NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE09_2012_130M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE09
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.8627 N 
LONGITUDE:85.7448 W 
ALTITUDE:277 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:130m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2012-05-09 20:00:00
DATASET END DATE: 2012-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE09 CKADS2025 130 130.8320 130.8690 2012 130 20 400.29 57.35 NaN NaN NaN NaN 133.8 46.6 NaN 0 1 -999.000
SITE09 CKADS2025 130 130.8690 130.9110 2012 130 21 402.29 0.27 NaN NaN NaN NaN 138.2 7.8 NaN 0 1 -999.000
SITE09 CKADS2025 130 130.9110 130.9530 2012 130 22 403.26 0.55 NaN NaN NaN NaN 147.7 9.6 NaN 0 1 -999.000
SITE09 CKADS2025 130 130.9530 130.9940 2012 130 23 402.67 0.31 NaN NaN NaN NaN 143.2 9.4 NaN 0 1 -999.000
SITE09 CKADS2025 130 130.9940 131.0360 2012 131 00 403.34 0.18 NaN NaN NaN NaN 152.5 7.6 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.0360 131.0780 2012 131 01 403.97 0.30 NaN NaN NaN NaN 150.2 8.3 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.0780 131.1190 2012 131 02 404.52 0.52 NaN NaN NaN NaN 147.2 7.2 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.1190 131.1610 2012 131 03 401.66 0.67 NaN NaN NaN NaN 142.1 7.3 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.1610 131.2030 2012 131 04 401.64 0.30 NaN NaN NaN NaN 141.1 7.0 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.2030 131.2440 2012 131 05 401.59 0.39 NaN NaN NaN NaN 138.8 7.7 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.2440 131.2860 2012 131 06 401.96 0.30 NaN NaN NaN NaN 136.1 7.4 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.2860 131.3280 2012 131 07 402.98 0.48 NaN NaN NaN NaN 134.4 7.3 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.3280 131.3690 2012 131 08 404.02 0.34 NaN NaN NaN NaN 132.9 7.2 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.3690 131.4110 2012 131 09 404.37 0.29 NaN NaN NaN NaN 131.6 7.1 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.4110 131.4530 2012 131 10 404.34 0.19 NaN NaN NaN NaN 131.7 7.1 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.4530 131.4940 2012 131 11 404.58 0.59 NaN NaN NaN NaN 131.3 7.0 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.4940 131.5360 2012 131 12 405.39 1.14 NaN NaN NaN NaN 133.7 7.5 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.5360 131.5780 2012 131 13 403.88 0.74 NaN NaN NaN NaN 135.6 7.4 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.5780 131.6190 2012 131 14 401.14 0.84 NaN NaN NaN NaN 134.0 7.3 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.6190 131.6610 2012 131 15 399.80 0.53 NaN NaN NaN NaN 140.5 7.1 NaN 0 1 -999.000
SITE09 CKADS2025 130 131.6610 131.7030 2012 131 16 398.76 0.28 NaN NaN NaN NaN 140.7 7.2 NaN 598 1 -999.000
SITE09 CKADS2025 130 131.7030 131.7440 2012 131 17 398.45 0.27 NaN NaN NaN NaN 137.4 7.5 NaN 676 1 -999.000
SITE09 CKADS2025 130 131.7440 131.7860 2012 131 18 398.97 0.34 NaN NaN NaN NaN 135.6 7.5 NaN 676 1 -999.000
SITE09 CKADS2025 130 131.7860 131.8280 2012 131 19 400.34 0.24 NaN NaN NaN NaN 137.7 7.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 131.8280 131.8690 2012 131 20 401.59 0.64 NaN NaN NaN NaN 142.7 7.8 NaN 676 1 -999.000
SITE09 CKADS2025 130 131.8690 131.9110 2012 131 21 403.56 0.79 NaN NaN NaN NaN 157.2 10.3 NaN 676 1 -999.000
SITE09 CKADS2025 130 131.9110 131.9530 2012 131 22 404.74 0.27 NaN NaN NaN NaN 167.3 8.3 NaN 676 1 -999.000
SITE09 CKADS2025 130 131.9530 131.9940 2012 131 23 403.50 0.35 NaN NaN NaN NaN 161.2 7.2 NaN 675 1 -999.000
SITE09 CKADS2025 130 131.9940 132.0360 2012 132 00 403.08 0.21 NaN NaN NaN NaN 159.9 7.5 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.0360 132.0780 2012 132 01 403.82 0.74 NaN NaN NaN NaN 151.4 8.1 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.0780 132.1190 2012 132 02 407.16 1.12 NaN NaN NaN NaN 142.0 7.6 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.1190 132.1610 2012 132 03 412.35 2.17 NaN NaN NaN NaN 144.7 8.4 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.1610 132.2030 2012 132 04 416.78 1.26 NaN NaN NaN NaN 147.8 9.0 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.2030 132.2440 2012 132 05 421.07 1.28 NaN NaN NaN NaN 146.1 8.9 NaN 675 1 -999.000
SITE09 CKADS2025 130 132.2440 132.2860 2012 132 06 425.65 1.19 NaN NaN NaN NaN 140.3 7.1 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.2860 132.3280 2012 132 07 428.06 0.45 NaN NaN NaN NaN 137.1 7.4 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.3280 132.3690 2012 132 08 428.89 0.43 NaN NaN NaN NaN 134.0 6.9 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.3690 132.4110 2012 132 09 431.49 1.19 NaN NaN NaN NaN 138.4 9.3 NaN 675 1 -999.000
SITE09 CKADS2025 130 132.4110 132.4530 2012 132 10 436.43 2.37 NaN NaN NaN NaN 142.6 10.0 NaN 675 1 -999.000
SITE09 CKADS2025 130 132.4530 132.4940 2012 132 11 433.99 2.66 NaN NaN NaN NaN 138.0 7.4 NaN 675 1 -999.000
SITE09 CKADS2025 130 132.4940 132.5360 2012 132 12 433.79 3.43 NaN NaN NaN NaN 139.7 7.8 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.5360 132.5780 2012 132 13 438.13 1.76 NaN NaN NaN NaN 147.5 7.4 NaN 675 1 -999.000
SITE09 CKADS2025 130 132.5780 132.6190 2012 132 14 429.32 3.52 NaN NaN NaN NaN 143.2 7.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.6190 132.6610 2012 132 15 421.03 1.53 NaN NaN NaN NaN 141.7 7.4 NaN 562 1 -999.000
SITE09 CKADS2025 130 132.6610 132.7030 2012 132 16 417.52 0.82 NaN NaN NaN NaN 142.5 7.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.7030 132.7440 2012 132 17 414.77 0.77 NaN NaN NaN NaN 142.0 7.5 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.7440 132.7860 2012 132 18 412.84 0.37 NaN NaN NaN NaN 144.2 7.1 NaN 675 1 -999.000
SITE09 CKADS2025 130 132.7860 132.8280 2012 132 19 412.53 0.30 NaN NaN NaN NaN 147.0 6.9 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.8280 132.8690 2012 132 20 411.50 0.37 NaN NaN NaN NaN 147.6 7.1 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.8690 132.9110 2012 132 21 410.64 0.25 NaN NaN NaN NaN 147.5 7.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.9110 132.9530 2012 132 22 410.13 0.27 NaN NaN NaN NaN 147.7 7.3 NaN 676 1 -999.000
SITE09 CKADS2025 130 132.9530 132.9940 2012 132 23 409.52 0.16 NaN NaN NaN NaN 148.4 7.2 NaN 675 1 -999.000
SITE09 CKADS2025 130 132.9940 133.0360 2012 133 00 409.55 0.25 NaN NaN NaN NaN 153.9 7.9 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.0360 133.0780 2012 133 01 411.05 0.49 NaN NaN NaN NaN 150.5 8.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.0780 133.1190 2012 133 02 412.99 0.75 NaN NaN NaN NaN 147.2 7.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.1190 133.1610 2012 133 03 415.50 0.60 NaN NaN NaN NaN 149.6 7.5 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.1610 133.2030 2012 133 04 417.12 0.99 NaN NaN NaN NaN 144.2 7.6 NaN 675 1 -999.000
SITE09 CKADS2025 130 133.2030 133.2440 2012 133 05 420.53 2.19 NaN NaN NaN NaN 150.3 8.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.2440 133.2860 2012 133 06 417.31 0.48 NaN NaN NaN NaN 143.8 7.9 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.2860 133.3280 2012 133 07 416.41 0.51 NaN NaN NaN NaN 147.9 7.1 NaN 675 1 -999.000
SITE09 CKADS2025 130 133.3280 133.3690 2012 133 08 417.11 0.56 NaN NaN NaN NaN 144.3 7.3 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.3690 133.4110 2012 133 09 418.61 0.50 NaN NaN NaN NaN 145.1 7.7 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.4110 133.4530 2012 133 10 417.02 0.80 NaN NaN NaN NaN 142.4 7.2 NaN 675 1 -999.000
SITE09 CKADS2025 130 133.4530 133.4940 2012 133 11 416.35 1.16 NaN NaN NaN NaN 143.3 8.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.4940 133.5360 2012 133 12 416.41 1.95 NaN NaN NaN NaN 147.8 7.7 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.5360 133.5780 2012 133 13 419.97 1.89 NaN NaN NaN NaN 154.1 7.4 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.5780 133.6190 2012 133 14 413.34 1.29 NaN NaN NaN NaN 154.9 7.2 NaN 562 1 -999.000
SITE09 CKADS2025 130 133.6190 133.6610 2012 133 15 409.98 0.96 NaN NaN NaN NaN 157.1 7.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.6610 133.7030 2012 133 16 407.92 0.46 NaN NaN NaN NaN 153.7 7.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.7030 133.7440 2012 133 17 407.09 0.32 NaN NaN NaN NaN 155.4 7.2 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.7440 133.7860 2012 133 18 407.11 0.33 NaN NaN NaN NaN 153.7 7.1 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.7860 133.8280 2012 133 19 406.48 0.21 NaN NaN NaN NaN 151.0 7.1 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.8280 133.8690 2012 133 20 405.58 0.41 NaN NaN NaN NaN 149.1 7.4 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.8690 133.9110 2012 133 21 403.71 0.59 NaN NaN NaN NaN 152.6 7.3 NaN 676 1 -999.000
SITE09 CKADS2025 130 133.9110 133.9530 2012 133 22 402.66 0.13 NaN NaN NaN NaN 158.4 7.7 NaN 675 1 -999.000
SITE09 CKADS2025 130 133.9530 133.9940 2012 133 23 401.84 0.40 NaN NaN NaN NaN 155.2 7.3 NaN 676 1 -999.000
