NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE09_2016_130M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE09
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.8627 N 
LONGITUDE:85.7448 W 
ALTITUDE:277 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:130m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2016-01-01 01:00:00
DATASET END DATE: 2016-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE09 CKADS2025 130 1.0360 1.0780 2016 001 01 412.60 0.39 NaN NaN NaN NaN 146.9 8.6 NaN 863 1 0.140
SITE09 CKADS2025 130 1.0780 1.1190 2016 001 02 413.10 0.34 NaN NaN NaN NaN 148.2 9.5 NaN 863 1 0.140
SITE09 CKADS2025 130 1.1190 1.1610 2016 001 03 412.56 0.32 NaN NaN NaN NaN 146.8 9.1 NaN 862 1 0.140
SITE09 CKADS2025 130 1.1610 1.2030 2016 001 04 413.27 0.39 NaN NaN NaN NaN 153.5 9.0 NaN 863 1 0.140
SITE09 CKADS2025 130 1.2030 1.2440 2016 001 05 412.84 0.49 NaN NaN NaN NaN 147.4 9.2 NaN 863 1 0.140
SITE09 CKADS2025 130 1.2440 1.2860 2016 001 06 412.91 0.50 NaN NaN NaN NaN 144.8 8.6 NaN 862 1 0.130
SITE09 CKADS2025 130 1.2860 1.3280 2016 001 07 414.71 0.78 NaN NaN NaN NaN 153.0 10.3 NaN 863 1 0.130
SITE09 CKADS2025 130 1.3280 1.3690 2016 001 08 416.26 0.61 NaN NaN NaN NaN 156.7 8.4 NaN 863 1 0.130
SITE09 CKADS2025 130 1.3690 1.4110 2016 001 09 417.40 0.35 NaN NaN NaN NaN 156.4 8.5 NaN 862 1 0.130
SITE09 CKADS2025 130 1.4110 1.4530 2016 001 10 417.09 0.19 NaN NaN NaN NaN 155.1 9.1 NaN 719 1 0.130
SITE09 CKADS2025 130 1.4530 1.4940 2016 001 11 417.67 0.18 NaN NaN NaN NaN 157.2 8.7 NaN 862 1 0.130
SITE09 CKADS2025 130 1.4940 1.5360 2016 001 12 418.16 0.16 NaN NaN NaN NaN 158.7 8.4 NaN 863 1 0.130
SITE09 CKADS2025 130 1.5360 1.5780 2016 001 13 418.21 0.10 NaN NaN NaN NaN 157.7 8.7 NaN 863 1 0.130
SITE09 CKADS2025 130 1.5780 1.6190 2016 001 14 418.22 0.43 NaN NaN NaN NaN 156.2 8.4 NaN 863 1 0.140
SITE09 CKADS2025 130 1.6190 1.6610 2016 001 15 417.46 0.44 NaN NaN NaN NaN 161.1 9.6 NaN 862 1 0.140
SITE09 CKADS2025 130 1.6610 1.7030 2016 001 16 415.72 0.65 NaN NaN NaN NaN 159.4 9.0 NaN 863 1 0.130
SITE09 CKADS2025 130 1.7030 1.7440 2016 001 17 413.61 0.37 NaN NaN NaN NaN 146.8 9.0 NaN 863 1 0.130
SITE09 CKADS2025 130 1.7440 1.7860 2016 001 18 413.92 0.38 NaN NaN NaN NaN 146.1 9.0 NaN 863 1 0.130
SITE09 CKADS2025 130 1.7860 1.8280 2016 001 19 413.59 0.24 NaN NaN NaN NaN 146.3 8.9 NaN 862 1 0.130
SITE09 CKADS2025 130 1.8280 1.8690 2016 001 20 413.87 0.25 NaN NaN NaN NaN 148.5 8.9 NaN 863 1 0.130
SITE09 CKADS2025 130 1.8690 1.9110 2016 001 21 413.16 0.30 NaN NaN NaN NaN 146.8 9.0 NaN 863 1 0.130
SITE09 CKADS2025 130 1.9110 1.9530 2016 001 22 412.80 0.23 NaN NaN NaN NaN 149.2 8.8 NaN 863 1 0.130
SITE09 CKADS2025 130 1.9530 1.9940 2016 001 23 413.31 0.34 NaN NaN NaN NaN 156.5 8.8 NaN 862 1 0.130
SITE09 CKADS2025 130 1.9940 2.0360 2016 002 00 413.54 0.49 NaN NaN NaN NaN 158.9 9.6 NaN 863 1 0.130
SITE09 CKADS2025 130 2.0360 2.0780 2016 002 01 415.61 0.60 NaN NaN NaN NaN 171.0 8.7 NaN 863 1 0.130
SITE09 CKADS2025 130 2.0780 2.1190 2016 002 02 417.48 1.14 NaN NaN NaN NaN 169.9 10.5 NaN 863 1 0.130
SITE09 CKADS2025 130 2.1190 2.1610 2016 002 03 416.67 0.67 NaN NaN NaN NaN 174.5 9.0 NaN 863 1 0.130
SITE09 CKADS2025 130 2.1610 2.2030 2016 002 04 415.97 0.46 NaN NaN NaN NaN 168.0 9.2 NaN 862 1 0.130
SITE09 CKADS2025 130 2.2030 2.2440 2016 002 05 415.59 0.34 NaN NaN NaN NaN 162.8 8.3 NaN 863 1 0.130
SITE09 CKADS2025 130 2.2440 2.2860 2016 002 06 414.85 0.19 NaN NaN NaN NaN 158.2 9.0 NaN 863 1 0.130
SITE09 CKADS2025 130 2.2860 2.3280 2016 002 07 414.91 0.24 NaN NaN NaN NaN 153.1 8.5 NaN 863 1 0.130
SITE09 CKADS2025 130 2.3280 2.3690 2016 002 08 415.41 0.26 NaN NaN NaN NaN 153.5 8.7 NaN 863 1 0.130
SITE09 CKADS2025 130 2.3690 2.4110 2016 002 09 415.29 0.12 NaN NaN NaN NaN 154.6 8.6 NaN 717 1 0.130
SITE09 CKADS2025 130 2.4110 2.4530 2016 002 10 415.46 0.13 NaN NaN NaN NaN 155.2 8.6 NaN 863 1 0.130
SITE09 CKADS2025 130 2.4530 2.4940 2016 002 11 415.61 0.20 NaN NaN NaN NaN 158.0 9.1 NaN 863 1 0.130
SITE09 CKADS2025 130 2.4940 2.5360 2016 002 12 415.94 0.31 NaN NaN NaN NaN 161.4 8.2 NaN 863 1 0.130
