NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE02_2017_136M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE02
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7978 N 
LONGITUDE:86.0183 W 
ALTITUDE:267 m ASL 
NUMBER OF SAMPLING HEIGHTS:3 
SAMPLING HEIGHT:136m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2017-04-27 20:00:00
DATASET END DATE: 2017-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE02 CFKADS2079 136 117.8390 117.8690 2017 117 20 417.77 0.35 NaN 1981.4 4.84 NaN 143.2 9.1 NaN 1467 1 0.070
SITE02 CFKADS2079 136 117.8690 117.9100 2017 117 21 418.49 0.45 NaN 1982.1 8.04 NaN 143.4 9.2 NaN 2047 1 0.050
SITE02 CFKADS2079 136 117.9100 117.9520 2017 117 22 417.39 0.53 NaN 1971.4 3.32 NaN 142.2 9.3 NaN 2054 1 0.050
SITE02 CFKADS2079 136 117.9520 117.9940 2017 117 23 417.92 0.45 NaN 1980.6 6.75 NaN 143.2 8.6 NaN 2047 1 0.040
SITE02 CFKADS2079 136 117.9940 118.0350 2017 118 00 418.97 0.70 NaN 1987.9 11.98 NaN 147.2 8.4 NaN 2045 1 0.050
SITE02 CFKADS2079 136 118.0350 118.0770 2017 118 01 420.47 0.76 NaN 1980.8 3.43 NaN 153.4 8.7 NaN 2045 1 0.050
SITE02 CFKADS2079 136 118.0770 118.1190 2017 118 02 421.33 0.92 NaN 1982.7 4.06 NaN 159.2 10.3 NaN 2043 1 0.040
SITE02 CFKADS2079 136 118.1190 118.1600 2017 118 03 420.38 0.83 NaN 1974.9 2.07 NaN 159.0 8.4 NaN 2049 1 0.050
SITE02 CFKADS2079 136 118.1600 118.2020 2017 118 04 420.25 1.03 NaN 1977.6 4.09 NaN 152.8 9.9 NaN 2046 1 0.050
SITE02 CFKADS2079 136 118.2020 118.2440 2017 118 05 420.36 0.73 NaN 1981.1 5.41 NaN 145.9 7.2 NaN 2048 1 0.040
SITE02 CFKADS2079 136 118.2440 118.2850 2017 118 06 422.55 0.75 NaN 1986.7 17.24 NaN 149.0 8.8 NaN 2048 1 0.050
SITE02 CFKADS2079 136 118.2850 118.3270 2017 118 07 422.66 1.01 NaN 1977.4 8.69 NaN 139.3 6.7 NaN 2044 1 0.050
SITE02 CFKADS2079 136 118.3270 118.3690 2017 118 08 417.58 0.92 NaN 1961.3 2.04 NaN 135.4 7.0 NaN 2050 1 0.050
SITE02 CFKADS2079 136 118.3690 118.4100 2017 118 09 416.92 0.15 NaN 1960.2 0.60 NaN 135.9 7.2 NaN 2053 1 0.050
SITE02 CFKADS2079 136 118.4100 118.4520 2017 118 10 417.31 0.62 NaN 1962.6 2.20 NaN 138.2 7.0 NaN 2058 1 0.040
SITE02 CFKADS2079 136 118.4520 118.4940 2017 118 11 424.40 6.15 NaN 2071.7 92.87 NaN 147.1 10.5 NaN 2055 1 0.040
SITE02 CFKADS2079 136 118.4940 118.5350 2017 118 12 424.61 3.09 NaN 2027.4 44.55 NaN 147.7 9.2 NaN 2036 1 0.040
SITE02 CFKADS2079 136 118.5350 118.5770 2017 118 13 427.16 1.00 NaN 2040.4 18.08 NaN 155.0 8.3 NaN 2033 1 0.040
SITE02 CFKADS2079 136 118.5770 118.6190 2017 118 14 426.96 0.29 NaN 2032.1 37.77 NaN 151.5 8.2 NaN 2033 1 0.040
SITE02 CFKADS2079 136 118.6190 118.6600 2017 118 15 424.00 1.13 NaN 1992.3 2.29 NaN 154.9 9.5 NaN 2033 1 0.040
SITE02 CFKADS2079 136 118.6600 118.7020 2017 118 16 423.03 0.27 NaN 1994.5 3.74 NaN 157.1 9.2 NaN 2034 1 0.040
SITE02 CFKADS2079 136 118.7020 118.7440 2017 118 17 421.61 0.89 NaN 2005.3 2.22 NaN 163.3 8.9 NaN 2047 1 0.040
SITE02 CFKADS2079 136 118.7440 118.7850 2017 118 18 421.48 0.68 NaN 2007.5 1.49 NaN 166.6 11.2 NaN 2042 1 0.040
SITE02 CFKADS2079 136 118.7850 118.8270 2017 118 19 419.81 0.59 NaN 2014.1 10.19 NaN 167.2 10.8 NaN 1638 1 0.040
SITE02 CFKADS2079 136 118.8270 118.8690 2017 118 20 420.06 0.54 NaN 2014.2 5.87 NaN 177.4 14.4 NaN 2048 1 0.040
SITE02 CFKADS2079 136 118.8690 118.9100 2017 118 21 418.97 1.64 NaN 2021.2 3.12 NaN 187.4 13.0 NaN 2050 1 0.040
SITE02 CFKADS2079 136 118.9100 118.9520 2017 118 22 417.50 1.14 NaN 2010.8 3.45 NaN 175.1 8.2 NaN 2050 1 0.050
SITE02 CFKADS2079 136 118.9520 118.9940 2017 118 23 416.61 2.32 NaN 1989.6 15.85 NaN 167.0 14.9 NaN 2045 1 0.050
SITE02 CFKADS2079 136 118.9940 119.0350 2017 119 00 415.33 0.63 NaN 1986.6 2.66 NaN 166.4 7.8 NaN 2055 1 0.050
SITE02 CFKADS2079 136 119.0350 119.0770 2017 119 01 414.73 0.59 NaN 1984.2 1.57 NaN 160.0 7.6 NaN 2062 1 0.050
SITE02 CFKADS2079 136 119.0770 119.1190 2017 119 02 415.63 0.44 NaN 1986.1 7.63 NaN 161.6 7.3 NaN 2061 1 0.050
SITE02 CFKADS2079 136 119.1190 119.1600 2017 119 03 416.01 1.19 NaN 1998.1 11.29 NaN 160.1 8.5 NaN 2063 1 0.050
SITE02 CFKADS2079 136 119.1600 119.2020 2017 119 04 414.99 0.52 NaN 1990.3 11.61 NaN 160.4 7.5 NaN 2062 1 0.050
