NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE02_2019_136M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE02
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7978 N 
LONGITUDE:86.0183 W 
ALTITUDE:267 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:136m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2019-01-01 02:00:00
DATASET END DATE: 2019-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE02 CFKADS2079 136 1.0770 1.1190 2019 001 02 433.92 1.02 NaN 2111.9 11.93 NaN 188.4 9.0 NaN 2044 1 0.060
SITE02 CFKADS2079 136 1.1190 1.1600 2019 001 03 431.10 1.16 NaN 2071.2 9.16 NaN 177.3 9.1 NaN 2042 1 0.060
SITE02 CFKADS2079 136 1.1600 1.2020 2019 001 04 431.21 1.06 NaN 2074.7 4.75 NaN 180.6 11.4 NaN 2045 1 0.060
SITE02 CFKADS2079 136 1.2020 1.2440 2019 001 05 433.21 0.44 NaN 2088.9 4.25 NaN 190.4 8.8 NaN 2045 1 0.060
SITE02 CFKADS2079 136 1.2440 1.2850 2019 001 06 431.96 1.28 NaN 2089.7 7.34 NaN 182.0 9.6 NaN 2048 1 0.060
SITE02 CFKADS2079 136 1.2850 1.3270 2019 001 07 433.37 0.46 NaN 2109.5 2.70 NaN 181.6 8.9 NaN 2046 1 0.060
SITE02 CFKADS2079 136 1.3270 1.3690 2019 001 08 433.13 0.57 NaN 2104.4 3.78 NaN 179.8 8.9 NaN 2050 1 0.060
SITE02 CFKADS2079 136 1.3690 1.4100 2019 001 09 434.42 0.61 NaN 2111.0 4.14 NaN 184.9 8.5 NaN 1634 1 0.060
SITE02 CFKADS2079 136 1.4100 1.4520 2019 001 10 435.57 0.60 NaN 2120.3 5.33 NaN 199.5 19.7 NaN 2054 1 0.060
SITE02 CFKADS2079 136 1.4520 1.4940 2019 001 11 436.10 1.18 NaN 2115.3 11.57 NaN 208.3 19.8 NaN 2053 1 0.060
SITE02 CFKADS2079 136 1.4940 1.5350 2019 001 12 434.35 1.01 NaN 2087.7 6.98 NaN 207.9 26.8 NaN 2053 1 0.060
SITE02 CFKADS2079 136 1.5350 1.5770 2019 001 13 433.53 0.95 NaN 2074.2 8.36 NaN 203.5 8.8 NaN 2054 1 0.060
SITE02 CFKADS2079 136 1.5770 1.6190 2019 001 14 433.64 1.06 NaN 2071.1 10.49 NaN 209.6 9.8 NaN 2057 1 0.060
SITE02 CFKADS2079 136 1.6190 1.6600 2019 001 15 431.66 0.84 NaN 2063.8 8.00 NaN 200.9 18.3 NaN 2057 1 0.060
SITE02 CFKADS2079 136 1.6600 1.7020 2019 001 16 429.91 0.81 NaN 2055.1 3.55 NaN 191.2 10.1 NaN 2058 1 0.060
SITE02 CFKADS2079 136 1.7020 1.7440 2019 001 17 430.22 0.61 NaN 2058.7 5.91 NaN 194.3 9.5 NaN 2059 1 0.060
SITE02 CFKADS2079 136 1.7440 1.7850 2019 001 18 430.78 0.92 NaN 2064.2 3.41 NaN 202.5 15.2 NaN 2057 1 0.060
SITE02 CFKADS2079 136 1.7850 1.8270 2019 001 19 429.83 1.27 NaN 2061.1 5.34 NaN 202.4 20.5 NaN 2058 1 0.060
SITE02 CFKADS2079 136 1.8270 1.8690 2019 001 20 427.43 1.20 NaN 2041.1 4.68 NaN 182.4 12.9 NaN 2058 1 0.060
SITE02 CFKADS2079 136 1.8690 1.9100 2019 001 21 426.14 1.61 NaN 2029.0 3.80 NaN 176.9 16.1 NaN 2058 1 0.060
SITE02 CFKADS2079 136 1.9100 1.9520 2019 001 22 425.86 2.74 NaN 2026.2 7.68 NaN 186.5 31.3 NaN 2057 1 0.060
SITE02 CFKADS2079 136 1.9520 1.9940 2019 001 23 427.68 1.83 NaN 2032.0 12.71 NaN 209.3 25.5 NaN 2062 1 0.060
SITE02 CFKADS2079 136 1.9940 2.0350 2019 002 00 428.53 2.19 NaN 2031.7 4.69 NaN 202.9 20.5 NaN 2060 1 0.060
SITE02 CFKADS2079 136 2.0350 2.0770 2019 002 01 427.33 1.53 NaN 2027.7 5.26 NaN 180.8 14.2 NaN 2063 1 0.060
SITE02 CFKADS2079 136 2.0770 2.1190 2019 002 02 428.58 1.47 NaN 2034.1 7.15 NaN 187.1 13.3 NaN 2063 1 0.060
SITE02 CFKADS2079 136 2.1190 2.1600 2019 002 03 426.61 1.08 NaN 2035.1 24.39 NaN 170.3 12.0 NaN 2062 1 0.060
SITE02 CFKADS2079 136 2.1600 2.2020 2019 002 04 426.45 1.28 NaN 2032.2 23.20 NaN 170.6 11.4 NaN 2063 1 0.060
SITE02 CFKADS2079 136 2.2020 2.2440 2019 002 05 424.46 1.47 NaN 2021.1 17.62 NaN 156.2 11.6 NaN 2064 1 0.060
SITE02 CFKADS2079 136 2.2440 2.2850 2019 002 06 421.70 0.56 NaN 1991.4 2.39 NaN 139.7 8.2 NaN 2062 1 0.060
SITE02 CFKADS2079 136 2.2850 2.3270 2019 002 07 421.34 0.70 NaN 1998.0 3.00 NaN 139.6 8.9 NaN 2062 1 0.060
SITE02 CFKADS2079 136 2.3270 2.3690 2019 002 08 422.28 0.48 NaN 2002.0 1.58 NaN 144.0 8.1 NaN 1646 1 0.060
SITE02 CFKADS2079 136 2.3690 2.4100 2019 002 09 423.75 0.62 NaN 2006.5 2.09 NaN 147.4 7.8 NaN 2064 1 0.060
SITE02 CFKADS2079 136 2.4100 2.4520 2019 002 10 424.41 0.75 NaN 2060.1 41.90 NaN 148.4 8.2 NaN 2062 1 0.060
