NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE02_2015_136M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE02
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7978 N 
LONGITUDE:86.0183 W 
ALTITUDE:267 m ASL 
NUMBER OF SAMPLING HEIGHTS:3 
SAMPLING HEIGHT:136m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2015-01-01 01:00:00
DATASET END DATE: 2015-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE02 CFKADS2079 136 1.0350 1.0770 2015 001 01 411.67 1.25 NaN 1975.1 10.18 NaN 169.1 11.1 NaN 2112 1 -999.000
SITE02 CFKADS2079 136 1.0770 1.1190 2015 001 02 409.48 0.53 NaN 1982.8 7.60 NaN 159.0 8.5 NaN 2112 1 -999.000
SITE02 CFKADS2079 136 1.1190 1.1600 2015 001 03 410.75 0.76 NaN 1973.6 7.34 NaN 157.3 7.6 NaN 2114 1 -999.000
SITE02 CFKADS2079 136 1.1600 1.2020 2015 001 04 412.24 0.83 NaN 1978.1 9.67 NaN 158.5 7.2 NaN 2113 1 -999.000
SITE02 CFKADS2079 136 1.2020 1.2440 2015 001 05 412.23 1.26 NaN 2028.8 21.51 NaN 164.7 8.6 NaN 2113 1 -999.000
SITE02 CFKADS2079 136 1.2440 1.2850 2015 001 06 415.60 1.00 NaN 2018.7 19.96 NaN 175.2 7.9 NaN 2111 1 -999.000
SITE02 CFKADS2079 136 1.2850 1.3270 2015 001 07 415.38 0.73 NaN 2043.6 28.53 NaN 173.3 8.0 NaN 2114 1 -999.000
SITE02 CFKADS2079 136 1.3270 1.3690 2015 001 08 415.35 0.78 NaN 1984.3 8.31 NaN 168.6 6.8 NaN 2118 1 -999.000
SITE02 CFKADS2079 136 1.3690 1.4100 2015 001 09 415.15 0.44 NaN 2029.8 16.28 NaN 173.1 7.1 NaN 2120 1 -999.000
SITE02 CFKADS2079 136 1.4100 1.4520 2015 001 10 414.96 0.85 NaN 2047.4 22.00 NaN 173.7 7.5 NaN 2119 1 -999.000
SITE02 CFKADS2079 136 1.4520 1.4940 2015 001 11 414.87 0.77 NaN 1995.6 6.61 NaN 171.7 7.0 NaN 2120 1 -999.000
SITE02 CFKADS2079 136 1.4940 1.5350 2015 001 12 415.01 0.49 NaN 2034.6 14.99 NaN 176.3 7.2 NaN 2120 1 -999.000
SITE02 CFKADS2079 136 1.5350 1.5770 2015 001 13 416.29 0.73 NaN 2016.5 7.97 NaN 180.0 7.3 NaN 2121 1 -999.000
SITE02 CFKADS2079 136 1.5770 1.6190 2015 001 14 415.45 0.48 NaN 2027.8 5.15 NaN 177.2 7.6 NaN 1553 1 -999.000
SITE02 CFKADS2079 136 1.6190 1.6600 2015 001 15 415.33 0.63 NaN 2024.8 3.89 NaN 175.8 7.4 NaN 2121 1 -999.000
SITE02 CFKADS2079 136 1.6600 1.7020 2015 001 16 414.50 0.64 NaN 2029.9 3.89 NaN 177.1 7.8 NaN 2121 1 -999.000
SITE02 CFKADS2079 136 1.7020 1.7440 2015 001 17 416.06 1.22 NaN 2035.0 9.86 NaN 173.7 7.9 NaN 2116 1 -999.000
SITE02 CFKADS2079 136 1.7440 1.7850 2015 001 18 414.99 0.60 NaN 2016.8 9.74 NaN 169.5 8.3 NaN 2115 1 -999.000
SITE02 CFKADS2079 136 1.7850 1.8270 2015 001 19 414.69 0.73 NaN 2000.9 10.00 NaN 169.8 8.0 NaN 2114 1 -999.000
SITE02 CFKADS2079 136 1.8270 1.8690 2015 001 20 413.47 0.56 NaN 1991.1 5.49 NaN 168.0 8.1 NaN 2109 1 -999.000
SITE02 CFKADS2079 136 1.8690 1.9100 2015 001 21 414.00 0.67 NaN 1992.8 5.16 NaN 177.3 9.2 NaN 2111 1 -999.000
SITE02 CFKADS2079 136 1.9100 1.9520 2015 001 22 414.88 1.45 NaN 1996.3 8.81 NaN 173.3 9.2 NaN 2108 1 -999.000
SITE02 CFKADS2079 136 1.9520 1.9940 2015 001 23 419.28 2.96 NaN 1998.1 21.17 NaN 179.1 10.0 NaN 2106 1 -999.000
SITE02 CFKADS2079 136 1.9940 2.0350 2015 002 00 415.03 0.65 NaN 1986.5 2.69 NaN 180.2 8.6 NaN 2107 1 -999.000
SITE02 CFKADS2079 136 2.0350 2.0770 2015 002 01 415.77 0.86 NaN 1991.9 2.75 NaN 183.1 8.4 NaN 2110 1 -999.000
SITE02 CFKADS2079 136 2.0770 2.1190 2015 002 02 418.06 1.11 NaN 2025.8 38.16 NaN 189.9 9.0 NaN 2111 1 -999.000
SITE02 CFKADS2079 136 2.1190 2.1600 2015 002 03 418.86 0.77 NaN 2053.5 10.90 NaN 190.9 8.4 NaN 2110 1 -999.000
SITE02 CFKADS2079 136 2.1600 2.2020 2015 002 04 419.00 0.88 NaN 2027.2 19.78 NaN 192.0 9.8 NaN 2111 1 -999.000
SITE02 CFKADS2079 136 2.2020 2.2440 2015 002 05 418.70 0.82 NaN 2053.7 20.34 NaN 193.0 9.6 NaN 2114 1 -999.000
SITE02 CFKADS2079 136 2.2440 2.2850 2015 002 06 416.71 0.72 NaN 2012.4 7.28 NaN 183.7 8.3 NaN 2114 1 -999.000
SITE02 CFKADS2079 136 2.2850 2.3270 2015 002 07 417.89 1.10 NaN 2028.4 16.08 NaN 191.6 9.1 NaN 2114 1 -999.000
SITE02 CFKADS2079 136 2.3270 2.3690 2015 002 08 418.88 0.51 NaN 2072.5 13.08 NaN 185.1 7.0 NaN 2117 1 -999.000
SITE02 CFKADS2079 136 2.3690 2.4100 2015 002 09 418.58 0.29 NaN 2082.1 11.29 NaN 182.0 7.6 NaN 2118 1 -999.000
