NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE12_2012_40M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE12
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE: 39.7637 N 
LONGITUDE:86.0403 W 
ALTITUDE:254 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:40m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2012-08-20 00:00:00
DATASET END DATE: 2012-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE12 CADS10 40 232.9970 233.0380 2012 233 00 377.57 1.41 NaN NaN NaN NaN NaN NaN NaN 466 1 -999.000
SITE12 CADS10 40 233.0390 233.0800 2012 233 01 386.55 3.03 NaN NaN NaN NaN NaN NaN NaN 619 1 -999.000
SITE12 CADS10 40 233.0800 233.1220 2012 233 02 392.29 2.34 NaN NaN NaN NaN NaN NaN NaN 616 1 -999.000
SITE12 CADS10 40 233.1220 233.1630 2012 233 03 389.37 2.40 NaN NaN NaN NaN NaN NaN NaN 618 1 -999.000
SITE12 CADS10 40 233.1630 233.2050 2012 233 04 392.71 2.67 NaN NaN NaN NaN NaN NaN NaN 617 1 -999.000
SITE12 CADS10 40 233.2050 233.2470 2012 233 05 396.58 1.81 NaN NaN NaN NaN NaN NaN NaN 618 1 -999.000
SITE12 CADS10 40 233.2470 233.2880 2012 233 06 402.22 1.27 NaN NaN NaN NaN NaN NaN NaN 616 1 -999.000
SITE12 CADS10 40 233.2880 233.3300 2012 233 07 404.98 1.93 NaN NaN NaN NaN NaN NaN NaN 619 1 -999.000
SITE12 CADS10 40 233.3300 233.3720 2012 233 08 405.42 2.54 NaN NaN NaN NaN NaN NaN NaN 619 1 -999.000
SITE12 CADS10 40 233.3720 233.4130 2012 233 09 408.12 5.80 NaN NaN NaN NaN NaN NaN NaN 618 1 -999.000
SITE12 CADS10 40 233.4130 233.4550 2012 233 10 435.83 13.73 NaN NaN NaN NaN NaN NaN NaN 619 1 -999.000
SITE12 CADS10 40 233.4550 233.4970 2012 233 11 447.43 8.41 NaN NaN NaN NaN NaN NaN NaN 618 1 -999.000
SITE12 CADS10 40 233.4970 233.5380 2012 233 12 439.48 4.63 NaN NaN NaN NaN NaN NaN NaN 617 1 -999.000
SITE12 CADS10 40 233.5380 233.5800 2012 233 13 419.03 10.21 NaN NaN NaN NaN NaN NaN NaN 616 1 -999.000
SITE12 CADS10 40 233.5800 233.6220 2012 233 14 391.72 6.17 NaN NaN NaN NaN NaN NaN NaN 616 1 -999.000
SITE12 CADS10 40 233.6220 233.6630 2012 233 15 387.60 2.42 NaN NaN NaN NaN NaN NaN NaN 618 1 -999.000
SITE12 CADS10 40 233.6630 233.7050 2012 233 16 387.41 3.37 NaN NaN NaN NaN NaN NaN NaN 619 1 -999.000
SITE12 CADS10 40 233.7050 233.7470 2012 233 17 382.01 2.03 NaN NaN NaN NaN NaN NaN NaN 618 1 -999.000
SITE12 CADS10 40 233.7470 233.7880 2012 233 18 379.08 1.26 NaN NaN NaN NaN NaN NaN NaN 617 1 -999.000
SITE12 CADS10 40 233.7880 233.8300 2012 233 19 379.32 1.42 NaN NaN NaN NaN NaN NaN NaN 616 1 -999.000
SITE12 CADS10 40 233.8300 233.8720 2012 233 20 377.03 0.94 NaN NaN NaN NaN NaN NaN NaN 617 1 -999.000
SITE12 CADS10 40 233.8720 233.9130 2012 233 21 377.77 0.74 NaN NaN NaN NaN NaN NaN NaN 615 1 -999.000
SITE12 CADS10 40 233.9130 233.9550 2012 233 22 377.18 0.68 NaN NaN NaN NaN NaN NaN NaN 613 1 -999.000
SITE12 CADS10 40 233.9550 233.9960 2012 233 23 379.66 1.40 NaN NaN NaN NaN NaN NaN NaN 470 1 -999.000
SITE12 CADS10 40 233.9970 234.0380 2012 234 00 382.73 3.05 NaN NaN NaN NaN NaN NaN NaN 616 1 -999.000
SITE12 CADS10 40 234.0380 234.0800 2012 234 01 384.03 1.18 NaN NaN NaN NaN NaN NaN NaN 615 1 -999.000
SITE12 CADS10 40 234.0800 234.1220 2012 234 02 384.01 0.71 NaN NaN NaN NaN NaN NaN NaN 616 1 -999.000
SITE12 CADS10 40 234.1220 234.1630 2012 234 03 388.08 0.82 NaN NaN NaN NaN NaN NaN NaN 616 1 -999.000
SITE12 CADS10 40 234.1630 234.2050 2012 234 04 389.97 1.35 NaN NaN NaN NaN NaN NaN NaN 620 1 -999.000
SITE12 CADS10 40 234.2050 234.2470 2012 234 05 396.13 2.41 NaN NaN NaN NaN NaN NaN NaN 615 1 -999.000
SITE12 CADS10 40 234.2470 234.2880 2012 234 06 396.47 1.29 NaN NaN NaN NaN NaN NaN NaN 617 1 -999.000
SITE12 CADS10 40 234.2880 234.3300 2012 234 07 397.66 2.58 NaN NaN NaN NaN NaN NaN NaN 618 1 -999.000
SITE12 CADS10 40 234.3300 234.3720 2012 234 08 403.24 5.73 NaN NaN NaN NaN NaN NaN NaN 620 1 -999.000
SITE12 CADS10 40 234.3720 234.4130 2012 234 09 423.02 4.53 NaN NaN NaN NaN NaN NaN NaN 617 1 -999.000
SITE12 CADS10 40 234.4130 234.4550 2012 234 10 435.12 5.11 NaN NaN NaN NaN NaN NaN NaN 618 1 -999.000
SITE12 CADS10 40 234.4550 234.4970 2012 234 11 454.45 24.76 NaN NaN NaN NaN NaN NaN NaN 616 1 -999.000
SITE12 CADS10 40 234.4970 234.5380 2012 234 12 457.28 16.18 NaN NaN NaN NaN NaN NaN NaN 617 1 -999.000
SITE12 CADS10 40 234.5380 234.5800 2012 234 13 419.04 4.21 NaN NaN NaN NaN NaN NaN NaN 618 1 -999.000
