NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE14_2024_76M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2025-01-08
STATION NAME: site14
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE: 39.9971 N
LONGITUDE:86.7396 W
ALTITUDE:264 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:76m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2024-01-01 00:00:00
DATASET END DATE: 2024-12-04 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
site14 CFADS2160   76   1.0380   1.0800  2024    1   1   438.05     0.23     NaN   2082.1     1.31     NaN     NaN    NaN     NaN    1103  1  0.030
site14 CFADS2160   76   1.0800   1.1220  2024    1   2   438.14     0.10     NaN   2082.5     0.60     NaN     NaN    NaN     NaN    1104  1  0.030
site14 CFADS2160   76   1.1220   1.1630  2024    1   3   437.72     0.14     NaN   2079.8     0.66     NaN     NaN    NaN     NaN    1103  1  0.030
site14 CFADS2160   76   1.1630   1.2050  2024    1   4   437.12     0.55     NaN   2075.7     4.19     NaN     NaN    NaN     NaN    1108  1  0.030
site14 CFADS2160   76   1.2050   1.2470  2024    1   5   434.28     0.70     NaN   2050.6     6.63     NaN     NaN    NaN     NaN     889  1  0.030
site14 CFADS2160   76   1.2470   1.2880  2024    1   6   433.88     0.12     NaN   2042.7     0.75     NaN     NaN    NaN     NaN    1112  1  0.030
site14 CFADS2160   76   1.2880   1.3300  2024    1   7   434.24     0.09     NaN   2041.6     0.19     NaN     NaN    NaN     NaN    1114  1  0.030
site14 CFADS2160   76   1.3300   1.3720  2024    1   8   434.23     0.06     NaN   2041.1     0.30     NaN     NaN    NaN     NaN    1111  1  0.030
site14 CFADS2160   76   1.3720   1.4130  2024    1   9   434.29     0.08     NaN   2040.5     0.23     NaN     NaN    NaN     NaN    1113  1  0.030
site14 CFADS2160   76   1.4130   1.4550  2024    1  10   434.32     0.09     NaN   2041.6     0.93     NaN     NaN    NaN     NaN    1109  1  0.030
site14 CFADS2160   76   1.4550   1.4970  2024    1  11   434.89     0.26     NaN   2045.1     1.46     NaN     NaN    NaN     NaN    1111  1  0.030
site14 CFADS2160   76   1.4970   1.5380  2024    1  12   435.83     0.30     NaN   2059.6     9.74     NaN     NaN    NaN     NaN    1111  1  0.030
site14 CFADS2160   76   1.5380   1.5800  2024    1  13   436.77     0.26     NaN   2077.0     6.50     NaN     NaN    NaN     NaN    1111  1  0.030
site14 CFADS2160   76   1.5800   1.6220  2024    1  14   437.94     0.53     NaN   2069.4     7.94     NaN     NaN    NaN     NaN    1110  1  0.030
site14 CFADS2160   76   1.6220   1.6630  2024    1  15   438.71     0.33     NaN   2066.8     4.17     NaN     NaN    NaN     NaN    1110  1  0.030
site14 CFADS2160   76   1.6630   1.7050  2024    1  16   438.80     0.44     NaN   2081.8     9.30     NaN     NaN    NaN     NaN    1109  1  0.030
site14 CFADS2160   76   1.7050   1.7470  2024    1  17   438.27     0.22     NaN   2079.7     5.22     NaN     NaN    NaN     NaN    1111  1  0.030
site14 CFADS2160   76   1.7470   1.7880  2024    1  18   436.62     1.23     NaN   2070.2     7.74     NaN     NaN    NaN     NaN    1106  1  0.030
site14 CFADS2160   76   1.7880   1.8300  2024    1  19   435.32     0.34     NaN   2063.5     2.95     NaN     NaN    NaN     NaN    1103  1  0.030
site14 CFADS2160   76   1.8300   1.8720  2024    1  20   436.23     0.35     NaN   2067.5     2.37     NaN     NaN    NaN     NaN    1100  1  0.030
site14 CFADS2160   76   1.8720   1.9130  2024    1  21   436.46     0.36     NaN   2062.6     1.04     NaN     NaN    NaN     NaN    1104  1  0.030
site14 CFADS2160   76   1.9130   1.9550  2024    1  22   436.89     0.13     NaN   2062.7     1.34     NaN     NaN    NaN     NaN    1104  1  0.030
site14 CFADS2160   76   1.9550   1.9970  2024    1  23   436.63     0.16     NaN   2059.9     2.36     NaN     NaN    NaN     NaN    1103  1  0.030
site14 CFADS2160   76   1.9970   2.0380  2024    2   0   436.35     0.18     NaN   2063.1     1.22     NaN     NaN    NaN     NaN    1100  1  0.030
site14 CFADS2160   76   2.0380   2.0800  2024    2   1   435.30     0.50     NaN   2058.2     3.28     NaN     NaN    NaN     NaN    1096  1  0.030
site14 CFADS2160   76   2.0800   2.1220  2024    2   2   434.24     0.68     NaN   2049.6     3.55     NaN     NaN    NaN     NaN    1092  1  0.030
site14 CFADS2160   76   2.1220   2.1630  2024    2   3   433.23     0.49     NaN   2041.5     3.29     NaN     NaN    NaN     NaN    1089  1  0.030
site14 CFADS2160   76   2.1630   2.2050  2024    2   4   433.26     0.31     NaN   2044.1     3.75     NaN     NaN    NaN     NaN     872  1  0.030
site14 CFADS2160   76   2.2050   2.2470  2024    2   5   433.07     0.52     NaN   2038.5     1.25     NaN     NaN    NaN     NaN    1091  1  0.030
site14 CFADS2160   76   2.2470   2.2880  2024    2   6   432.28     0.35     NaN   2037.9     1.55     NaN     NaN    NaN     NaN    1098  1  0.030
site14 CFADS2160   76   2.2880   2.3300  2024    2   7   432.69     0.32     NaN   2038.7     1.20     NaN     NaN    NaN     NaN    1095  1  0.030
site14 CFADS2160   76   2.3300   2.3720  2024    2   8   432.44     0.16     NaN   2039.3     1.83     NaN     NaN    NaN     NaN    1096  1  0.030
