NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE01_2015_121M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE01
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.5805 N 
LONGITUDE:86.4207 W 
ALTITUDE:256 m ASL 
NUMBER OF SAMPLING HEIGHTS:3 
SAMPLING HEIGHT:121m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2015-01-01 00:00:00
DATASET END DATE: 2015-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE01 CFKADS2025 121 1.0030 1.0280 2015 001 00 409.28 0.37 NaN 1957.0 7.54 NaN 150.6 5.2 NaN 1275 1 -999.000
SITE01 CFKADS2025 121 1.0440 1.0690 2015 001 01 407.58 0.16 NaN 1967.3 1.68 NaN 144.1 5.1 NaN 1269 1 -999.000
SITE01 CFKADS2025 121 1.0860 1.1110 2015 001 02 407.45 0.15 NaN 1974.0 2.83 NaN 141.7 5.3 NaN 1276 1 -999.000
SITE01 CFKADS2025 121 1.1280 1.1520 2015 001 03 407.75 0.25 NaN 1979.2 5.73 NaN 140.4 4.8 NaN 1274 1 -999.000
SITE01 CFKADS2025 121 1.1690 1.1940 2015 001 04 409.89 0.40 NaN 1996.2 2.07 NaN 146.7 5.0 NaN 1273 1 -999.000
SITE01 CFKADS2025 121 1.2110 1.2360 2015 001 05 410.98 0.08 NaN 1986.7 2.12 NaN 150.5 4.9 NaN 1272 1 -999.000
SITE01 CFKADS2025 121 1.2530 1.2770 2015 001 06 411.68 0.15 NaN 1971.3 2.00 NaN 156.6 4.7 NaN 1273 1 -999.000
SITE01 CFKADS2025 121 1.2940 1.3190 2015 001 07 411.94 0.27 NaN 1971.7 3.27 NaN 159.1 4.8 NaN 1270 1 -999.000
SITE01 CFKADS2025 121 1.3360 1.3610 2015 001 08 411.23 0.11 NaN 1987.7 2.87 NaN 160.8 4.8 NaN 1273 1 -999.000
SITE01 CFKADS2025 121 1.3770 1.4020 2015 001 09 411.48 0.06 NaN 1985.8 2.34 NaN 163.7 5.0 NaN 1267 1 -999.000
SITE01 CFKADS2025 121 1.4190 1.4440 2015 001 10 411.39 0.09 NaN 1990.8 5.13 NaN 164.0 4.7 NaN 1263 1 -999.000
SITE01 CFKADS2025 121 1.4610 1.4860 2015 001 11 411.70 0.13 NaN 2004.9 2.51 NaN 166.3 4.8 NaN 1261 1 -999.000
SITE01 CFKADS2025 121 1.5020 1.5270 2015 001 12 412.33 0.08 NaN 2027.2 3.18 NaN 168.6 4.6 NaN 698 1 -999.000
SITE01 CFKADS2025 121 1.5440 1.5690 2015 001 13 412.54 0.11 NaN 2032.9 3.50 NaN 170.7 4.8 NaN 1265 1 -999.000
SITE01 CFKADS2025 121 1.5860 1.6110 2015 001 14 412.77 0.14 NaN 2040.1 4.40 NaN 171.2 5.2 NaN 1262 1 -999.000
SITE01 CFKADS2025 121 1.6270 1.6520 2015 001 15 412.79 0.13 NaN 2040.4 7.23 NaN 170.2 4.9 NaN 1257 1 -999.000
SITE01 CFKADS2025 121 1.6690 1.6940 2015 001 16 413.48 0.38 NaN 2033.7 3.15 NaN 165.9 4.9 NaN 1259 1 -999.000
SITE01 CFKADS2025 121 1.7110 1.7360 2015 001 17 412.91 0.12 NaN 2008.0 5.36 NaN 162.8 4.8 NaN 1260 1 -999.000
SITE01 CFKADS2025 121 1.7520 1.7770 2015 001 18 412.91 0.17 NaN 1985.2 2.09 NaN 160.6 4.9 NaN 1264 1 -999.000
SITE01 CFKADS2025 121 1.7940 1.8190 2015 001 19 413.12 0.15 NaN 1982.0 0.30 NaN 159.9 5.1 NaN 1270 1 -999.000
SITE01 CFKADS2025 121 1.8360 1.8610 2015 001 20 412.79 0.18 NaN 1980.2 0.96 NaN 162.7 4.9 NaN 1278 1 -999.000
SITE01 CFKADS2025 121 1.8770 1.9020 2015 001 21 412.32 0.24 NaN 1973.6 0.73 NaN 159.3 5.0 NaN 1277 1 -999.000
SITE01 CFKADS2025 121 1.9190 1.9440 2015 001 22 413.20 0.58 NaN 1973.4 0.45 NaN 160.9 5.1 NaN 1277 1 -999.000
SITE01 CFKADS2025 121 1.9610 1.9860 2015 001 23 414.79 0.11 NaN 1977.8 0.85 NaN 163.1 4.9 NaN 1276 1 -999.000
SITE01 CFKADS2025 121 2.0020 2.0270 2015 002 00 413.65 0.55 NaN 1981.2 0.40 NaN 164.3 4.9 NaN 1269 1 -999.000
SITE01 CFKADS2025 121 2.0440 2.0690 2015 002 01 412.96 0.19 NaN 1983.0 0.81 NaN 168.0 5.2 NaN 1269 1 -999.000
SITE01 CFKADS2025 121 2.0860 2.1110 2015 002 02 414.04 0.20 NaN 1991.3 1.69 NaN 173.7 5.0 NaN 1271 1 -999.000
SITE01 CFKADS2025 121 2.1270 2.1520 2015 002 03 414.36 0.10 NaN 1997.0 2.10 NaN 181.1 5.1 NaN 1268 1 -999.000
SITE01 CFKADS2025 121 2.1690 2.1940 2015 002 04 414.55 0.10 NaN 1993.4 0.58 NaN 180.3 5.4 NaN 1270 1 -999.000
SITE01 CFKADS2025 121 2.2110 2.2360 2015 002 05 414.51 0.05 NaN 1999.2 1.34 NaN 170.5 5.1 NaN 1269 1 -999.000
SITE01 CFKADS2025 121 2.2520 2.2770 2015 002 06 414.80 0.10 NaN 2001.5 0.58 NaN 172.1 4.8 NaN 1270 1 -999.000
SITE01 CFKADS2025 121 2.2940 2.3190 2015 002 07 414.77 0.15 NaN 2003.7 1.69 NaN 172.4 4.9 NaN 1270 1 -999.000
SITE01 CFKADS2025 121 2.3360 2.3610 2015 002 08 414.32 0.15 NaN 2008.1 1.19 NaN 169.1 5.2 NaN 1268 1 -999.000
