NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE13_2014_87M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE13
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7173 N 
LONGITUDE:85.9417 W 
ALTITUDE:248 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:87m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2014-01-01 01:00:00
DATASET END DATE: 2014-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE13 CFADS2159 87 1.0380 1.0790 2014 001 01 407.11 0.50 NaN 1938.5 4.15 NaN NaN NaN NaN 639 1 -999.000
SITE13 CFADS2159 87 1.0790 1.1210 2014 001 02 408.09 0.31 NaN 1945.7 1.45 NaN NaN NaN NaN 638 1 -999.000
SITE13 CFADS2159 87 1.1210 1.1630 2014 001 03 409.00 0.43 NaN 1950.6 1.14 NaN NaN NaN NaN 639 1 -999.000
SITE13 CFADS2159 87 1.1630 1.2040 2014 001 04 411.08 0.44 NaN 1957.0 3.63 NaN NaN NaN NaN 641 1 -999.000
SITE13 CFADS2159 87 1.2040 1.2460 2014 001 05 411.08 0.06 NaN 1959.2 0.81 NaN NaN NaN NaN 647 1 -999.000
SITE13 CFADS2159 87 1.2460 1.2880 2014 001 06 410.97 0.14 NaN 1954.9 1.25 NaN NaN NaN NaN 652 1 -999.000
SITE13 CFADS2159 87 1.2880 1.3290 2014 001 07 411.55 0.47 NaN 1955.9 1.27 NaN NaN NaN NaN 654 1 -999.000
SITE13 CFADS2159 87 1.3290 1.3710 2014 001 08 412.13 0.23 NaN 1960.5 3.57 NaN NaN NaN NaN 656 1 -999.000
SITE13 CFADS2159 87 1.3710 1.4130 2014 001 09 412.65 0.28 NaN 1970.4 4.24 NaN NaN NaN NaN 657 1 -999.000
SITE13 CFADS2159 87 1.4130 1.4540 2014 001 10 413.19 0.20 NaN 1983.4 4.13 NaN NaN NaN NaN 657 1 -999.000
SITE13 CFADS2159 87 1.4540 1.4960 2014 001 11 413.66 0.21 NaN 1991.6 3.14 NaN NaN NaN NaN 656 1 -999.000
SITE13 CFADS2159 87 1.4960 1.5380 2014 001 12 414.06 0.18 NaN 2003.4 2.38 NaN NaN NaN NaN 654 1 -999.000
SITE13 CFADS2159 87 1.5380 1.5790 2014 001 13 414.32 0.20 NaN 2000.8 3.47 NaN NaN NaN NaN 545 1 -999.000
SITE13 CFADS2159 87 1.5790 1.6210 2014 001 14 414.98 0.49 NaN 1993.7 2.10 NaN NaN NaN NaN 656 1 -999.000
SITE13 CFADS2159 87 1.6210 1.6630 2014 001 15 415.07 0.32 NaN 1998.8 4.45 NaN NaN NaN NaN 643 1 -999.000
SITE13 CFADS2159 87 1.6630 1.7040 2014 001 16 415.30 0.26 NaN 2012.2 2.97 NaN NaN NaN NaN 619 1 -999.000
SITE13 CFADS2159 87 1.7040 1.7460 2014 001 17 416.03 0.57 NaN 2014.8 7.40 NaN NaN NaN NaN 597 1 -999.000
SITE13 CFADS2159 87 1.7460 1.7880 2014 001 18 412.69 0.30 NaN 1987.7 1.64 NaN NaN NaN NaN 577 1 -999.000
SITE13 CFADS2159 87 1.7880 1.8290 2014 001 19 412.18 0.20 NaN 1988.4 1.50 NaN NaN NaN NaN 561 1 -999.000
SITE13 CFADS2159 87 1.8290 1.8710 2014 001 20 412.28 0.23 NaN 1985.7 0.94 NaN NaN NaN NaN 555 1 -999.000
SITE13 CFADS2159 87 1.8710 1.9130 2014 001 21 413.19 0.32 NaN 1996.3 12.30 NaN NaN NaN NaN 553 1 -999.000
SITE13 CFADS2159 87 1.9130 1.9540 2014 001 22 412.79 0.22 NaN 1987.6 1.00 NaN NaN NaN NaN 556 1 -999.000
SITE13 CFADS2159 87 1.9540 1.9960 2014 001 23 416.00 2.90 NaN 2009.6 27.00 NaN NaN NaN NaN 564 1 -999.000
SITE13 CFADS2159 87 1.9960 2.0380 2014 002 00 418.51 0.80 NaN 2057.4 7.95 NaN NaN NaN NaN 589 1 -999.000
SITE13 CFADS2159 87 2.0380 2.0790 2014 002 01 416.80 0.34 NaN 2042.2 1.04 NaN NaN NaN NaN 616 1 -999.000
SITE13 CFADS2159 87 2.0790 2.1210 2014 002 02 416.30 0.37 NaN 2038.8 1.98 NaN NaN NaN NaN 628 1 -999.000
SITE13 CFADS2159 87 2.1210 2.1630 2014 002 03 415.34 0.20 NaN 2050.3 16.43 NaN NaN NaN NaN 635 1 -999.000
SITE13 CFADS2159 87 2.1630 2.2040 2014 002 04 415.73 0.24 NaN 2085.8 10.30 NaN NaN NaN NaN 638 1 -999.000
SITE13 CFADS2159 87 2.2040 2.2460 2014 002 05 415.18 0.50 NaN 2070.2 29.10 NaN NaN NaN NaN 638 1 -999.000
SITE13 CFADS2159 87 2.2460 2.2880 2014 002 06 414.59 0.55 NaN 2019.7 5.29 NaN NaN NaN NaN 648 1 -999.000
SITE13 CFADS2159 87 2.2880 2.3290 2014 002 07 415.49 0.23 NaN 2024.8 1.84 NaN NaN NaN NaN 653 1 -999.000
SITE13 CFADS2159 87 2.3290 2.3710 2014 002 08 415.74 0.12 NaN 2014.0 3.97 NaN NaN NaN NaN 654 1 -999.000
SITE13 CFADS2159 87 2.3710 2.4130 2014 002 09 415.08 0.52 NaN 2005.3 5.91 NaN NaN NaN NaN 655 1 -999.000
SITE13 CFADS2159 87 2.4130 2.4540 2014 002 10 412.42 0.87 NaN 1989.8 4.75 NaN NaN NaN NaN 656 1 -999.000
SITE13 CFADS2159 87 2.4540 2.4960 2014 002 11 410.41 0.35 NaN 1975.6 2.46 NaN NaN NaN NaN 651 1 -999.000
