NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE11_2019_130M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site11
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.8403 N 
LONGITUDE:86.1763 W 
ALTITUDE:214 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:130m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2019-01-01 02:00:00
DATASET END DATE: 2019-09-24 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site11 CFADS2233 130 1.0770 1.1190 2019 001 02 433.44 0.98 NaN 2099.6 13.41 NaN NaN NaN NaN 1200 1 0.040
site11 CFADS2233 130 1.1190 1.1610 2019 001 03 430.97 0.47 NaN 2072.4 3.45 NaN NaN NaN NaN 1197 1 0.040
site11 CFADS2233 130 1.1610 1.2020 2019 001 04 431.27 0.89 NaN 2078.6 3.02 NaN NaN NaN NaN 1199 1 0.030
site11 CFADS2233 130 1.2020 1.2440 2019 001 05 433.18 0.17 NaN 2091.8 4.20 NaN NaN NaN NaN 1206 1 0.030
site11 CFADS2233 130 1.2440 1.2860 2019 001 06 431.59 1.17 NaN 2092.7 8.52 NaN NaN NaN NaN 1210 1 0.030
site11 CFADS2233 130 1.2860 1.3270 2019 001 07 433.39 0.44 NaN 2112.2 4.32 NaN NaN NaN NaN 1212 1 0.030
site11 CFADS2233 130 1.3270 1.3690 2019 001 08 433.14 0.49 NaN 2104.8 2.65 NaN NaN NaN NaN 1216 1 0.030
site11 CFADS2233 130 1.3690 1.4110 2019 001 09 434.50 0.46 NaN 2113.9 4.12 NaN NaN NaN NaN 1217 1 0.030
site11 CFADS2233 130 1.4110 1.4520 2019 001 10 435.88 0.33 NaN 2123.6 1.71 NaN NaN NaN NaN 1216 1 0.030
site11 CFADS2233 130 1.4520 1.4940 2019 001 11 435.30 1.22 NaN 2111.9 11.95 NaN NaN NaN NaN 1217 1 0.030
site11 CFADS2233 130 1.4940 1.5360 2019 001 12 434.15 0.37 NaN 2090.2 2.83 NaN NaN NaN NaN 1216 1 0.030
site11 CFADS2233 130 1.5360 1.5770 2019 001 13 434.11 0.78 NaN 2089.3 8.04 NaN NaN NaN NaN 1215 1 0.030
site11 CFADS2233 130 1.5770 1.6190 2019 001 14 433.19 0.69 NaN 2073.1 3.47 NaN NaN NaN NaN 1216 1 0.030
site11 CFADS2233 130 1.6190 1.6610 2019 001 15 431.59 0.56 NaN 2068.9 2.47 NaN NaN NaN NaN 1216 1 0.030
site11 CFADS2233 130 1.6610 1.7020 2019 001 16 430.53 0.52 NaN 2069.8 4.20 NaN NaN NaN NaN 1215 1 0.030
site11 CFADS2233 130 1.7020 1.7440 2019 001 17 430.12 0.73 NaN 2072.8 3.30 NaN NaN NaN NaN 1217 1 0.030
site11 CFADS2233 130 1.7440 1.7860 2019 001 18 428.68 1.24 NaN 2065.3 13.23 NaN NaN NaN NaN 1216 1 0.030
site11 CFADS2233 130 1.7860 1.8270 2019 001 19 426.03 0.39 NaN 2038.0 4.01 NaN NaN NaN NaN 1217 1 0.030
site11 CFADS2233 130 1.8270 1.8690 2019 001 20 426.24 0.83 NaN 2037.6 4.97 NaN NaN NaN NaN 1217 1 0.030
site11 CFADS2233 130 1.8690 1.9110 2019 001 21 425.38 0.93 NaN 2027.5 5.50 NaN NaN NaN NaN 1014 1 0.030
site11 CFADS2233 130 1.9110 1.9520 2019 001 22 424.15 0.79 NaN 2020.3 3.45 NaN NaN NaN NaN 1217 1 0.030
site11 CFADS2233 130 1.9520 1.9940 2019 001 23 424.16 0.59 NaN 2035.4 14.06 NaN NaN NaN NaN 1216 1 0.030
site11 CFADS2233 130 1.9940 2.0360 2019 002 00 425.83 0.65 NaN 2026.1 2.73 NaN NaN NaN NaN 1216 1 0.030
site11 CFADS2233 130 2.0360 2.0770 2019 002 01 425.24 0.63 NaN 2020.5 2.04 NaN NaN NaN NaN 1215 1 0.030
site11 CFADS2233 130 2.0770 2.1190 2019 002 02 424.54 0.61 NaN 2016.1 5.71 NaN NaN NaN NaN 1216 1 0.030
site11 CFADS2233 130 2.1190 2.1610 2019 002 03 424.74 0.40 NaN 2004.7 2.01 NaN NaN NaN NaN 1217 1 0.030
site11 CFADS2233 130 2.1610 2.2020 2019 002 04 424.50 0.45 NaN 2004.9 3.77 NaN NaN NaN NaN 1217 1 0.020
site11 CFADS2233 130 2.2020 2.2440 2019 002 05 423.65 0.53 NaN 2012.8 4.42 NaN NaN NaN NaN 1217 1 0.020
site11 CFADS2233 130 2.2440 2.2860 2019 002 06 423.99 0.28 NaN 2005.9 1.29 NaN NaN NaN NaN 1218 1 0.020
site11 CFADS2233 130 2.2860 2.3270 2019 002 07 424.95 0.53 NaN 2010.9 3.85 NaN NaN NaN NaN 1218 1 0.020
site11 CFADS2233 130 2.3270 2.3690 2019 002 08 426.54 1.59 NaN 2020.9 4.13 NaN NaN NaN NaN 1219 1 0.020
site11 CFADS2233 130 2.3690 2.4110 2019 002 09 427.35 2.42 NaN 2022.0 6.06 NaN NaN NaN NaN 1218 1 0.020
site11 CFADS2233 130 2.4110 2.4520 2019 002 10 428.86 1.65 NaN 2028.7 8.72 NaN NaN NaN NaN 1218 1 0.020
site11 CFADS2233 130 2.4520 2.4940 2019 002 11 432.19 1.46 NaN 2042.8 4.30 NaN NaN NaN NaN 1217 1 0.020
site11 CFADS2233 130 2.4940 2.5360 2019 002 12 435.46 0.98 NaN 2229.2 124.57 NaN NaN NaN NaN 1217 1 0.020
site11 CFADS2233 130 2.5360 2.5770 2019 002 13 437.81 1.44 NaN 2119.8 33.71 NaN NaN NaN NaN 1216 1 0.020
