NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE11_2014_130M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE11
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.8403 N 
LONGITUDE:86.1763 W 
ALTITUDE:214 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:130m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2014-01-01 01:00:00
DATASET END DATE: 2014-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE11 CFADS2160 130 1.0360 1.0770 2014 001 01 411.72 3.78 NaN 2025.3 74.34 NaN NaN NaN NaN 715 1 -999.000
SITE11 CFADS2160 130 1.0770 1.1190 2014 001 02 411.74 1.02 NaN 2024.6 47.35 NaN NaN NaN NaN 715 1 -999.000
SITE11 CFADS2160 130 1.1190 1.1610 2014 001 03 413.62 0.77 NaN 2067.4 72.37 NaN NaN NaN NaN 717 1 -999.000
SITE11 CFADS2160 130 1.1610 1.2020 2014 001 04 416.29 1.13 NaN 2049.9 45.34 NaN NaN NaN NaN 716 1 -999.000
SITE11 CFADS2160 130 1.2020 1.2440 2014 001 05 420.45 4.06 NaN 2025.7 32.58 NaN NaN NaN NaN 718 1 -999.000
SITE11 CFADS2160 130 1.2440 1.2860 2014 001 06 425.32 2.11 NaN 2026.6 10.45 NaN NaN NaN NaN 719 1 -999.000
SITE11 CFADS2160 130 1.2860 1.3270 2014 001 07 428.01 2.99 NaN 2057.8 21.12 NaN NaN NaN NaN 718 1 -999.000
SITE11 CFADS2160 130 1.3270 1.3690 2014 001 08 429.49 4.10 NaN 2066.3 26.59 NaN NaN NaN NaN 719 1 -999.000
SITE11 CFADS2160 130 1.3690 1.4110 2014 001 09 432.70 1.62 NaN 2079.8 14.87 NaN NaN NaN NaN 719 1 -999.000
SITE11 CFADS2160 130 1.4110 1.4520 2014 001 10 427.09 4.47 NaN 2032.8 21.54 NaN NaN NaN NaN 721 1 -999.000
SITE11 CFADS2160 130 1.4520 1.4940 2014 001 11 415.60 0.67 NaN 1987.5 4.22 NaN NaN NaN NaN 720 1 -999.000
SITE11 CFADS2160 130 1.4940 1.5360 2014 001 12 418.46 4.26 NaN 2003.0 18.83 NaN NaN NaN NaN 597 1 -999.000
SITE11 CFADS2160 130 1.5360 1.5770 2014 001 13 421.47 2.02 NaN 2030.1 13.50 NaN NaN NaN NaN 719 1 -999.000
SITE11 CFADS2160 130 1.5770 1.6190 2014 001 14 423.23 6.80 NaN 2044.4 35.00 NaN NaN NaN NaN 719 1 -999.000
SITE11 CFADS2160 130 1.6190 1.6610 2014 001 15 426.62 4.38 NaN 2091.1 11.87 NaN NaN NaN NaN 718 1 -999.000
SITE11 CFADS2160 130 1.6610 1.7020 2014 001 16 421.78 0.79 NaN 2088.9 34.69 NaN NaN NaN NaN 717 1 -999.000
SITE11 CFADS2160 130 1.7020 1.7440 2014 001 17 420.86 0.47 NaN 2031.0 2.67 NaN NaN NaN NaN 714 1 -999.000
SITE11 CFADS2160 130 1.7440 1.7860 2014 001 18 414.86 2.48 NaN 2007.4 10.01 NaN NaN NaN NaN 715 1 -999.000
SITE11 CFADS2160 130 1.7860 1.8270 2014 001 19 412.82 0.30 NaN 2000.0 1.19 NaN NaN NaN NaN 716 1 -999.000
SITE11 CFADS2160 130 1.8270 1.8690 2014 001 20 412.73 0.20 NaN 1999.4 0.93 NaN NaN NaN NaN 712 1 -999.000
SITE11 CFADS2160 130 1.8690 1.9110 2014 001 21 413.03 0.30 NaN 2001.9 1.45 NaN NaN NaN NaN 715 1 -999.000
SITE11 CFADS2160 130 1.9110 1.9520 2014 001 22 419.85 4.85 NaN 2038.2 25.75 NaN NaN NaN NaN 713 1 -999.000
SITE11 CFADS2160 130 1.9520 1.9940 2014 001 23 419.96 0.56 NaN 2053.8 3.82 NaN NaN NaN NaN 714 1 -999.000
SITE11 CFADS2160 130 1.9940 2.0360 2014 002 00 421.56 0.79 NaN 2057.1 3.34 NaN NaN NaN NaN 716 1 -999.000
SITE11 CFADS2160 130 2.0360 2.0770 2014 002 01 420.89 0.53 NaN 2048.8 3.45 NaN NaN NaN NaN 715 1 -999.000
SITE11 CFADS2160 130 2.0770 2.1190 2014 002 02 419.66 0.74 NaN 2038.9 5.60 NaN NaN NaN NaN 716 1 -999.000
SITE11 CFADS2160 130 2.1190 2.1610 2014 002 03 418.43 0.58 NaN 2024.6 3.32 NaN NaN NaN NaN 715 1 -999.000
SITE11 CFADS2160 130 2.1610 2.2020 2014 002 04 417.38 0.65 NaN 2021.5 3.29 NaN NaN NaN NaN 717 1 -999.000
SITE11 CFADS2160 130 2.2020 2.2440 2014 002 05 415.45 0.32 NaN 2010.9 3.33 NaN NaN NaN NaN 716 1 -999.000
SITE11 CFADS2160 130 2.2440 2.2860 2014 002 06 415.17 0.44 NaN 1999.2 5.00 NaN NaN NaN NaN 717 1 -999.000
SITE11 CFADS2160 130 2.2860 2.3270 2014 002 07 414.41 0.28 NaN 1993.5 2.19 NaN NaN NaN NaN 718 1 -999.000
SITE11 CFADS2160 130 2.3270 2.3690 2014 002 08 413.36 0.51 NaN 1987.5 2.66 NaN NaN NaN NaN 719 1 -999.000
SITE11 CFADS2160 130 2.3690 2.4110 2014 002 09 411.06 0.71 NaN 1972.8 5.83 NaN NaN NaN NaN 720 1 -999.000
SITE11 CFADS2160 130 2.4110 2.4520 2014 002 10 412.34 0.48 NaN 1984.6 2.18 NaN NaN NaN NaN 720 1 -999.000
SITE11 CFADS2160 130 2.4520 2.4940 2014 002 11 412.67 0.48 NaN 1985.7 2.43 NaN NaN NaN NaN 598 1 -999.000
