NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE14_2025_76M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2025-05-08
STATION NAME: site14
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE: 39.9971 N
LONGITUDE:86.7396 W
ALTITUDE:264 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:76m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2025-01-03 00:00:00
DATASET END DATE: 2025-05-01 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
site14 CFADS2160   76   3.0000      NaN  2025    3   0      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.0417      NaN  2025    3   1      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.0833      NaN  2025    3   2      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.1250      NaN  2025    3   3      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.1667      NaN  2025    3   4      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.2083      NaN  2025    3   5      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.2500      NaN  2025    3   6      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.2917      NaN  2025    3   7      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.3333      NaN  2025    3   8      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.3750      NaN  2025    3   9      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.4167      NaN  2025    3  10      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.4583      NaN  2025    3  11      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.5000      NaN  2025    3  12      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.5417      NaN  2025    3  13      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.5833      NaN  2025    3  14      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.6250      NaN  2025    3  15      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.6667      NaN  2025    3  16      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.7083      NaN  2025    3  17      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site14 CFADS2160   76   3.7800   3.7880  2025    3  18   437.65     0.09     NaN   2068.8     0.99     NaN     NaN    NaN     NaN     170  1  0.150
site14 CFADS2160   76   3.7880   3.8300  2025    3  19   437.46     0.23     NaN   2069.1     1.98     NaN     NaN    NaN     NaN    1053  1  0.200
site14 CFADS2160   76   3.8300   3.8720  2025    3  20   436.72     0.19     NaN   2062.5     1.13     NaN     NaN    NaN     NaN    1060  1  0.200
site14 CFADS2160   76   3.8720   3.9130  2025    3  21   436.15     0.19     NaN   2060.4     1.21     NaN     NaN    NaN     NaN    1057  1  0.170
site14 CFADS2160   76   3.9130   3.9550  2025    3  22   435.98     0.16     NaN   2058.9     0.42     NaN     NaN    NaN     NaN    1035  1  0.140
site14 CFADS2160   76   3.9550   3.9970  2025    3  23   436.35     0.57     NaN   2059.4     2.46     NaN     NaN    NaN     NaN    1004  1  0.140
site14 CFADS2160   76   3.9970   4.0380  2025    4   0   436.32     0.36     NaN   2062.8     2.44     NaN     NaN    NaN     NaN     996  1  0.130
site14 CFADS2160   76   4.0380   4.0800  2025    4   1   436.90     0.17     NaN   2068.0     1.70     NaN     NaN    NaN     NaN     997  1  0.130
site14 CFADS2160   76   4.0800   4.1220  2025    4   2   437.19     0.09     NaN   2067.5     0.60     NaN     NaN    NaN     NaN    1005  1  0.130
site14 CFADS2160   76   4.1220   4.1630  2025    4   3   437.10     0.07     NaN   2068.0     0.67     NaN     NaN    NaN     NaN    1025  1  0.120
site14 CFADS2160   76   4.1630   4.2050  2025    4   4   437.34     0.15     NaN   2069.4     0.49     NaN     NaN    NaN     NaN    1041  1  0.120
site14 CFADS2160   76   4.2050   4.2470  2025    4   5   437.70     0.13     NaN   2071.5     0.67     NaN     NaN    NaN     NaN    1056  1  0.120
site14 CFADS2160   76   4.2470   4.2880  2025    4   6   437.95     0.09     NaN   2072.1     0.26     NaN     NaN    NaN     NaN    1071  1  0.120
site14 CFADS2160   76   4.2880   4.3300  2025    4   7   438.03     0.12     NaN   2072.8     0.40     NaN     NaN    NaN     NaN    1080  1  0.120
