NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE13_2019_87M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site13
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7173 N 
LONGITUDE:85.9417 W 
ALTITUDE:248 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:87m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2019-01-01 02:00:00
DATASET END DATE: 2019-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site13 CFADS2159 87 1.0790 1.1210 2019 001 02 431.36 1.70 NaN 2090.6 10.96 NaN NaN NaN NaN 1267 1 0.050
site13 CFADS2159 87 1.1210 1.1630 2019 001 03 430.30 0.55 NaN 2069.0 6.96 NaN NaN NaN NaN 1267 1 0.040
site13 CFADS2159 87 1.1630 1.2040 2019 001 04 429.90 1.00 NaN 2070.9 7.60 NaN NaN NaN NaN 1266 1 0.040
site13 CFADS2159 87 1.2040 1.2460 2019 001 05 432.56 0.27 NaN 2082.3 3.76 NaN NaN NaN NaN 1265 1 0.030
site13 CFADS2159 87 1.2460 1.2880 2019 001 06 431.90 0.42 NaN 2087.3 1.22 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 1.2880 1.3290 2019 001 07 432.26 0.54 NaN 2095.3 4.26 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 1.3290 1.3710 2019 001 08 432.92 0.58 NaN 2099.9 3.29 NaN NaN NaN NaN 1263 1 0.030
site13 CFADS2159 87 1.3710 1.4130 2019 001 09 433.18 0.65 NaN 2094.7 3.52 NaN NaN NaN NaN 1263 1 0.030
site13 CFADS2159 87 1.4130 1.4540 2019 001 10 434.60 0.95 NaN 2124.4 11.64 NaN NaN NaN NaN 1262 1 0.030
site13 CFADS2159 87 1.4540 1.4960 2019 001 11 436.14 0.38 NaN 2130.9 9.03 NaN NaN NaN NaN 1262 1 0.030
site13 CFADS2159 87 1.4960 1.5380 2019 001 12 435.91 0.72 NaN 2129.2 11.58 NaN NaN NaN NaN 1263 1 0.030
site13 CFADS2159 87 1.5380 1.5790 2019 001 13 435.97 0.47 NaN 2118.4 19.07 NaN NaN NaN NaN 1262 1 0.030
site13 CFADS2159 87 1.5790 1.6210 2019 001 14 433.27 1.21 NaN 2069.0 10.06 NaN NaN NaN NaN 1050 1 0.030
site13 CFADS2159 87 1.6210 1.6630 2019 001 15 432.18 0.59 NaN 2064.4 2.35 NaN NaN NaN NaN 1262 1 0.030
site13 CFADS2159 87 1.6630 1.7040 2019 001 16 430.97 0.56 NaN 2059.5 3.68 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 1.7040 1.7460 2019 001 17 430.74 0.38 NaN 2058.5 1.71 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 1.7460 1.7880 2019 001 18 430.48 0.52 NaN 2061.6 3.66 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 1.7880 1.8290 2019 001 19 431.47 0.25 NaN 2072.3 7.84 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 1.8290 1.8710 2019 001 20 430.43 0.60 NaN 2067.6 5.93 NaN NaN NaN NaN 1265 1 0.030
site13 CFADS2159 87 1.8710 1.9130 2019 001 21 428.81 0.57 NaN 2064.0 9.81 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 1.9130 1.9540 2019 001 22 426.52 0.95 NaN 2059.8 12.47 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 1.9540 1.9960 2019 001 23 424.72 0.67 NaN 2036.4 15.46 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 1.9960 2.0380 2019 002 00 424.10 0.41 NaN 2032.1 15.50 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 2.0380 2.0790 2019 002 01 423.98 0.21 NaN 2018.7 1.04 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 2.0790 2.1210 2019 002 02 425.62 1.31 NaN 2049.7 45.37 NaN NaN NaN NaN 1263 1 0.030
site13 CFADS2159 87 2.1210 2.1630 2019 002 03 427.93 0.60 NaN 2064.1 12.45 NaN NaN NaN NaN 1264 1 0.030
site13 CFADS2159 87 2.1630 2.2040 2019 002 04 427.69 0.51 NaN 2031.8 11.91 NaN NaN NaN NaN 1263 1 0.030
site13 CFADS2159 87 2.2040 2.2460 2019 002 05 425.16 2.17 NaN 2004.8 9.90 NaN NaN NaN NaN 1263 1 0.030
site13 CFADS2159 87 2.2460 2.2880 2019 002 06 422.21 0.25 NaN 1992.0 0.66 NaN NaN NaN NaN 1262 1 0.030
site13 CFADS2159 87 2.2880 2.3290 2019 002 07 422.50 0.26 NaN 1997.3 2.38 NaN NaN NaN NaN 1261 1 0.030
site13 CFADS2159 87 2.3290 2.3710 2019 002 08 423.56 0.61 NaN 2006.4 4.53 NaN NaN NaN NaN 1262 1 0.030
site13 CFADS2159 87 2.3710 2.4130 2019 002 09 424.24 0.13 NaN 2008.2 2.82 NaN NaN NaN NaN 1261 1 0.030
site13 CFADS2159 87 2.4130 2.4540 2019 002 10 425.23 0.55 NaN 2127.2 89.53 NaN NaN NaN NaN 1262 1 0.030
site13 CFADS2159 87 2.4540 2.4960 2019 002 11 428.57 1.31 NaN 2077.5 42.70 NaN NaN NaN NaN 1262 1 0.030
site13 CFADS2159 87 2.4960 2.5380 2019 002 12 432.44 1.39 NaN 2059.8 10.43 NaN NaN NaN NaN 1261 1 0.030
site13 CFADS2159 87 2.5380 2.5790 2019 002 13 434.60 1.10 NaN 2071.3 6.35 NaN NaN NaN NaN 1052 1 0.030
