NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE01_2017_121M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE01
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.5805 N 
LONGITUDE:86.4207 W 
ALTITUDE:256 m ASL 
NUMBER OF SAMPLING HEIGHTS:3 
SAMPLING HEIGHT:121m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2017-01-01 01:00:00
DATASET END DATE: 2017-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE01 CFKADS2218 121 1.0360 1.0780 2017 001 01 415.46 0.18 NaN 2023.7 10.33 NaN 139.0 4.4 NaN 1154 1 0.060
SITE01 CFKADS2218 121 1.0780 1.1200 2017 001 02 415.13 0.48 NaN 1996.0 10.07 NaN 131.0 8.8 NaN 1163 1 0.060
SITE01 CFKADS2218 121 1.1200 1.1610 2017 001 03 415.01 0.24 NaN 1998.1 8.46 NaN 127.1 4.3 NaN 1162 1 0.050
SITE01 CFKADS2218 121 1.1610 1.2030 2017 001 04 415.33 0.69 NaN 2033.1 70.14 NaN 128.1 4.4 NaN 1163 1 0.060
SITE01 CFKADS2218 121 1.2030 1.2450 2017 001 05 415.62 0.63 NaN 2074.3 54.88 NaN 129.1 4.7 NaN 1162 1 0.060
SITE01 CFKADS2218 121 1.2450 1.2860 2017 001 06 415.48 0.92 NaN 1983.0 2.79 NaN 133.0 11.6 NaN 1162 1 0.050
SITE01 CFKADS2218 121 1.2860 1.3280 2017 001 07 416.44 0.34 NaN 1980.3 0.98 NaN 139.3 5.2 NaN 1162 1 0.050
SITE01 CFKADS2218 121 1.3280 1.3700 2017 001 08 417.27 1.05 NaN 1984.0 3.52 NaN 144.3 5.9 NaN 1162 1 0.050
SITE01 CFKADS2218 121 1.3700 1.4110 2017 001 09 415.18 0.61 NaN 1984.6 4.71 NaN 135.7 6.6 NaN 1163 1 0.050
SITE01 CFKADS2218 121 1.4110 1.4530 2017 001 10 413.58 0.49 NaN 1973.8 2.95 NaN 125.9 5.5 NaN 1164 1 0.050
SITE01 CFKADS2218 121 1.4530 1.4890 2017 001 11 413.44 0.75 NaN 1973.1 3.86 NaN 126.6 5.9 NaN 886 1 0.050
SITE01 CFKADS2218 121 1.5000 1.5360 2017 001 12 417.27 4.33 NaN 1990.0 13.56 NaN 145.0 22.1 NaN 917 1 0.050
SITE01 CFKADS2218 121 1.5360 1.5780 2017 001 13 412.92 0.22 NaN 1985.5 5.27 NaN 124.1 4.0 NaN 1160 1 0.040
SITE01 CFKADS2218 121 1.5780 1.6200 2017 001 14 413.82 1.45 NaN 1991.8 11.84 NaN 126.9 8.6 NaN 1158 1 0.040
SITE01 CFKADS2218 121 1.6200 1.6610 2017 001 15 423.79 4.95 NaN 2049.7 23.74 NaN 175.3 25.1 NaN 1161 1 0.050
SITE01 CFKADS2218 121 1.6610 1.7030 2017 001 16 428.43 3.26 NaN 2068.3 14.00 NaN 193.2 16.9 NaN 1158 1 0.040
SITE01 CFKADS2218 121 1.7030 1.7450 2017 001 17 421.36 2.13 NaN 2039.0 13.74 NaN 160.8 8.8 NaN 1158 1 0.040
SITE01 CFKADS2218 121 1.7450 1.7860 2017 001 18 417.48 0.54 NaN 2015.4 1.05 NaN 148.1 4.1 NaN 1158 1 0.040
SITE01 CFKADS2218 121 1.7860 1.8280 2017 001 19 417.19 0.49 NaN 2012.7 0.74 NaN 148.1 4.0 NaN 1157 1 0.040
SITE01 CFKADS2218 121 1.8280 1.8700 2017 001 20 417.04 0.18 NaN 2011.5 1.84 NaN 148.5 3.9 NaN 1158 1 0.050
SITE01 CFKADS2218 121 1.8700 1.9110 2017 001 21 416.99 0.30 NaN 2012.3 5.35 NaN 153.3 8.6 NaN 1157 1 0.040
SITE01 CFKADS2218 121 1.9110 1.9530 2017 001 22 417.66 0.76 NaN 2030.5 5.55 NaN 157.1 5.9 NaN 1156 1 0.050
SITE01 CFKADS2218 121 1.9530 1.9950 2017 001 23 418.87 1.45 NaN 2026.5 4.55 NaN 160.4 5.3 NaN 1157 1 0.040
SITE01 CFKADS2218 121 1.9950 2.0360 2017 002 00 420.72 1.20 NaN 2014.8 4.99 NaN 156.6 5.0 NaN 1158 1 0.040
SITE01 CFKADS2218 121 2.0360 2.0780 2017 002 01 420.69 2.78 NaN 2012.0 1.54 NaN 158.7 11.7 NaN 1159 1 0.050
SITE01 CFKADS2218 121 2.0780 2.1200 2017 002 02 429.21 3.12 NaN 2048.5 21.22 NaN 190.7 7.6 NaN 1160 1 0.040
SITE01 CFKADS2218 121 2.1200 2.1610 2017 002 03 426.01 0.79 NaN 2035.1 2.70 NaN 193.7 5.4 NaN 1159 1 0.040
SITE01 CFKADS2218 121 2.1610 2.2030 2017 002 04 426.59 1.08 NaN 2038.0 2.62 NaN 197.9 7.2 NaN 1161 1 0.040
SITE01 CFKADS2218 121 2.2030 2.2450 2017 002 05 424.50 0.66 NaN 2035.5 5.01 NaN 183.7 6.1 NaN 1160 1 0.050
SITE01 CFKADS2218 121 2.2450 2.2860 2017 002 06 423.50 0.25 NaN 2022.9 2.74 NaN 175.0 4.1 NaN 1160 1 0.050
SITE01 CFKADS2218 121 2.2860 2.3280 2017 002 07 423.32 0.42 NaN 2023.3 1.96 NaN 176.0 4.5 NaN 1161 1 0.040
SITE01 CFKADS2218 121 2.3280 2.3700 2017 002 08 423.18 0.17 NaN 2024.7 1.05 NaN 178.1 4.0 NaN 1158 1 0.040
SITE01 CFKADS2218 121 2.3700 2.4110 2017 002 09 423.47 0.10 NaN 2027.0 0.60 NaN 179.1 4.0 NaN 1159 1 0.040
