NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE09_2021_130M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2022-02-21
STATION NAME: site09
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.8627 N 
LONGITUDE:85.7448 W 
ALTITUDE:277 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:130m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2021-01-01 00:00:00
DATASET END DATE: 2021-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site09 CFADS2233  130   1.0360   1.0780  2021    1   1   426.62     0.09     NaN   2045.7     1.13     NaN     NaN    NaN     NaN    1180  1  0.040
site09 CFADS2233  130   1.0780   1.1190  2021    1   2   426.67     0.10     NaN   2046.5     0.66     NaN     NaN    NaN     NaN     981  1  0.040
site09 CFADS2233  130   1.1190   1.1610  2021    1   3   426.94     0.18     NaN   2085.8    30.39     NaN     NaN    NaN     NaN    1178  1  0.040
site09 CFADS2233  130   1.1610   1.2030  2021    1   4   427.39     0.15     NaN   2108.7    12.72     NaN     NaN    NaN     NaN    1180  1  0.040
site09 CFADS2233  130   1.2030   1.2440  2021    1   5   427.63     0.16     NaN   2047.7    10.26     NaN     NaN    NaN     NaN    1180  1  0.040
site09 CFADS2233  130   1.2440   1.2860  2021    1   6   427.92     0.34     NaN   2037.7     8.19     NaN     NaN    NaN     NaN    1179  1  0.040
site09 CFADS2233  130   1.2860   1.3280  2021    1   7   427.30     0.09     NaN   2032.5     6.00     NaN     NaN    NaN     NaN    1179  1  0.040
site09 CFADS2233  130   1.3280   1.3690  2021    1   8   427.97     0.27     NaN   2049.3     9.59     NaN     NaN    NaN     NaN    1180  1  0.040
site09 CFADS2233  130   1.3690   1.4110  2021    1   9   428.36     0.10     NaN   2048.7     7.31     NaN     NaN    NaN     NaN    1179  1  0.040
site09 CFADS2233  130   1.4110   1.4530  2021    1  10   428.76     0.09     NaN   2047.3     2.06     NaN     NaN    NaN     NaN    1180  1  0.040
site09 CFADS2233  130   1.4530   1.4940  2021    1  11   428.65     0.15     NaN   2068.7     9.22     NaN     NaN    NaN     NaN    1179  1  0.040
site09 CFADS2233  130   1.4940   1.5360  2021    1  12   428.15     0.22     NaN   2097.9     9.15     NaN     NaN    NaN     NaN    1180  1  0.040
site09 CFADS2233  130   1.5360   1.5780  2021    1  13   429.66     0.37     NaN   2086.0    11.11     NaN     NaN    NaN     NaN    1179  1  0.040
site09 CFADS2233  130   1.5780   1.6190  2021    1  14   430.07     0.12     NaN   2083.4     6.92     NaN     NaN    NaN     NaN    1180  1  0.040
site09 CFADS2233  130   1.6190   1.6610  2021    1  15   431.15     1.56     NaN   2087.0     7.05     NaN     NaN    NaN     NaN    1179  1  0.040
site09 CFADS2233  130   1.6610   1.7030  2021    1  16   430.42     0.16     NaN   2092.1     8.31     NaN     NaN    NaN     NaN    1180  1  0.040
site09 CFADS2233  130   1.7030   1.7440  2021    1  17   430.79     0.20     NaN   2127.9    11.17     NaN     NaN    NaN     NaN    1180  1  0.040
site09 CFADS2233  130   1.7440   1.7860  2021    1  18   431.55     0.25     NaN   2157.2     8.08     NaN     NaN    NaN     NaN    1178  1  0.050
site09 CFADS2233  130   1.7860   1.8280  2021    1  19   432.03     0.19     NaN   2174.8     4.73     NaN     NaN    NaN     NaN    1180  1  0.050
site09 CFADS2233  130   1.8280   1.8690  2021    1  20   432.87     0.32     NaN   2196.6     6.67     NaN     NaN    NaN     NaN    1179  1  0.050
site09 CFADS2233  130   1.8690   1.9110  2021    1  21   433.58     0.13     NaN   2211.7     2.51     NaN     NaN    NaN     NaN    1179  1  0.050
site09 CFADS2233  130   1.9110   1.9530  2021    1  22   433.45     0.26     NaN   2215.0     6.46     NaN     NaN    NaN     NaN    1179  1  0.050
site09 CFADS2233  130   1.9530   1.9940  2021    1  23   433.45     0.53     NaN   2213.5    21.95     NaN     NaN    NaN     NaN    1180  1  0.050
site09 CFADS2233  130   1.9940   2.0360  2021    2   0   433.03     0.48     NaN   2154.5    27.77     NaN     NaN    NaN     NaN    1180  1  0.050
site09 CFADS2233  130   2.0360   2.0780  2021    2   1   433.16     0.31     NaN   2117.7     4.59     NaN     NaN    NaN     NaN     980  1  0.050
site09 CFADS2233  130   2.0780   2.1190  2021    2   2   432.03     0.26     NaN   2099.0     5.73     NaN     NaN    NaN     NaN    1179  1  0.050
site09 CFADS2233  130   2.1190   2.1610  2021    2   3   432.27     0.23     NaN   2087.7    14.10     NaN     NaN    NaN     NaN    1179  1  0.050
site09 CFADS2233  130   2.1610   2.2030  2021    2   4   434.04     0.74     NaN   2074.8     3.22     NaN     NaN    NaN     NaN    1176  1  0.050
site09 CFADS2233  130   2.2030   2.2440  2021    2   5   433.58     1.13     NaN   2077.9     2.60     NaN     NaN    NaN     NaN    1177  1  0.050
site09 CFADS2233  130   2.2440   2.2860  2021    2   6   433.06     0.95     NaN   2081.0     1.75     NaN     NaN    NaN     NaN    1177  1  0.050
site09 CFADS2233  130   2.2860   2.3280  2021    2   7   430.66     0.35     NaN   2081.9     2.17     NaN     NaN    NaN     NaN    1177  1  0.050
site09 CFADS2233  130   2.3280   2.3690  2021    2   8   430.51     0.15     NaN   2087.9     0.82     NaN     NaN    NaN     NaN    1178  1  0.050
site09 CFADS2233  130   2.3690   2.4110  2021    2   9   430.77     0.09     NaN   2086.1     1.55     NaN     NaN    NaN     NaN    1177  1  0.050
site09 CFADS2233  130   2.4110   2.4530  2021    2  10   430.81     0.14     NaN   2079.6     2.16     NaN     NaN    NaN     NaN    1178  1  0.050
site09 CFADS2233  130   2.4530   2.4940  2021    2  11   431.40     0.22     NaN   2079.1     0.89     NaN     NaN    NaN     NaN    1178  1  0.050
site09 CFADS2233  130   2.4940   2.5360  2021    2  12   432.39     0.34     NaN   2083.7     2.04     NaN     NaN    NaN     NaN    1178  1  0.050
site09 CFADS2233  130   2.5360   2.5780  2021    2  13   433.63     0.47     NaN   2089.5     1.12     NaN     NaN    NaN     NaN    1179  1  0.050
site09 CFADS2233  130   2.5780   2.6190  2021    2  14   435.63     0.84     NaN   2097.6     3.86     NaN     NaN    NaN     NaN    1179  1  0.050
site09 CFADS2233  130   2.6190   2.6610  2021    2  15   434.45     0.48     NaN   2097.1     2.42     NaN     NaN    NaN     NaN    1178  1  0.050
site09 CFADS2233  130   2.6610   2.7030  2021    2  16   433.53     0.18     NaN   2092.8     1.84     NaN     NaN    NaN     NaN    1179  1  0.050
site09 CFADS2233  130   2.7030   2.7440  2021    2  17   432.89     0.16     NaN   2106.2    20.10     NaN     NaN    NaN     NaN    1178  1  0.050
site09 CFADS2233  130   2.7440   2.7860  2021    2  18   432.23     0.30     NaN   2111.7    14.06     NaN     NaN    NaN     NaN    1179  1  0.050
site09 CFADS2233  130   2.7860   2.8280  2021    2  19   431.74     0.11     NaN   2087.1     1.62     NaN     NaN    NaN     NaN    1181  1  0.050
site09 CFADS2233  130   2.8280   2.8690  2021    2  20   431.47     0.18     NaN   2086.1     0.37     NaN     NaN    NaN     NaN    1182  1  0.050
site09 CFADS2233  130   2.8690   2.9110  2021    2  21   430.79     0.29     NaN   2085.2     1.22     NaN     NaN    NaN     NaN    1183  1  0.050
site09 CFADS2233  130   2.9110   2.9530  2021    2  22   430.20     0.17     NaN   2085.6     3.25     NaN     NaN    NaN     NaN    1182  1  0.050
site09 CFADS2233  130   2.9530   2.9940  2021    2  23   430.16     0.13     NaN   2075.7     3.32     NaN     NaN    NaN     NaN    1184  1  0.050
site09 CFADS2233  130   2.9940   3.0360  2021    3   0   430.08     0.34     NaN   2068.9     4.68     NaN     NaN    NaN     NaN     985  1  0.050
site09 CFADS2233  130   3.0360   3.0780  2021    3   1   429.75     0.15     NaN   2065.3     2.32     NaN     NaN    NaN     NaN    1183  1  0.050
site09 CFADS2233  130   3.0780   3.1190  2021    3   2   430.18     0.17     NaN   2068.4     1.65     NaN     NaN    NaN     NaN    1184  1  0.050
site09 CFADS2233  130   3.1190   3.1610  2021    3   3   430.70     0.53     NaN   2073.1     3.94     NaN     NaN    NaN     NaN    1182  1  0.050
site09 CFADS2233  130   3.1610   3.2030  2021    3   4   432.19     0.51     NaN   2071.2     3.40     NaN     NaN    NaN     NaN    1185  1  0.050
site09 CFADS2233  130   3.2030   3.2440  2021    3   5   434.14     0.74     NaN   2069.5     2.62     NaN     NaN    NaN     NaN    1183  1  0.050
site09 CFADS2233  130   3.2440   3.2860  2021    3   6   436.27     1.30     NaN   2076.2     5.57     NaN     NaN    NaN     NaN    1183  1  0.050
site09 CFADS2233  130   3.2860   3.3280  2021    3   7   436.31     1.11     NaN   2181.6   106.75     NaN     NaN    NaN     NaN    1182  1  0.050
site09 CFADS2233  130   3.3280   3.3690  2021    3   8   435.37     1.13     NaN   2097.2     5.38     NaN     NaN    NaN     NaN    1183  1  0.050
site09 CFADS2233  130   3.3690   3.4110  2021    3   9   433.35     0.55     NaN   2089.9     4.34     NaN     NaN    NaN     NaN    1183  1  0.050
site09 CFADS2233  130   3.4110   3.4530  2021    3  10   434.79     0.40     NaN   2088.2     4.76     NaN     NaN    NaN     NaN    1184  1  0.050
site09 CFADS2233  130   3.4530   3.4940  2021    3  11   433.52     0.74     NaN   2077.3     2.01     NaN     NaN    NaN     NaN    1182  1  0.050
site09 CFADS2233  130   3.4940   3.5360  2021    3  12   433.85     0.30     NaN   2089.8     7.60     NaN     NaN    NaN     NaN    1182  1  0.050
site09 CFADS2233  130   3.5360   3.5780  2021    3  13   434.42     0.14     NaN   2106.5     7.45     NaN     NaN    NaN     NaN    1181  1  0.050
site09 CFADS2233  130   3.5780   3.6190  2021    3  14   434.91     0.30     NaN   2106.1    14.73     NaN     NaN    NaN     NaN    1181  1  0.050
site09 CFADS2233  130   3.6190   3.6610  2021    3  15   435.03     0.37     NaN   2100.0    18.56     NaN     NaN    NaN     NaN    1180  1  0.050
site09 CFADS2233  130   3.6610   3.7030  2021    3  16   435.50     0.25     NaN   2114.1    11.11     NaN     NaN    NaN     NaN    1180  1  0.050
site09 CFADS2233  130   3.7030   3.7440  2021    3  17   436.04     0.40     NaN   2091.2     2.22     NaN     NaN    NaN     NaN    1180  1  0.050
site09 CFADS2233  130   3.7440   3.7860  2021    3  18   434.43     0.73     NaN   2087.0     4.45     NaN     NaN    NaN     NaN    1181  1  0.050
site09 CFADS2233  130   3.7860   3.8280  2021    3  19   433.78     0.37     NaN   2088.3     6.48     NaN     NaN    NaN     NaN    1181  1  0.050
site09 CFADS2233  130   3.8280   3.8690  2021    3  20   433.04     0.44     NaN   2093.5     3.47     NaN     NaN    NaN     NaN    1182  1  0.050
site09 CFADS2233  130   3.8690   3.9110  2021    3  21   433.60     0.17     NaN   2096.8     0.78     NaN     NaN    NaN     NaN    1182  1  0.050
site09 CFADS2233  130   3.9110   3.9530  2021    3  22   433.99     0.39     NaN   2095.1     1.78     NaN     NaN    NaN     NaN    1183  1  0.050
site09 CFADS2233  130   3.9530   3.9940  2021    3  23   434.41     0.47     NaN   2093.6     3.07     NaN     NaN    NaN     NaN     984  1  0.050
site09 CFADS2233  130   3.9940   4.0360  2021    4   0   433.65     0.60     NaN   2085.5     2.30     NaN     NaN    NaN     NaN    1183  1  0.050
