NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE07_2021_58M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2022-02-21
STATION NAME: site07
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7739 N 
LONGITUDE:86.2724 W 
ALTITUDE:241 m ASL 
NUMBER OF SAMPLING HEIGHTS:2 
SAMPLING HEIGHT:58m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2021-01-01 00:00:00
DATASET END DATE: 2021-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site07 CFKADS2025   58   1.0370   1.0790  2021    1   1   434.54     1.12     NaN   2082.8     4.73     NaN   208.8   12.4     NaN     921  1  0.020
site07 CFKADS2025   58   1.0790   1.1200  2021    1   2   432.21     0.96     NaN   2074.7     1.94     NaN   189.8    9.7     NaN     921  1  0.020
site07 CFKADS2025   58   1.1200   1.1620  2021    1   3   433.65     1.71     NaN   2078.4     2.04     NaN   203.8   15.2     NaN     923  1  0.020
site07 CFKADS2025   58   1.1620   1.2040  2021    1   4   434.38     0.91     NaN   2075.4     3.17     NaN   199.2   14.1     NaN     922  1  0.020
site07 CFKADS2025   58   1.2040   1.2450  2021    1   5   432.64     0.68     NaN   2088.2     3.54     NaN   186.6    7.8     NaN     920  1  0.020
site07 CFKADS2025   58   1.2450   1.2870  2021    1   6   432.40     0.61     NaN   2074.0     6.34     NaN   185.6    8.2     NaN     918  1  0.020
site07 CFKADS2025   58   1.2870   1.3290  2021    1   7   433.74     0.79     NaN   2057.9     3.85     NaN   193.5    7.9     NaN     765  1  0.020
site07 CFKADS2025   58   1.3290   1.3700  2021    1   8   431.83     1.50     NaN   2053.4     3.69     NaN   179.7   10.2     NaN     920  1  0.020
site07 CFKADS2025   58   1.3700   1.4120  2021    1   9   430.64     0.71     NaN   2054.7     3.05     NaN   170.5    6.3     NaN     920  1  0.020
site07 CFKADS2025   58   1.4120   1.4540  2021    1  10   430.39     0.34     NaN   2052.4     3.03     NaN   168.9    6.2     NaN     919  1  0.020
site07 CFKADS2025   58   1.4540   1.4950  2021    1  11   431.00     0.42     NaN   2057.4     1.99     NaN   168.8    5.8     NaN     917  1  0.020
site07 CFKADS2025   58   1.4950   1.5370  2021    1  12   430.61     0.42     NaN   2073.1     6.74     NaN   166.8    5.4     NaN     918  1  0.020
site07 CFKADS2025   58   1.5370   1.5790  2021    1  13   431.55     0.92     NaN   2097.8     9.47     NaN   169.2    6.5     NaN     920  1  0.020
site07 CFKADS2025   58   1.5790   1.6200  2021    1  14   433.59     1.24     NaN   2114.3     8.13     NaN   182.4    7.6     NaN     921  1  0.020
site07 CFKADS2025   58   1.6200   1.6620  2021    1  15   434.67     0.92     NaN   2106.7    10.11     NaN   186.6    7.6     NaN     924  1  0.020
site07 CFKADS2025   58   1.6620   1.7040  2021    1  16   434.05     0.79     NaN   2108.6     4.14     NaN   183.0    7.0     NaN     922  1  0.020
site07 CFKADS2025   58   1.7040   1.7450  2021    1  17   434.31     0.96     NaN   2146.1    16.23     NaN   186.9   11.6     NaN     923  1  0.020
site07 CFKADS2025   58   1.7450   1.7870  2021    1  18   433.77     0.47     NaN   2169.3     3.87     NaN   188.0    9.8     NaN     922  1  0.020
site07 CFKADS2025   58   1.7870   1.8290  2021    1  19   435.17     1.06     NaN   2183.3     8.99     NaN   199.3   15.1     NaN     926  1  0.020
site07 CFKADS2025   58   1.8290   1.8700  2021    1  20   437.42     1.33     NaN   2218.2    16.13     NaN   211.6   14.7     NaN     925  1  0.020
site07 CFKADS2025   58   1.8700   1.9120  2021    1  21   439.86     3.00     NaN   2248.3     4.14     NaN   236.1   27.7     NaN     924  1  0.020
site07 CFKADS2025   58   1.9120   1.9540  2021    1  22   446.17     5.58     NaN   2364.4    69.85     NaN   266.0   44.4     NaN     926  1  0.020
site07 CFKADS2025   58   1.9540   1.9950  2021    1  23   443.10     2.75     NaN   2361.6    53.08     NaN   233.2   21.9     NaN     921  1  0.020
site07 CFKADS2025   58   1.9950   2.0370  2021    2   0   437.09     1.91     NaN   2177.0    49.93     NaN   186.8   14.5     NaN     922  1  0.030
site07 CFKADS2025   58   2.0370   2.0790  2021    2   1   431.99     1.14     NaN   2084.3    20.16     NaN   168.5   11.1     NaN     921  1  0.030
site07 CFKADS2025   58   2.0790   2.1200  2021    2   2   431.85     0.43     NaN   2068.0     1.19     NaN   164.4    8.3     NaN     918  1  0.030
site07 CFKADS2025   58   2.1200   2.1620  2021    2   3   434.27     0.99     NaN   2074.8     4.42     NaN   166.0    6.6     NaN     914  1  0.030
site07 CFKADS2025   58   2.1620   2.2040  2021    2   4   433.59     0.92     NaN   2082.3     6.31     NaN   172.7    6.3     NaN     915  1  0.030
site07 CFKADS2025   58   2.2040   2.2450  2021    2   5   431.84     0.69     NaN   2095.8    11.17     NaN   167.6    6.0     NaN     913  1  0.030
site07 CFKADS2025   58   2.2450   2.2870  2021    2   6   430.54     0.33     NaN   2097.1     8.79     NaN   160.2    5.8     NaN     762  1  0.030
site07 CFKADS2025   58   2.2870   2.3290  2021    2   7   430.74     0.35     NaN   2099.1     7.98     NaN   163.6    5.7     NaN     914  1  0.030
site07 CFKADS2025   58   2.3290   2.3700  2021    2   8   431.08     0.35     NaN   2106.3     6.27     NaN   168.2    5.6     NaN     916  1  0.030
