NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE14_2022_76M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2023-03-02
STATION NAME: site14
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE: 39.9971 N
LONGITUDE:86.7396 W
ALTITUDE:264 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:76m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2022-01-01 00:00:00
DATASET END DATE: 2022-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
site14 CFADS2160   76   1.0380   1.0800  2022    1   1   438.52     0.33     NaN   2104.3     8.47     NaN     NaN    NaN     NaN    1113  1  0.120
site14 CFADS2160   76   1.0800   1.1220  2022    1   2   438.61     0.20     NaN   2110.5     1.90     NaN     NaN    NaN     NaN    1111  1  0.130
site14 CFADS2160   76   1.1220   1.1630  2022    1   3   438.14     0.34     NaN   2108.6     2.28     NaN     NaN    NaN     NaN    1113  1  0.130
site14 CFADS2160   76   1.1630   1.2050  2022    1   4   437.73     0.22     NaN   2124.0    10.65     NaN     NaN    NaN     NaN    1114  1  0.130
site14 CFADS2160   76   1.2050   1.2470  2022    1   5   438.42     0.88     NaN   2135.6     6.34     NaN     NaN    NaN     NaN    1113  1  0.130
site14 CFADS2160   76   1.2470   1.2880  2022    1   6   438.41     1.06     NaN   2125.3     5.42     NaN     NaN    NaN     NaN    1114  1  0.130
site14 CFADS2160   76   1.2880   1.3300  2022    1   7   441.77     1.17     NaN   2125.7    13.92     NaN     NaN    NaN     NaN    1113  1  0.130
site14 CFADS2160   76   1.3300   1.3720  2022    1   8   444.84     2.15     NaN   2129.1    12.90     NaN     NaN    NaN     NaN    1113  1  0.120
site14 CFADS2160   76   1.3720   1.4130  2022    1   9   446.40     1.26     NaN   2130.0     3.18     NaN     NaN    NaN     NaN    1111  1  0.110
site14 CFADS2160   76   1.4130   1.4550  2022    1  10   442.93     0.52     NaN   2122.8     0.63     NaN     NaN    NaN     NaN    1112  1  0.110
site14 CFADS2160   76   1.4550   1.4970  2022    1  11   441.49     0.52     NaN   2127.8     5.70     NaN     NaN    NaN     NaN    1113  1  0.110
site14 CFADS2160   76   1.4970   1.5380  2022    1  12   443.47     2.17     NaN   2157.1    14.16     NaN     NaN    NaN     NaN    1117  1  0.110
site14 CFADS2160   76   1.5380   1.5800  2022    1  13   448.38     3.11     NaN   2176.4    17.59     NaN     NaN    NaN     NaN    1117  1  0.110
site14 CFADS2160   76   1.5800   1.6220  2022    1  14   440.10     1.52     NaN   2124.2    10.14     NaN     NaN    NaN     NaN    1119  1  0.110
site14 CFADS2160   76   1.6220   1.6630  2022    1  15   437.26     0.47     NaN   2112.1     4.56     NaN     NaN    NaN     NaN     895  1  0.100
site14 CFADS2160   76   1.6630   1.7050  2022    1  16   436.40     0.44     NaN   2128.5     5.88     NaN     NaN    NaN     NaN    1125  1  0.100
site14 CFADS2160   76   1.7050   1.7470  2022    1  17   436.02     0.18     NaN   2135.6    13.41     NaN     NaN    NaN     NaN    1131  1  0.100
site14 CFADS2160   76   1.7470   1.7880  2022    1  18   436.78     0.50     NaN   2127.5    15.35     NaN     NaN    NaN     NaN    1136  1  0.100
site14 CFADS2160   76   1.7880   1.8300  2022    1  19   440.76     1.48     NaN   2181.9    34.88     NaN     NaN    NaN     NaN    1136  1  0.100
site14 CFADS2160   76   1.8300   1.8720  2022    1  20   440.71     0.20     NaN   2170.2     9.83     NaN     NaN    NaN     NaN    1136  1  0.100
site14 CFADS2160   76   1.8720   1.9130  2022    1  21   440.59     0.20     NaN   2161.5     4.78     NaN     NaN    NaN     NaN    1136  1  0.100
site14 CFADS2160   76   1.9130   1.9550  2022    1  22   441.20     0.20     NaN   2158.2     1.53     NaN     NaN    NaN     NaN    1138  1  0.100
site14 CFADS2160   76   1.9550   1.9970  2022    1  23   440.41     0.55     NaN   2166.3    16.35     NaN     NaN    NaN     NaN    1139  1  0.100
site14 CFADS2160   76   1.9970   2.0380  2022    2   0   442.09     1.77     NaN   2184.8    14.48     NaN     NaN    NaN     NaN    1139  1  0.100
site14 CFADS2160   76   2.0380   2.0800  2022    2   1   443.59     0.62     NaN   2178.2    11.28     NaN     NaN    NaN     NaN    1138  1  0.100
site14 CFADS2160   76   2.0800   2.1220  2022    2   2   439.38     1.62     NaN   2144.9    21.34     NaN     NaN    NaN     NaN    1142  1  0.090
site14 CFADS2160   76   2.1220   2.1630  2022    2   3   436.74     0.74     NaN   2122.3    12.46     NaN     NaN    NaN     NaN    1142  1  0.100
site14 CFADS2160   76   2.1630   2.2050  2022    2   4   434.54     0.41     NaN   2090.9     4.99     NaN     NaN    NaN     NaN    1142  1  0.090
site14 CFADS2160   76   2.2050   2.2470  2022    2   5   433.88     0.36     NaN   2080.3     3.14     NaN     NaN    NaN     NaN    1141  1  0.090
site14 CFADS2160   76   2.2470   2.2880  2022    2   6   432.03     0.79     NaN   2067.4     5.71     NaN     NaN    NaN     NaN    1143  1  0.090
site14 CFADS2160   76   2.2880   2.3300  2022    2   7   428.96     1.04     NaN   2048.5     5.47     NaN     NaN    NaN     NaN    1149  1  0.090
site14 CFADS2160   76   2.3300   2.3720  2022    2   8   427.79     0.15     NaN   2037.0     2.85     NaN     NaN    NaN     NaN    1148  1  0.080
