NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE08_2018_41M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site08
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:40.0411 N 
LONGITUDE:85.9734 W 
ALTITUDE:245 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:41m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2018-01-01 02:00:00
DATASET END DATE: 2018-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site08 CFADS2236 41 1.0820 1.1230 2018 001 02 424.93 0.48 NaN 2071.8 3.81 NaN NaN NaN NaN 1125 1 0.010
site08 CFADS2236 41 1.1230 1.1650 2018 001 03 424.76 0.48 NaN 2062.2 4.68 NaN NaN NaN NaN 1129 1 0.010
site08 CFADS2236 41 1.1650 1.2070 2018 001 04 424.79 0.49 NaN 2052.9 4.84 NaN NaN NaN NaN 1132 1 0.010
site08 CFADS2236 41 1.2070 1.2480 2018 001 05 424.26 0.29 NaN 2038.5 2.78 NaN NaN NaN NaN 1135 1 0.010
site08 CFADS2236 41 1.2480 1.2900 2018 001 06 424.08 0.77 NaN 2033.3 2.37 NaN NaN NaN NaN 948 1 0.010
site08 CFADS2236 41 1.2900 1.3320 2018 001 07 423.42 0.27 NaN 2039.0 3.99 NaN NaN NaN NaN 1137 1 0.010
site08 CFADS2236 41 1.3320 1.3730 2018 001 08 423.40 0.48 NaN 2042.7 2.19 NaN NaN NaN NaN 1138 1 0.010
site08 CFADS2236 41 1.3730 1.4150 2018 001 09 423.41 0.82 NaN 2099.7 56.46 NaN NaN NaN NaN 1142 1 0.010
site08 CFADS2236 41 1.4150 1.4570 2018 001 10 424.56 0.55 NaN 2254.6 40.80 NaN NaN NaN NaN 1145 1 0.010
site08 CFADS2236 41 1.4570 1.4980 2018 001 11 423.48 0.62 NaN 2066.8 37.87 NaN NaN NaN NaN 1157 1 0.010
site08 CFADS2236 41 1.4980 1.5400 2018 001 12 423.26 0.41 NaN 2033.9 0.93 NaN NaN NaN NaN 1164 1 0.010
site08 CFADS2236 41 1.5400 1.5820 2018 001 13 423.45 0.38 NaN 2030.8 2.04 NaN NaN NaN NaN 1170 1 0.010
site08 CFADS2236 41 1.5820 1.6230 2018 001 14 422.20 0.64 NaN 2022.6 3.70 NaN NaN NaN NaN 1170 1 0.010
site08 CFADS2236 41 1.6230 1.6650 2018 001 15 420.90 0.35 NaN 2014.2 1.97 NaN NaN NaN NaN 1150 1 0.010
site08 CFADS2236 41 1.6650 1.7070 2018 001 16 420.71 0.29 NaN 2010.9 1.52 NaN NaN NaN NaN 1131 1 0.010
site08 CFADS2236 41 1.7070 1.7480 2018 001 17 419.78 1.17 NaN 2001.9 8.02 NaN NaN NaN NaN 1115 1 0.020
site08 CFADS2236 41 1.7480 1.7900 2018 001 18 418.70 0.49 NaN 1993.1 2.33 NaN NaN NaN NaN 1111 1 0.010
site08 CFADS2236 41 1.7900 1.8320 2018 001 19 417.47 0.61 NaN 1981.9 3.29 NaN NaN NaN NaN 1119 1 0.010
site08 CFADS2236 41 1.8320 1.8730 2018 001 20 416.45 0.42 NaN 1973.0 2.30 NaN NaN NaN NaN 1125 1 0.010
site08 CFADS2236 41 1.8730 1.9150 2018 001 21 416.30 0.51 NaN 1971.0 1.58 NaN NaN NaN NaN 1131 1 0.010
site08 CFADS2236 41 1.9150 1.9570 2018 001 22 417.14 0.88 NaN 1976.4 3.31 NaN NaN NaN NaN 1133 1 0.010
site08 CFADS2236 41 1.9570 1.9980 2018 001 23 420.53 1.67 NaN 2003.0 18.98 NaN NaN NaN NaN 1139 1 0.010
site08 CFADS2236 41 1.9980 2.0400 2018 002 00 421.88 1.09 NaN 2041.7 7.21 NaN NaN NaN NaN 1146 1 0.010
site08 CFADS2236 41 2.0400 2.0820 2018 002 01 423.63 0.71 NaN 2042.1 10.28 NaN NaN NaN NaN 1154 1 0.010
site08 CFADS2236 41 2.0820 2.1230 2018 002 02 424.56 0.70 NaN 2030.5 4.90 NaN NaN NaN NaN 1164 1 0.010
site08 CFADS2236 41 2.1230 2.1650 2018 002 03 424.99 0.43 NaN 2018.9 1.92 NaN NaN NaN NaN 1169 1 0.010
site08 CFADS2236 41 2.1650 2.2070 2018 002 04 426.51 0.63 NaN 2042.8 11.27 NaN NaN NaN NaN 1171 1 0.010
site08 CFADS2236 41 2.2070 2.2480 2018 002 05 426.74 0.60 NaN 2044.0 6.74 NaN NaN NaN NaN 978 1 0.010
site08 CFADS2236 41 2.2480 2.2900 2018 002 06 426.03 0.77 NaN 2058.8 8.47 NaN NaN NaN NaN 1173 1 0.010
site08 CFADS2236 41 2.2900 2.3320 2018 002 07 426.63 0.59 NaN 2062.9 8.02 NaN NaN NaN NaN 1175 1 0.010
site08 CFADS2236 41 2.3320 2.3730 2018 002 08 427.37 0.72 NaN 2058.9 6.55 NaN NaN NaN NaN 1177 1 0.010
site08 CFADS2236 41 2.3730 2.4150 2018 002 09 427.74 0.79 NaN 2057.8 14.48 NaN NaN NaN NaN 1176 1 0.010
site08 CFADS2236 41 2.4150 2.4570 2018 002 10 430.34 1.64 NaN 2060.0 5.78 NaN NaN NaN NaN 1176 1 0.010
site08 CFADS2236 41 2.4570 2.4980 2018 002 11 434.20 1.80 NaN 2073.3 6.15 NaN NaN NaN NaN 1180 1 0.010
site08 CFADS2236 41 2.4980 2.5400 2018 002 12 431.21 0.86 NaN 2079.5 11.14 NaN NaN NaN NaN 1180 1 0.010
site08 CFADS2236 41 2.5400 2.5820 2018 002 13 434.06 2.49 NaN 2448.2 286.63 NaN NaN NaN NaN 1178 1 0.010
site08 CFADS2236 41 2.5820 2.6230 2018 002 14 438.18 0.79 NaN 2298.8 98.31 NaN NaN NaN NaN 1178 1 0.010
site08 CFADS2236 41 2.6230 2.6650 2018 002 15 439.48 0.88 NaN 2139.9 23.71 NaN NaN NaN NaN 1155 1 0.010
site08 CFADS2236 41 2.6650 2.7070 2018 002 16 436.07 2.19 NaN 2116.8 7.36 NaN NaN NaN NaN 1123 1 0.010
site08 CFADS2236 41 2.7070 2.7480 2018 002 17 433.00 1.25 NaN 2106.9 8.89 NaN NaN NaN NaN 1109 1 0.020
site08 CFADS2236 41 2.7480 2.7900 2018 002 18 428.86 2.33 NaN 2082.4 15.65 NaN NaN NaN NaN 1109 1 0.020
site08 CFADS2236 41 2.7900 2.8320 2018 002 19 423.20 2.20 NaN 2044.2 28.75 NaN NaN NaN NaN 1110 1 0.020
site08 CFADS2236 41 2.8320 2.8730 2018 002 20 418.51 1.33 NaN 1992.6 11.44 NaN NaN NaN NaN 1113 1 0.020
site08 CFADS2236 41 2.8730 2.9150 2018 002 21 420.02 1.89 NaN 2021.3 15.66 NaN NaN NaN NaN 1109 1 0.020
site08 CFADS2236 41 2.9150 2.9570 2018 002 22 423.71 0.49 NaN 2038.8 1.64 NaN NaN NaN NaN 1113 1 0.020
site08 CFADS2236 41 2.9570 2.9980 2018 002 23 426.65 1.22 NaN 2031.9 3.97 NaN NaN NaN NaN 1111 1 0.010
site08 CFADS2236 41 2.9980 3.0400 2018 003 00 429.27 0.92 NaN 2038.9 8.63 NaN NaN NaN NaN 1114 1 0.010
site08 CFADS2236 41 3.0400 3.0820 2018 003 01 433.75 2.48 NaN 2063.8 7.21 NaN NaN NaN NaN 1122 1 0.010
site08 CFADS2236 41 3.0820 3.1230 2018 003 02 438.21 1.44 NaN 2061.1 3.52 NaN NaN NaN NaN 1130 1 0.010
site08 CFADS2236 41 3.1230 3.1650 2018 003 03 443.41 2.20 NaN 2151.6 42.32 NaN NaN NaN NaN 1131 1 0.010
