NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE08_2019_41M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site08
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:40.0411 N 
LONGITUDE:85.9734 W 
ALTITUDE:245 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:41m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2019-01-01 02:00:00
DATASET END DATE: 2019-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site08 CFADS2236 41 1.0820 1.1230 2019 001 02 433.40 0.57 NaN 2103.6 5.70 NaN NaN NaN NaN 1152 1 0.060
site08 CFADS2236 41 1.1230 1.1650 2019 001 03 431.55 0.37 NaN 2084.8 2.17 NaN NaN NaN NaN 1161 1 0.050
site08 CFADS2236 41 1.1650 1.2070 2019 001 04 434.35 2.55 NaN 2101.6 10.94 NaN NaN NaN NaN 1162 1 0.050
site08 CFADS2236 41 1.2070 1.2480 2019 001 05 435.84 1.94 NaN 2111.1 8.90 NaN NaN NaN NaN 1155 1 0.040
site08 CFADS2236 41 1.2480 1.2900 2019 001 06 430.63 0.68 NaN 2083.7 3.53 NaN NaN NaN NaN 1147 1 0.040
site08 CFADS2236 41 1.2900 1.3320 2019 001 07 430.97 0.78 NaN 2086.6 2.56 NaN NaN NaN NaN 1139 1 0.040
site08 CFADS2236 41 1.3320 1.3730 2019 001 08 434.13 0.76 NaN 2104.9 6.14 NaN NaN NaN NaN 1131 1 0.040
site08 CFADS2236 41 1.3730 1.4150 2019 001 09 435.08 0.68 NaN 2110.8 6.56 NaN NaN NaN NaN 1130 1 0.040
site08 CFADS2236 41 1.4150 1.4570 2019 001 10 432.10 1.14 NaN 2079.1 11.49 NaN NaN NaN NaN 1126 1 0.040
site08 CFADS2236 41 1.4570 1.4980 2019 001 11 429.88 0.22 NaN 2053.1 4.38 NaN NaN NaN NaN 1125 1 0.040
site08 CFADS2236 41 1.4980 1.5400 2019 001 12 431.31 0.50 NaN 2062.2 3.86 NaN NaN NaN NaN 1124 1 0.040
site08 CFADS2236 41 1.5400 1.5820 2019 001 13 432.34 0.43 NaN 2072.9 2.69 NaN NaN NaN NaN 1123 1 0.040
site08 CFADS2236 41 1.5820 1.6230 2019 001 14 432.22 0.30 NaN 2084.2 5.23 NaN NaN NaN NaN 1123 1 0.040
site08 CFADS2236 41 1.6230 1.6650 2019 001 15 430.53 0.82 NaN 2075.6 3.83 NaN NaN NaN NaN 1130 1 0.040
site08 CFADS2236 41 1.6650 1.7070 2019 001 16 427.51 0.98 NaN 2052.1 8.25 NaN NaN NaN NaN 1137 1 0.040
site08 CFADS2236 41 1.7070 1.7480 2019 001 17 426.36 0.50 NaN 2043.1 3.52 NaN NaN NaN NaN 953 1 0.040
site08 CFADS2236 41 1.7480 1.7900 2019 001 18 424.86 0.60 NaN 2029.9 3.75 NaN NaN NaN NaN 1148 1 0.040
site08 CFADS2236 41 1.7900 1.8320 2019 001 19 423.83 0.53 NaN 2019.8 3.31 NaN NaN NaN NaN 1152 1 0.040
site08 CFADS2236 41 1.8320 1.8730 2019 001 20 422.95 0.63 NaN 2012.0 1.82 NaN NaN NaN NaN 1154 1 0.040
site08 CFADS2236 41 1.8730 1.9150 2019 001 21 422.63 0.50 NaN 2013.6 3.23 NaN NaN NaN NaN 1153 1 0.040
site08 CFADS2236 41 1.9150 1.9570 2019 001 22 422.79 0.68 NaN 2017.9 5.23 NaN NaN NaN NaN 1148 1 0.040
site08 CFADS2236 41 1.9570 1.9980 2019 001 23 422.17 0.45 NaN 2015.0 8.37 NaN NaN NaN NaN 1142 1 0.040
site08 CFADS2236 41 1.9980 2.0400 2019 002 00 422.25 0.44 NaN 1996.5 4.50 NaN NaN NaN NaN 1139 1 0.040
site08 CFADS2236 41 2.0400 2.0820 2019 002 01 422.75 0.49 NaN 1998.8 4.11 NaN NaN NaN NaN 1135 1 0.040
site08 CFADS2236 41 2.0820 2.1230 2019 002 02 422.26 0.21 NaN 2005.6 2.45 NaN NaN NaN NaN 1131 1 0.040
site08 CFADS2236 41 2.1230 2.1650 2019 002 03 421.21 0.89 NaN 1999.0 11.64 NaN NaN NaN NaN 1128 1 0.040
site08 CFADS2236 41 2.1650 2.2070 2019 002 04 420.61 0.16 NaN 1993.9 6.16 NaN NaN NaN NaN 1127 1 0.040
site08 CFADS2236 41 2.2070 2.2480 2019 002 05 420.39 0.26 NaN 1997.2 2.44 NaN NaN NaN NaN 1125 1 0.040
site08 CFADS2236 41 2.2480 2.2900 2019 002 06 421.03 0.30 NaN 1993.4 1.29 NaN NaN NaN NaN 1123 1 0.040
site08 CFADS2236 41 2.2900 2.3320 2019 002 07 421.54 0.48 NaN 1994.4 1.52 NaN NaN NaN NaN 1122 1 0.040
site08 CFADS2236 41 2.3320 2.3730 2019 002 08 422.09 0.18 NaN 1996.3 1.54 NaN NaN NaN NaN 1122 1 0.040
site08 CFADS2236 41 2.3730 2.4150 2019 002 09 422.97 0.48 NaN 2010.4 9.11 NaN NaN NaN NaN 1122 1 0.040
site08 CFADS2236 41 2.4150 2.4570 2019 002 10 425.01 0.56 NaN 2023.6 2.01 NaN NaN NaN NaN 1121 1 0.040
site08 CFADS2236 41 2.4570 2.4980 2019 002 11 425.88 0.37 NaN 2016.9 1.00 NaN NaN NaN NaN 1121 1 0.040
site08 CFADS2236 41 2.4980 2.5400 2019 002 12 428.75 1.12 NaN 2020.0 2.02 NaN NaN NaN NaN 1120 1 0.040
site08 CFADS2236 41 2.5400 2.5820 2019 002 13 433.33 1.80 NaN 2034.4 10.40 NaN NaN NaN NaN 1118 1 0.040
