NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE09_2020_130M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site09
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.8627 N 
LONGITUDE:85.7448 W 
ALTITUDE:277 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:130m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2020-01-01 02:00:00
DATASET END DATE: 2020-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site09 CFADS2233 130 1.0780 1.1190 2020 001 02 420.64 0.24 NaN 1979.4 1.84 NaN NaN NaN NaN 1184 1 0.050
site09 CFADS2233 130 1.1190 1.1610 2020 001 03 420.43 0.17 NaN 1977.0 0.97 NaN NaN NaN NaN 1183 1 0.050
site09 CFADS2233 130 1.1610 1.2030 2020 001 04 420.10 0.17 NaN 1977.8 1.12 NaN NaN NaN NaN 1183 1 0.050
site09 CFADS2233 130 1.2030 1.2440 2020 001 05 419.80 0.16 NaN 1978.5 0.91 NaN NaN NaN NaN 1183 1 0.050
site09 CFADS2233 130 1.2440 1.2860 2020 001 06 419.91 0.11 NaN 1979.8 1.66 NaN NaN NaN NaN 1183 1 0.050
site09 CFADS2233 130 1.2860 1.3280 2020 001 07 420.19 0.13 NaN 1982.0 1.96 NaN NaN NaN NaN 1182 1 0.050
site09 CFADS2233 130 1.3280 1.3690 2020 001 08 420.16 0.11 NaN 1979.3 0.51 NaN NaN NaN NaN 1181 1 0.050
site09 CFADS2233 130 1.3690 1.4110 2020 001 09 420.36 0.21 NaN 1981.9 1.05 NaN NaN NaN NaN 1181 1 0.050
site09 CFADS2233 130 1.4110 1.4530 2020 001 10 420.48 0.21 NaN 1985.6 1.63 NaN NaN NaN NaN 983 1 0.050
site09 CFADS2233 130 1.4530 1.4940 2020 001 11 420.85 0.25 NaN 1990.8 2.60 NaN NaN NaN NaN 1182 1 0.050
site09 CFADS2233 130 1.4940 1.5360 2020 001 12 421.38 0.17 NaN 1996.0 5.94 NaN NaN NaN NaN 1181 1 0.050
site09 CFADS2233 130 1.5360 1.5780 2020 001 13 421.25 0.22 NaN 1984.4 6.63 NaN NaN NaN NaN 1183 1 0.050
site09 CFADS2233 130 1.5780 1.6190 2020 001 14 422.24 0.42 NaN 1990.2 5.18 NaN NaN NaN NaN 1181 1 0.050
site09 CFADS2233 130 1.6190 1.6610 2020 001 15 423.32 0.31 NaN 2000.7 1.91 NaN NaN NaN NaN 1182 1 0.050
site09 CFADS2233 130 1.6610 1.7030 2020 001 16 423.45 0.45 NaN 2008.6 3.96 NaN NaN NaN NaN 1181 1 0.050
site09 CFADS2233 130 1.7030 1.7440 2020 001 17 422.68 0.31 NaN 2007.7 4.03 NaN NaN NaN NaN 1182 1 0.050
site09 CFADS2233 130 1.7440 1.7860 2020 001 18 421.61 0.27 NaN 1994.8 3.18 NaN NaN NaN NaN 1183 1 0.050
site09 CFADS2233 130 1.7860 1.8280 2020 001 19 421.16 0.31 NaN 1989.6 1.33 NaN NaN NaN NaN 1182 1 0.050
site09 CFADS2233 130 1.8280 1.8690 2020 001 20 419.82 0.45 NaN 1984.2 2.97 NaN NaN NaN NaN 1180 1 0.050
site09 CFADS2233 130 1.8690 1.9110 2020 001 21 419.93 0.51 NaN 1987.5 3.79 NaN NaN NaN NaN 1177 1 0.050
site09 CFADS2233 130 1.9110 1.9530 2020 001 22 420.48 0.13 NaN 1992.7 1.59 NaN NaN NaN NaN 1176 1 0.050
site09 CFADS2233 130 1.9530 1.9940 2020 001 23 420.50 0.13 NaN 1995.2 2.58 NaN NaN NaN NaN 1176 1 0.050
site09 CFADS2233 130 1.9940 2.0360 2020 002 00 420.46 0.12 NaN 1999.4 2.68 NaN NaN NaN NaN 1178 1 0.050
site09 CFADS2233 130 2.0360 2.0780 2020 002 01 420.82 0.11 NaN 1997.6 1.33 NaN NaN NaN NaN 1177 1 0.050
site09 CFADS2233 130 2.0780 2.1190 2020 002 02 420.55 0.19 NaN 1997.4 0.81 NaN NaN NaN NaN 1180 1 0.050
site09 CFADS2233 130 2.1190 2.1610 2020 002 03 420.46 0.14 NaN 2001.4 2.82 NaN NaN NaN NaN 1178 1 0.050
site09 CFADS2233 130 2.1610 2.2030 2020 002 04 420.57 0.11 NaN 2008.3 1.14 NaN NaN NaN NaN 1179 1 0.050
site09 CFADS2233 130 2.2030 2.2440 2020 002 05 420.52 0.12 NaN 2003.3 1.68 NaN NaN NaN NaN 1180 1 0.050
site09 CFADS2233 130 2.2440 2.2860 2020 002 06 420.55 0.14 NaN 1999.7 1.56 NaN NaN NaN NaN 1181 1 0.050
site09 CFADS2233 130 2.2860 2.3280 2020 002 07 420.96 0.20 NaN 1998.3 1.23 NaN NaN NaN NaN 1181 1 0.050
site09 CFADS2233 130 2.3280 2.3690 2020 002 08 421.23 0.13 NaN 1997.4 1.66 NaN NaN NaN NaN 1182 1 0.050
site09 CFADS2233 130 2.3690 2.4110 2020 002 09 421.28 0.16 NaN 1996.1 1.45 NaN NaN NaN NaN 985 1 0.050
site09 CFADS2233 130 2.4110 2.4530 2020 002 10 421.37 0.17 NaN 1997.7 1.71 NaN NaN NaN NaN 1181 1 0.050
site09 CFADS2233 130 2.4530 2.4940 2020 002 11 421.27 0.14 NaN 1997.5 1.18 NaN NaN NaN NaN 1182 1 0.050
site09 CFADS2233 130 2.4940 2.5360 2020 002 12 421.40 0.20 NaN 2001.4 2.90 NaN NaN NaN NaN 1182 1 0.050
site09 CFADS2233 130 2.5360 2.5780 2020 002 13 421.67 0.16 NaN 2007.2 1.62 NaN NaN NaN NaN 1183 1 0.050
