NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE14_2023_76M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2024-01-26
STATION NAME: site14
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE: 39.9971 N
LONGITUDE:86.7396 W
ALTITUDE:264 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:76m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2023-01-01 00:00:00
DATASET END DATE: 2023-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
site14 CFADS2160   76   1.0380   1.0800  2023    1   1   432.92     1.10     NaN   2042.8     7.16     NaN     NaN    NaN     NaN    1120  1  0.060
site14 CFADS2160   76   1.0800   1.1220  2023    1   2   434.33     0.59     NaN   2051.3     1.36     NaN     NaN    NaN     NaN    1121  1  0.060
site14 CFADS2160   76   1.1220   1.1630  2023    1   3   435.45     0.33     NaN   2061.1     4.02     NaN     NaN    NaN     NaN    1120  1  0.060
site14 CFADS2160   76   1.1630   1.2050  2023    1   4   436.56     0.52     NaN   2089.8    12.17     NaN     NaN    NaN     NaN    1118  1  0.060
site14 CFADS2160   76   1.2050   1.2470  2023    1   5   438.37     1.00     NaN   2096.9     0.64     NaN     NaN    NaN     NaN    1113  1  0.060
site14 CFADS2160   76   1.2470   1.2880  2023    1   6   437.89     0.56     NaN   2094.1     1.54     NaN     NaN    NaN     NaN    1107  1  0.060
site14 CFADS2160   76   1.2880   1.3300  2023    1   7   439.26     0.30     NaN   2097.1     3.16     NaN     NaN    NaN     NaN    1108  1  0.060
site14 CFADS2160   76   1.3300   1.3720  2023    1   8   438.70     0.19     NaN   2088.3     1.76     NaN     NaN    NaN     NaN    1110  1  0.060
site14 CFADS2160   76   1.3720   1.4130  2023    1   9   438.19     0.37     NaN   2088.3     1.81     NaN     NaN    NaN     NaN    1106  1  0.060
site14 CFADS2160   76   1.4130   1.4550  2023    1  10   437.50     0.50     NaN   2087.4     1.89     NaN     NaN    NaN     NaN    1106  1  0.060
site14 CFADS2160   76   1.4550   1.4970  2023    1  11   436.61     0.20     NaN   2084.9     1.77     NaN     NaN    NaN     NaN    1107  1  0.070
site14 CFADS2160   76   1.4970   1.5380  2023    1  12   435.84     0.61     NaN   2084.1     3.97     NaN     NaN    NaN     NaN    1109  1  0.070
site14 CFADS2160   76   1.5380   1.5800  2023    1  13   434.94     0.32     NaN   2074.9     3.93     NaN     NaN    NaN     NaN    1108  1  0.070
site14 CFADS2160   76   1.5800   1.6220  2023    1  14   435.53     0.26     NaN   2084.6     1.96     NaN     NaN    NaN     NaN    1109  1  0.070
site14 CFADS2160   76   1.6220   1.6630  2023    1  15   435.78     0.23     NaN   2085.5     1.22     NaN     NaN    NaN     NaN    1109  1  0.070
site14 CFADS2160   76   1.6630   1.7050  2023    1  16   435.67     0.24     NaN   2083.9     2.30     NaN     NaN    NaN     NaN    1109  1  0.070
site14 CFADS2160   76   1.7050   1.7470  2023    1  17   435.75     0.15     NaN   2073.9     3.62     NaN     NaN    NaN     NaN    1105  1  0.080
site14 CFADS2160   76   1.7470   1.7880  2023    1  18   435.41     0.23     NaN   2066.5     1.53     NaN     NaN    NaN     NaN    1102  1  0.080
site14 CFADS2160   76   1.7880   1.8300  2023    1  19   435.05     0.19     NaN   2065.1     0.42     NaN     NaN    NaN     NaN    1094  1  0.080
site14 CFADS2160   76   1.8300   1.8720  2023    1  20   434.81     0.34     NaN   2065.5     0.33     NaN     NaN    NaN     NaN    1093  1  0.090
site14 CFADS2160   76   1.8720   1.9130  2023    1  21   434.64     0.53     NaN   2068.1     1.58     NaN     NaN    NaN     NaN    1092  1  0.090
site14 CFADS2160   76   1.9130   1.9550  2023    1  22   434.80     0.36     NaN   2081.6     2.77     NaN     NaN    NaN     NaN    1090  1  0.080
site14 CFADS2160   76   1.9550   1.9970  2023    1  23   435.03     0.23     NaN   2086.1     1.30     NaN     NaN    NaN     NaN     873  1  0.080
site14 CFADS2160   76   1.9970   2.0380  2023    2   0   436.18     0.46     NaN   2082.5     1.92     NaN     NaN    NaN     NaN    1094  1  0.080
site14 CFADS2160   76   2.0380   2.0800  2023    2   1   435.89     1.67     NaN   2086.6     3.26     NaN     NaN    NaN     NaN    1095  1  0.080
site14 CFADS2160   76   2.0800   2.1220  2023    2   2   434.80     0.59     NaN   2075.7     4.00     NaN     NaN    NaN     NaN    1090  1  0.080
site14 CFADS2160   76   2.1220   2.1630  2023    2   3   434.63     0.28     NaN   2076.0     2.00     NaN     NaN    NaN     NaN    1090  1  0.080
site14 CFADS2160   76   2.1630   2.2050  2023    2   4   434.34     0.16     NaN   2078.0     0.32     NaN     NaN    NaN     NaN    1092  1  0.080
site14 CFADS2160   76   2.2050   2.2470  2023    2   5   434.45     0.11     NaN   2077.4     0.59     NaN     NaN    NaN     NaN    1096  1  0.080
site14 CFADS2160   76   2.2470   2.2880  2023    2   6   434.41     0.15     NaN   2076.6     0.38     NaN     NaN    NaN     NaN    1097  1  0.080
site14 CFADS2160   76   2.2880   2.3300  2023    2   7   434.85     0.69     NaN   2076.7     0.86     NaN     NaN    NaN     NaN    1097  1  0.080
site14 CFADS2160   76   2.3300   2.3720  2023    2   8   439.48     1.62     NaN   2088.2     5.33     NaN     NaN    NaN     NaN    1097  1  0.080
site14 CFADS2160   76   2.3720   2.4130  2023    2   9   440.16     1.04     NaN   2107.2     6.50     NaN     NaN    NaN     NaN    1097  1  0.080
site14 CFADS2160   76   2.4130   2.4550  2023    2  10   440.12     0.44     NaN   2088.9     2.92     NaN     NaN    NaN     NaN    1098  1  0.080
site14 CFADS2160   76   2.4550   2.4970  2023    2  11   439.56     0.39     NaN   2086.4     1.85     NaN     NaN    NaN     NaN    1098  1  0.080
site14 CFADS2160   76   2.4970   2.5380  2023    2  12   438.40     0.84     NaN   2084.9     1.26     NaN     NaN    NaN     NaN    1098  1  0.080
site14 CFADS2160   76   2.5380   2.5800  2023    2  13   437.55     0.95     NaN   2081.4     1.72     NaN     NaN    NaN     NaN    1098  1  0.080
site14 CFADS2160   76   2.5800   2.6220  2023    2  14   439.02     0.67     NaN   2082.6     2.72     NaN     NaN    NaN     NaN    1098  1  0.080
site14 CFADS2160   76   2.6220   2.6630  2023    2  15   441.35     0.48     NaN   2088.3     3.13     NaN     NaN    NaN     NaN    1096  1  0.080
site14 CFADS2160   76   2.6630   2.7050  2023    2  16   442.67     0.57     NaN   2099.5     4.33     NaN     NaN    NaN     NaN    1093  1  0.090
