NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE11_2018_130M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site11
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.8403 N 
LONGITUDE:86.1763 W 
ALTITUDE:214 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:130m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2018-01-01 02:00:00
DATASET END DATE: 2018-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site11 CFADS2160 130 1.0770 1.1190 2018 001 02 423.99 0.37 NaN 2058.7 4.95 NaN NaN NaN NaN 1115 1 0.070
site11 CFADS2160 130 1.1190 1.1610 2018 001 03 423.82 0.36 NaN 2051.6 6.52 NaN NaN NaN NaN 1109 1 0.070
site11 CFADS2160 130 1.1610 1.2020 2018 001 04 423.53 0.43 NaN 2042.2 5.84 NaN NaN NaN NaN 1112 1 0.070
site11 CFADS2160 130 1.2020 1.2440 2018 001 05 423.23 0.37 NaN 2033.3 5.75 NaN NaN NaN NaN 1113 1 0.070
site11 CFADS2160 130 1.2440 1.2860 2018 001 06 423.39 0.32 NaN 2027.6 5.42 NaN NaN NaN NaN 1116 1 0.070
site11 CFADS2160 130 1.2860 1.3270 2018 001 07 424.26 0.38 NaN 2024.2 4.71 NaN NaN NaN NaN 1124 1 0.060
site11 CFADS2160 130 1.3270 1.3690 2018 001 08 423.53 0.59 NaN 2021.8 4.74 NaN NaN NaN NaN 1131 1 0.060
site11 CFADS2160 130 1.3690 1.4110 2018 001 09 423.29 0.41 NaN 2085.5 27.53 NaN NaN NaN NaN 1139 1 0.060
site11 CFADS2160 130 1.4110 1.4520 2018 001 10 422.78 0.36 NaN 2057.6 27.85 NaN NaN NaN NaN 1132 1 0.060
site11 CFADS2160 130 1.4520 1.4580 2018 001 11 422.78 0.39 NaN 2023.4 5.00 NaN NaN NaN NaN 139 1 0.050
site11 CFADS2160 130 1.5000 NaN 2018 001 12 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.5417 NaN 2018 001 13 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.5833 NaN 2018 001 14 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.6250 NaN 2018 001 15 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.6667 NaN 2018 001 16 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.7083 NaN 2018 001 17 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.7500 NaN 2018 001 18 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.7917 NaN 2018 001 19 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.8333 NaN 2018 001 20 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.8750 NaN 2018 001 21 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.9167 NaN 2018 001 22 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 1.9583 NaN 2018 001 23 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.0000 NaN 2018 002 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.0417 NaN 2018 002 01 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.0833 NaN 2018 002 02 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.1250 NaN 2018 002 03 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.1667 NaN 2018 002 04 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.2083 NaN 2018 002 05 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.2500 NaN 2018 002 06 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.2917 NaN 2018 002 07 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.3333 NaN 2018 002 08 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.3750 NaN 2018 002 09 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.4167 NaN 2018 002 10 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.4583 NaN 2018 002 11 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.5000 NaN 2018 002 12 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.5417 NaN 2018 002 13 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.5833 NaN 2018 002 14 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.6250 NaN 2018 002 15 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site11 CFADS2160 130 2.6667 NaN 2018 002 16 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
