NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE09_2018_130M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site09
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.8627 N 
LONGITUDE:85.7448 W 
ALTITUDE:277 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:130m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2018-01-01 02:00:00
DATASET END DATE: 2018-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site09 CKADS2024 130 1.0780 1.1190 2018 001 02 425.53 1.24 NaN NaN NaN NaN 185.3 9.5 NaN 786 1 0.020
site09 CKADS2024 130 1.1190 1.1610 2018 001 03 426.42 0.94 NaN NaN NaN NaN 188.0 7.4 NaN 787 1 0.020
site09 CKADS2024 130 1.1610 1.2030 2018 001 04 426.15 0.80 NaN NaN NaN NaN 186.1 6.2 NaN 787 1 0.020
site09 CKADS2024 130 1.2030 1.2440 2018 001 05 424.18 0.56 NaN NaN NaN NaN 178.6 5.2 NaN 655 1 0.020
site09 CKADS2024 130 1.2440 1.2860 2018 001 06 424.36 0.34 NaN NaN NaN NaN 183.4 8.5 NaN 789 1 0.020
site09 CKADS2024 130 1.2860 1.3280 2018 001 07 423.90 0.23 NaN NaN NaN NaN 179.2 6.1 NaN 789 1 0.020
site09 CKADS2024 130 1.3280 1.3690 2018 001 08 424.41 0.53 NaN NaN NaN NaN 180.7 5.7 NaN 790 1 0.020
site09 CKADS2024 130 1.3690 1.4110 2018 001 09 423.85 1.08 NaN NaN NaN NaN 175.5 8.6 NaN 789 1 0.020
site09 CKADS2024 130 1.4110 1.4530 2018 001 10 421.54 0.27 NaN NaN NaN NaN 160.3 5.0 NaN 790 1 0.020
site09 CKADS2024 130 1.4530 1.4940 2018 001 11 422.55 0.58 NaN NaN NaN NaN 158.4 4.7 NaN 788 1 0.020
site09 CKADS2024 130 1.4940 1.5360 2018 001 12 422.74 0.45 NaN NaN NaN NaN 160.2 4.6 NaN 789 1 0.020
site09 CKADS2024 130 1.5360 1.5780 2018 001 13 423.21 0.15 NaN NaN NaN NaN 163.4 4.5 NaN 789 1 0.020
site09 CKADS2024 130 1.5780 1.6190 2018 001 14 423.93 0.18 NaN NaN NaN NaN 172.9 4.8 NaN 789 1 0.020
site09 CKADS2024 130 1.6190 1.6610 2018 001 15 424.31 0.27 NaN NaN NaN NaN 171.0 4.8 NaN 789 1 0.020
site09 CKADS2024 130 1.6610 1.7030 2018 001 16 423.56 0.40 NaN NaN NaN NaN 171.8 4.7 NaN 790 1 0.020
site09 CKADS2024 130 1.7030 1.7440 2018 001 17 420.59 1.08 NaN NaN NaN NaN 163.9 5.8 NaN 789 1 0.020
site09 CKADS2024 130 1.7440 1.7860 2018 001 18 418.70 0.33 NaN NaN NaN NaN 154.4 4.7 NaN 790 1 0.020
site09 CKADS2024 130 1.7860 1.8280 2018 001 19 417.48 0.70 NaN NaN NaN NaN 150.9 5.5 NaN 789 1 0.020
site09 CKADS2024 130 1.8280 1.8690 2018 001 20 416.13 0.24 NaN NaN NaN NaN 144.3 4.7 NaN 789 1 0.020
site09 CKADS2024 130 1.8690 1.9110 2018 001 21 415.96 0.38 NaN NaN NaN NaN 144.0 5.0 NaN 788 1 0.020
site09 CKADS2024 130 1.9110 1.9530 2018 001 22 416.73 0.22 NaN NaN NaN NaN 150.0 4.5 NaN 789 1 0.020
site09 CKADS2024 130 1.9530 1.9940 2018 001 23 417.49 0.55 NaN NaN NaN NaN 155.4 6.3 NaN 790 1 0.020
site09 CKADS2024 130 1.9940 2.0360 2018 002 00 418.77 0.68 NaN NaN NaN NaN 165.7 7.2 NaN 789 1 0.020
site09 CKADS2024 130 2.0360 2.0780 2018 002 01 420.86 0.93 NaN NaN NaN NaN 180.4 9.0 NaN 789 1 0.020
site09 CKADS2024 130 2.0780 2.1190 2018 002 02 421.55 0.77 NaN NaN NaN NaN 176.2 7.2 NaN 788 1 0.020
site09 CKADS2024 130 2.1190 2.1610 2018 002 03 421.98 0.31 NaN NaN NaN NaN 165.8 4.7 NaN 789 1 0.020
site09 CKADS2024 130 2.1610 2.2030 2018 002 04 422.73 0.42 NaN NaN NaN NaN 170.7 4.5 NaN 654 1 0.020
site09 CKADS2024 130 2.2030 2.2440 2018 002 05 423.35 0.26 NaN NaN NaN NaN 165.8 4.9 NaN 788 1 0.020
site09 CKADS2024 130 2.2440 2.2860 2018 002 06 424.90 0.75 NaN NaN NaN NaN 181.3 10.1 NaN 788 1 0.020
site09 CKADS2024 130 2.2860 2.3280 2018 002 07 425.07 0.33 NaN NaN NaN NaN 187.6 7.6 NaN 789 1 0.010
site09 CKADS2024 130 2.3280 2.3690 2018 002 08 424.52 0.72 NaN NaN NaN NaN 179.7 8.2 NaN 788 1 0.010
site09 CKADS2024 130 2.3690 2.4110 2018 002 09 424.83 0.55 NaN NaN NaN NaN 176.2 8.9 NaN 789 1 0.010
site09 CKADS2024 130 2.4110 2.4530 2018 002 10 424.88 1.35 NaN NaN NaN NaN 175.5 13.5 NaN 789 1 0.010
site09 CKADS2024 130 2.4530 2.4940 2018 002 11 425.88 1.25 NaN NaN NaN NaN 186.4 19.2 NaN 789 1 0.010
site09 CKADS2024 130 2.4940 2.5360 2018 002 12 431.29 3.17 NaN NaN NaN NaN 217.0 26.8 NaN 789 1 0.010
site09 CKADS2024 130 2.5360 2.5780 2018 002 13 441.93 1.87 NaN NaN NaN NaN 309.9 15.3 NaN 789 1 0.010
site09 CKADS2024 130 2.5780 2.6190 2018 002 14 439.65 2.41 NaN NaN NaN NaN 299.3 22.6 NaN 790 1 0.010
site09 CKADS2024 130 2.6190 2.6610 2018 002 15 435.66 1.80 NaN NaN NaN NaN 225.9 9.9 NaN 788 1 0.010
site09 CKADS2024 130 2.6610 2.7030 2018 002 16 434.25 0.49 NaN NaN NaN NaN 233.3 4.5 NaN 790 1 0.010
site09 CKADS2024 130 2.7030 2.7440 2018 002 17 433.12 0.72 NaN NaN NaN NaN 232.4 7.3 NaN 789 1 0.010
