NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE10_2018_40M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site10
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7181 N 
LONGITUDE:86.1436 W 
ALTITUDE:223 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:40m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2018-01-01 02:00:00
DATASET END DATE: 2018-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site10 CFADS2233 40 1.0810 1.1230 2018 001 02 431.02 2.19 NaN 2088.9 17.59 NaN NaN NaN NaN 1219 1 0.010
site10 CFADS2233 40 1.1230 1.1650 2018 001 03 429.23 1.23 NaN 2075.2 8.65 NaN NaN NaN NaN 1219 1 0.010
site10 CFADS2233 40 1.1650 1.2060 2018 001 04 426.01 0.75 NaN 2056.8 5.17 NaN NaN NaN NaN 1219 1 0.010
site10 CFADS2233 40 1.2060 1.2480 2018 001 05 426.03 0.62 NaN 2053.0 5.08 NaN NaN NaN NaN 1220 1 0.010
site10 CFADS2233 40 1.2480 1.2900 2018 001 06 425.87 0.73 NaN 2045.7 8.14 NaN NaN NaN NaN 1218 1 0.010
site10 CFADS2233 40 1.2900 1.3310 2018 001 07 425.98 1.00 NaN 2033.6 4.14 NaN NaN NaN NaN 1219 1 0.010
site10 CFADS2233 40 1.3310 1.3730 2018 001 08 426.49 0.73 NaN 2039.9 4.68 NaN NaN NaN NaN 1218 1 NaN
site10 CFADS2233 40 1.3730 1.4150 2018 001 09 425.69 0.81 NaN 2089.9 19.83 NaN NaN NaN NaN 1218 1 NaN
site10 CFADS2233 40 1.4150 1.4560 2018 001 10 423.30 1.12 NaN 2087.3 25.34 NaN NaN NaN NaN 1219 1 NaN
site10 CFADS2233 40 1.4560 1.4980 2018 001 11 424.55 3.33 NaN 2056.5 44.51 NaN NaN NaN NaN 1222 1 NaN
site10 CFADS2233 40 1.4980 1.5400 2018 001 12 428.08 1.84 NaN 2059.2 17.01 NaN NaN NaN NaN 1223 1 NaN
site10 CFADS2233 40 1.5400 1.5810 2018 001 13 427.20 1.33 NaN 2047.2 7.32 NaN NaN NaN NaN 1225 1 NaN
site10 CFADS2233 40 1.5810 1.6230 2018 001 14 426.55 1.41 NaN 2032.0 7.23 NaN NaN NaN NaN 1226 1 NaN
site10 CFADS2233 40 1.6230 1.6650 2018 001 15 427.49 2.73 NaN 2025.7 7.56 NaN NaN NaN NaN 1225 1 NaN
site10 CFADS2233 40 1.6650 1.7060 2018 001 16 428.68 3.34 NaN 2013.7 14.62 NaN NaN NaN NaN 1224 1 NaN
site10 CFADS2233 40 1.7060 1.7480 2018 001 17 425.58 3.65 NaN 2023.4 28.76 NaN NaN NaN NaN 1016 1 NaN
site10 CFADS2233 40 1.7480 1.7900 2018 001 18 421.38 2.12 NaN 2009.0 28.06 NaN NaN NaN NaN 1221 1 0.010
site10 CFADS2233 40 1.7900 1.8310 2018 001 19 419.75 2.94 NaN 1989.5 15.32 NaN NaN NaN NaN 1220 1 0.010
site10 CFADS2233 40 1.8310 1.8730 2018 001 20 418.73 2.45 NaN 1977.8 6.23 NaN NaN NaN NaN 1221 1 0.010
site10 CFADS2233 40 1.8730 1.9150 2018 001 21 419.65 1.87 NaN 1978.5 4.11 NaN NaN NaN NaN 1221 1 0.010
site10 CFADS2233 40 1.9150 1.9560 2018 001 22 420.26 1.35 NaN 1991.3 7.07 NaN NaN NaN NaN 1220 1 0.010
site10 CFADS2233 40 1.9560 1.9980 2018 001 23 422.98 1.09 NaN 2010.0 6.66 NaN NaN NaN NaN 1220 1 NaN
site10 CFADS2233 40 1.9980 2.0400 2018 002 00 424.79 1.34 NaN 2047.9 55.16 NaN NaN NaN NaN 1220 1 NaN
site10 CFADS2233 40 2.0400 2.0810 2018 002 01 428.40 1.45 NaN 2079.2 82.79 NaN NaN NaN NaN 1222 1 NaN
site10 CFADS2233 40 2.0810 2.1230 2018 002 02 430.35 1.11 NaN 2324.4 66.26 NaN NaN NaN NaN 1221 1 NaN
site10 CFADS2233 40 2.1230 2.1650 2018 002 03 429.07 3.01 NaN 2083.6 75.56 NaN NaN NaN NaN 1226 1 NaN
site10 CFADS2233 40 2.1650 2.2060 2018 002 04 428.39 1.72 NaN 2220.9 87.82 NaN NaN NaN NaN 1226 1 NaN
site10 CFADS2233 40 2.2060 2.2480 2018 002 05 430.60 1.05 NaN 2105.6 138.33 NaN NaN NaN NaN 1228 1 NaN
site10 CFADS2233 40 2.2480 2.2900 2018 002 06 426.98 1.31 NaN 2053.9 24.57 NaN NaN NaN NaN 1229 1 NaN
site10 CFADS2233 40 2.2900 2.3310 2018 002 07 428.72 1.38 NaN 2290.1 80.19 NaN NaN NaN NaN 1228 1 NaN
site10 CFADS2233 40 2.3310 2.3730 2018 002 08 429.48 1.97 NaN 2283.2 96.56 NaN NaN NaN NaN 1229 1 NaN
site10 CFADS2233 40 2.3730 2.4150 2018 002 09 431.12 3.13 NaN 2101.6 47.64 NaN NaN NaN NaN 1230 1 NaN
site10 CFADS2233 40 2.4150 2.4560 2018 002 10 428.38 1.44 NaN 2111.7 51.41 NaN NaN NaN NaN 1229 1 NaN
site10 CFADS2233 40 2.4560 2.4980 2018 002 11 430.30 1.82 NaN 2078.4 15.36 NaN NaN NaN NaN 1230 1 NaN
site10 CFADS2233 40 2.4980 2.5400 2018 002 12 433.21 2.54 NaN 2072.9 23.93 NaN NaN NaN NaN 1230 1 NaN
site10 CFADS2233 40 2.5400 2.5810 2018 002 13 436.58 4.62 NaN 2065.8 17.96 NaN NaN NaN NaN 1230 1 NaN
