NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE02_2022_136M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2023-03-02
STATION NAME: SITE02
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7978 N 
LONGITUDE:86.0183 W 
ALTITUDE:267 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:136m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2022-01-01 00:00:00
DATASET END DATE: 2022-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
SITE02 CFKADS2079  136   1.0350   1.0770  2022    1   1   437.24     1.16     NaN   2106.2    18.54     NaN   166.4   14.7     NaN    2003  1  0.050
SITE02 CFKADS2079  136   1.0770   1.1190  2022    1   2   435.77     0.18     NaN   2079.9     3.50     NaN   150.8   10.8     NaN    2004  1  0.050
SITE02 CFKADS2079  136   1.1190   1.1600  2022    1   3   435.47     0.52     NaN   2094.0     4.14     NaN   148.3   11.7     NaN    2000  1  0.050
SITE02 CFKADS2079  136   1.1600   1.2020  2022    1   4   435.43     0.56     NaN   2092.8     4.09     NaN   152.3   11.1     NaN    2001  1  0.050
SITE02 CFKADS2079  136   1.2020   1.2440  2022    1   5   433.51     2.30     NaN   2109.3    41.97     NaN   144.5   13.8     NaN    2000  1  0.050
SITE02 CFKADS2079  136   1.2440   1.2850  2022    1   6   432.76     0.71     NaN   2069.3     7.51     NaN   141.2   11.6     NaN    2001  1  0.050
SITE02 CFKADS2079  136   1.2850   1.3270  2022    1   7   429.81     1.13     NaN   2043.0     8.27     NaN   129.0   12.8     NaN    2001  1  0.050
SITE02 CFKADS2079  136   1.3270   1.3690  2022    1   8   428.12     0.25     NaN   2028.9     1.54     NaN   120.3   11.1     NaN    1999  1  0.050
SITE02 CFKADS2079  136   1.3690   1.4100  2022    1   9   428.23     0.63     NaN   2046.6    39.44     NaN   120.9   11.7     NaN    2000  1  0.050
SITE02 CFKADS2079  136   1.4100   1.4520  2022    1  10   433.47     2.93     NaN   2119.5    47.93     NaN   138.5   13.9     NaN    2000  1  0.050
SITE02 CFKADS2079  136   1.4520   1.4940  2022    1  11   441.85     1.53     NaN   2136.0     7.91     NaN   156.6   11.3     NaN    2001  1  0.050
SITE02 CFKADS2079  136   1.4940   1.5350  2022    1  12   446.35     0.76     NaN   2151.4     4.88     NaN   165.4   11.3     NaN    2002  1  0.050
SITE02 CFKADS2079  136   1.5350   1.5770  2022    1  13   447.26     0.89     NaN   2170.8    10.32     NaN   172.2   11.6     NaN    2003  1  0.050
SITE02 CFKADS2079  136   1.5770   1.6190  2022    1  14   444.34     1.31     NaN   2156.2    13.31     NaN   168.0   11.6     NaN    2000  1  0.050
SITE02 CFKADS2079  136   1.6190   1.6600  2022    1  15   442.74     0.64     NaN   2136.4     4.68     NaN   166.1   11.1     NaN    2002  1  0.050
SITE02 CFKADS2079  136   1.6600   1.7020  2022    1  16   442.98     0.56     NaN   2139.1     2.87     NaN   167.8   11.7     NaN    2004  1  0.050
SITE02 CFKADS2079  136   1.7020   1.7440  2022    1  17   447.05     1.99     NaN   2161.3    11.45     NaN   193.7   19.1     NaN    2000  1  0.050
SITE02 CFKADS2079  136   1.7440   1.7850  2022    1  18   447.74     0.95     NaN   2166.3     4.33     NaN   222.9   15.1     NaN    2003  1  0.050
SITE02 CFKADS2079  136   1.7850   1.8270  2022    1  19   443.63     0.93     NaN   2150.1     4.19     NaN   203.4   12.3     NaN    1999  1  0.050
SITE02 CFKADS2079  136   1.8270   1.8690  2022    1  20   443.62     1.25     NaN   2167.3    14.23     NaN   203.9   12.3     NaN    1999  1  0.040
SITE02 CFKADS2079  136   1.8690   1.9100  2022    1  21   449.22     1.16     NaN   2231.7    10.50     NaN   229.2   13.7     NaN    1999  1  0.040
SITE02 CFKADS2079  136   1.9100   1.9520  2022    1  22   450.59     1.09     NaN   2219.6    11.97     NaN   236.9   12.3     NaN    1999  1  0.040
SITE02 CFKADS2079  136   1.9520   1.9940  2022    1  23   452.73     0.33     NaN   2240.8     5.69     NaN   226.0   13.6     NaN    1997  1  0.040
SITE02 CFKADS2079  136   1.9940   2.0350  2022    2   0   451.24     2.70     NaN   2274.8    21.88     NaN   212.3   17.1     NaN    1996  1  0.040
SITE02 CFKADS2079  136   2.0350   2.0770  2022    2   1   446.13     1.09     NaN   2209.3    21.80     NaN   190.9   12.4     NaN    1995  1  0.050
SITE02 CFKADS2079  136   2.0770   2.1190  2022    2   2   442.14     1.89     NaN   2143.4    14.46     NaN   184.3   13.5     NaN    1997  1  0.050
SITE02 CFKADS2079  136   2.1190   2.1600  2022    2   3   437.89     1.63     NaN   2113.1    13.38     NaN   173.5   13.1     NaN    1998  1  0.040
SITE02 CFKADS2079  136   2.1600   2.2020  2022    2   4   432.92     0.28     NaN   2072.1     2.25     NaN   155.7   12.0     NaN    1996  1  0.050
SITE02 CFKADS2079  136   2.2020   2.2440  2022    2   5   432.81     0.32     NaN   2070.6     1.65     NaN   153.8   11.5     NaN    1998  1  0.050
SITE02 CFKADS2079  136   2.2440   2.2850  2022    2   6   432.40     0.33     NaN   2061.0     3.24     NaN   147.9   11.8     NaN    1997  1  0.040
