NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE09_2014_130M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE09
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.8627 N 
LONGITUDE:85.7448 W 
ALTITUDE:277 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:130m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2014-01-01 01:00:00
DATASET END DATE: 2014-09-26 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE09 CKADS2025 130 1.0360 1.0780 2014 001 01 406.70 1.00 NaN NaN NaN NaN 151.7 12.3 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.0780 1.1190 2014 001 02 408.67 0.68 NaN NaN NaN NaN 161.7 10.2 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.1190 1.1610 2014 001 03 409.12 0.36 NaN NaN NaN NaN 164.6 9.4 NaN 893 1 -999.000
SITE09 CKADS2025 130 1.1610 1.2030 2014 001 04 409.14 0.15 NaN NaN NaN NaN 165.7 9.2 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.2030 1.2440 2014 001 05 409.64 0.19 NaN NaN NaN NaN 169.1 9.0 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.2440 1.2860 2014 001 06 410.20 0.16 NaN NaN NaN NaN 169.3 9.3 NaN 893 1 -999.000
SITE09 CKADS2025 130 1.2860 1.3280 2014 001 07 410.69 0.29 NaN NaN NaN NaN 168.4 9.3 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.3280 1.3690 2014 001 08 411.55 0.17 NaN NaN NaN NaN 167.9 9.2 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.3690 1.4110 2014 001 09 411.89 0.05 NaN NaN NaN NaN 168.7 9.2 NaN 743 1 -999.000
SITE09 CKADS2025 130 1.4110 1.4530 2014 001 10 412.19 0.08 NaN NaN NaN NaN 167.5 9.4 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.4530 1.4940 2014 001 11 412.48 0.15 NaN NaN NaN NaN 168.6 9.3 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.4940 1.5360 2014 001 12 412.78 0.13 NaN NaN NaN NaN 169.2 9.5 NaN 893 1 -999.000
SITE09 CKADS2025 130 1.5360 1.5780 2014 001 13 413.18 0.22 NaN NaN NaN NaN 171.9 9.6 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.5780 1.6190 2014 001 14 414.08 0.50 NaN NaN NaN NaN 177.2 10.2 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.6190 1.6610 2014 001 15 414.92 0.27 NaN NaN NaN NaN 180.8 9.8 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.6610 1.7030 2014 001 16 414.22 0.33 NaN NaN NaN NaN 179.0 10.2 NaN 893 1 -999.000
SITE09 CKADS2025 130 1.7030 1.7440 2014 001 17 414.34 0.28 NaN NaN NaN NaN 178.1 9.5 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.7440 1.7860 2014 001 18 414.93 0.28 NaN NaN NaN NaN 182.1 9.6 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.7860 1.8280 2014 001 19 414.22 0.15 NaN NaN NaN NaN 180.8 10.0 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.8280 1.8690 2014 001 20 414.28 0.14 NaN NaN NaN NaN 184.1 9.4 NaN 893 1 -999.000
SITE09 CKADS2025 130 1.8690 1.9110 2014 001 21 414.37 0.11 NaN NaN NaN NaN 182.3 10.0 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.9110 1.9530 2014 001 22 415.60 1.53 NaN NaN NaN NaN 195.7 22.3 NaN 892 1 -999.000
SITE09 CKADS2025 130 1.9530 1.9940 2014 001 23 416.09 0.88 NaN NaN NaN NaN 204.2 9.9 NaN 893 1 -999.000
SITE09 CKADS2025 130 1.9940 2.0360 2014 002 00 414.81 0.25 NaN NaN NaN NaN 194.6 9.7 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.0360 2.0780 2014 002 01 413.94 0.25 NaN NaN NaN NaN 194.2 9.7 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.0780 2.1190 2014 002 02 413.31 0.16 NaN NaN NaN NaN 190.7 9.6 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.1190 2.1610 2014 002 03 413.64 0.19 NaN NaN NaN NaN 192.1 9.0 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.1610 2.2030 2014 002 04 414.29 0.40 NaN NaN NaN NaN 190.7 9.6 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.2030 2.2440 2014 002 05 415.06 0.13 NaN NaN NaN NaN 198.8 9.9 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.2440 2.2860 2014 002 06 414.34 0.21 NaN NaN NaN NaN 198.5 9.6 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.2860 2.3280 2014 002 07 413.94 0.07 NaN NaN NaN NaN 195.1 9.4 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.3280 2.3690 2014 002 08 414.63 0.26 NaN NaN NaN NaN 199.2 9.8 NaN 742 1 -999.000
SITE09 CKADS2025 130 2.3690 2.4110 2014 002 09 413.39 0.99 NaN NaN NaN NaN 197.1 11.6 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.4110 2.4530 2014 002 10 410.33 0.78 NaN NaN NaN NaN 176.3 12.0 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.4530 2.4940 2014 002 11 409.22 0.15 NaN NaN NaN NaN 167.1 9.2 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.4940 2.5360 2014 002 12 409.44 0.35 NaN NaN NaN NaN 172.1 12.1 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.5360 2.5780 2014 002 13 409.72 0.71 NaN NaN NaN NaN 167.1 10.3 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.5780 2.6190 2014 002 14 410.18 0.52 NaN NaN NaN NaN 165.7 10.8 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.6190 2.6610 2014 002 15 412.62 1.16 NaN NaN NaN NaN 170.3 9.5 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.6610 2.7030 2014 002 16 412.46 0.89 NaN NaN NaN NaN 168.7 10.1 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.7030 2.7440 2014 002 17 409.31 0.92 NaN NaN NaN NaN 157.8 9.8 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.7440 2.7860 2014 002 18 407.53 0.26 NaN NaN NaN NaN 154.1 9.1 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.7860 2.8280 2014 002 19 406.25 0.61 NaN NaN NaN NaN 148.8 9.7 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.8280 2.8690 2014 002 20 405.35 0.24 NaN NaN NaN NaN 143.0 9.7 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.8690 2.9110 2014 002 21 404.95 0.11 NaN NaN NaN NaN 140.6 9.2 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.9110 2.9530 2014 002 22 404.84 0.16 NaN NaN NaN NaN 141.4 9.7 NaN 892 1 -999.000
SITE09 CKADS2025 130 2.9530 2.9940 2014 002 23 404.74 0.12 NaN NaN NaN NaN 142.0 9.3 NaN 893 1 -999.000
SITE09 CKADS2025 130 2.9940 3.0360 2014 003 00 404.53 0.15 NaN NaN NaN NaN 141.2 8.9 NaN 892 1 -999.000
SITE09 CKADS2025 130 3.0360 3.0780 2014 003 01 404.22 0.12 NaN NaN NaN NaN 140.1 9.3 NaN 892 1 -999.000
SITE09 CKADS2025 130 3.0780 3.1190 2014 003 02 404.19 0.20 NaN NaN NaN NaN 141.1 9.2 NaN 892 1 -999.000
SITE09 CKADS2025 130 3.1190 3.1610 2014 003 03 403.88 0.08 NaN NaN NaN NaN 139.9 9.2 NaN 893 1 -999.000
SITE09 CKADS2025 130 3.1610 3.2030 2014 003 04 404.16 0.24 NaN NaN NaN NaN 141.6 9.3 NaN 892 1 -999.000
SITE09 CKADS2025 130 3.2030 3.2440 2014 003 05 404.54 0.28 NaN NaN NaN NaN 144.2 9.3 NaN 892 1 -999.000
SITE09 CKADS2025 130 3.2440 3.2860 2014 003 06 404.97 0.39 NaN NaN NaN NaN 146.1 9.5 NaN 892 1 -999.000
SITE09 CKADS2025 130 3.2860 3.3280 2014 003 07 405.64 0.72 NaN NaN NaN NaN 148.0 9.4 NaN 743 1 -999.000
SITE09 CKADS2025 130 3.3280 3.3690 2014 003 08 404.07 0.32 NaN NaN NaN NaN 138.1 10.2 NaN 892 1 -999.000
SITE09 CKADS2025 130 3.3690 3.4110 2014 003 09 403.73 0.23 NaN NaN NaN NaN 134.9 9.5 NaN 892 1 -999.000
SITE09 CKADS2025 130 3.4110 3.4530 2014 003 10 404.16 0.09 NaN NaN NaN NaN 137.9 9.5 NaN 893 1 -999.000
SITE09 CKADS2025 130 3.4530 3.4940 2014 003 11 404.24 0.05 NaN NaN NaN NaN 136.9 9.5 NaN 892 1 -999.000
