NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE02_2025_136M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2025-05-08
STATION NAME: SITE02
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7978 N 
LONGITUDE:86.0183 W 
ALTITUDE:267 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:136m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2025-01-01 00:00:00
DATASET END DATE: 2025-05-01 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
SITE02 CFKADS2079  136   1.0350   1.0770  2025    1   1   438.17     0.43     NaN   2052.7     2.92     NaN   152.9   19.9     NaN    1964  1  0.060
SITE02 CFKADS2079  136   1.0770   1.1190  2025    1   2   438.52     0.50     NaN   2046.2     1.89     NaN   152.9   21.7     NaN    1965  1  0.070
SITE02 CFKADS2079  136   1.1190   1.1600  2025    1   3   438.36     0.55     NaN   2046.2     3.04     NaN   144.3   19.2     NaN    1966  1  0.070
SITE02 CFKADS2079  136   1.1600   1.2020  2025    1   4   440.90     1.03     NaN   2074.6     9.00     NaN   150.5   21.4     NaN    1967  1  0.070
SITE02 CFKADS2079  136   1.2020   1.2440  2025    1   5   439.00     0.41     NaN   2061.1     4.30     NaN   142.9   22.3     NaN    1967  1  0.070
SITE02 CFKADS2079  136   1.2440   1.2850  2025    1   6   439.87     0.38     NaN   2062.3     3.87     NaN   141.9   20.1     NaN    1968  1  0.070
SITE02 CFKADS2079  136   1.2850   1.3270  2025    1   7   439.51     0.88     NaN   2061.9     2.43     NaN   134.5   18.7     NaN    1967  1  0.070
SITE02 CFKADS2079  136   1.3270   1.3690  2025    1   8   437.82     0.50     NaN   2055.9     3.17     NaN   134.0   20.5     NaN    1970  1  0.070
SITE02 CFKADS2079  136   1.3690   1.4100  2025    1   9   438.17     0.48     NaN   2058.8     2.94     NaN   131.5   20.6     NaN    1971  1  0.070
SITE02 CFKADS2079  136   1.4100   1.4520  2025    1  10   437.71     0.57     NaN   2054.1     2.11     NaN   128.4   17.1     NaN    1971  1  0.070
SITE02 CFKADS2079  136   1.4520   1.4940  2025    1  11   436.22     0.91     NaN   2048.6     2.87     NaN   126.7   17.1     NaN    1975  1  0.070
SITE02 CFKADS2079  136   1.4940   1.5350  2025    1  12   436.56     0.45     NaN   2052.9     2.13     NaN   122.6   17.4     NaN    1975  1  0.070
SITE02 CFKADS2079  136   1.5350   1.5770  2025    1  13   437.31     0.33     NaN   2061.2     2.00     NaN   121.6   17.1     NaN    1978  1  0.070
SITE02 CFKADS2079  136   1.5770   1.6190  2025    1  14   437.84     0.46     NaN   2065.4     1.05     NaN   122.8   17.2     NaN    1977  1  0.070
SITE02 CFKADS2079  136   1.6190   1.6600  2025    1  15   438.41     0.67     NaN   2069.6     2.47     NaN   131.2   17.6     NaN    1976  1  0.070
SITE02 CFKADS2079  136   1.6600   1.7020  2025    1  16   438.08     0.63     NaN   2068.9     2.06     NaN   124.8   17.3     NaN    1980  1  0.060
SITE02 CFKADS2079  136   1.7020   1.7440  2025    1  17   438.21     0.49     NaN   2068.0     1.39     NaN   128.5   17.8     NaN    1981  1  0.070
SITE02 CFKADS2079  136   1.7440   1.7850  2025    1  18   438.39     0.50     NaN   2073.1     1.42     NaN   132.2   18.0     NaN    1978  1  0.070
SITE02 CFKADS2079  136   1.7850   1.8270  2025    1  19   438.74     0.56     NaN   2074.0     0.98     NaN   134.4   17.5     NaN    1981  1  0.060
SITE02 CFKADS2079  136   1.8270   1.8690  2025    1  20   439.20     0.69     NaN   2077.9     2.93     NaN   136.4   18.3     NaN    1975  1  0.060
SITE02 CFKADS2079  136   1.8690   1.9100  2025    1  21   439.31     0.64     NaN   2078.9     2.00     NaN   139.3   19.1     NaN    1976  1  0.060
SITE02 CFKADS2079  136   1.9100   1.9180  2025    1  22   438.61     0.66     NaN   2074.8     1.34     NaN   136.9   19.7     NaN     351  1  0.060
SITE02 CFKADS2079  136   1.9760   1.9940  2025    1  23   438.89     0.77     NaN   2073.3     1.04     NaN   139.5   18.6     NaN     837  1  0.050
SITE02 CFKADS2079  136   1.9940   2.0350  2025    2   0   439.66     0.76     NaN   2075.1     1.48     NaN   143.1   18.3     NaN    1975  1  0.050
SITE02 CFKADS2079  136   2.0350   2.0770  2025    2   1   440.62     0.92     NaN   2077.1     1.46     NaN   147.2   18.9     NaN    1977  1  0.050
SITE02 CFKADS2079  136   2.0770   2.1190  2025    2   2   440.56     0.83     NaN   2075.8     1.38     NaN   144.6   18.5     NaN    1977  1  0.060
SITE02 CFKADS2079  136   2.1190   2.1600  2025    2   3   439.57     0.58     NaN   2071.6     2.45     NaN   138.0   17.9     NaN    1977  1  0.060
SITE02 CFKADS2079  136   2.1600   2.2020  2025    2   4   438.70     1.03     NaN   2069.3     4.59     NaN   134.9   18.4     NaN    1976  1  0.060
SITE02 CFKADS2079  136   2.2020   2.2440  2025    2   5   436.20     0.57     NaN   2056.7     2.69     NaN   124.3   17.0     NaN    1980  1  0.060
SITE02 CFKADS2079  136   2.2440   2.2850  2025    2   6   436.59     0.49     NaN   2060.5     2.69     NaN   125.4   17.1     NaN    1976  1  0.060
SITE02 CFKADS2079  136   2.2850   2.3270  2025    2   7   437.72     0.53     NaN   2066.2     2.30     NaN   130.3   16.9     NaN    1975  1  0.060
