NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE06_2014_39M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE06
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.9201 N 
LONGITUDE:86.0280 W 
ALTITUDE:251 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:39m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2014-01-20 00:00:00
DATASET END DATE: 2014-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE06 CADS10 39 20.0000 20.0390 2014 020 00 410.03 0.64 NaN NaN NaN NaN NaN NaN NaN 783 9 -999.000
SITE06 CADS10 39 20.0390 20.0800 2014 020 01 409.31 0.72 NaN NaN NaN NaN NaN NaN NaN 837 9 -999.000
SITE06 CADS10 39 20.0810 20.1220 2014 020 02 407.65 0.76 NaN NaN NaN NaN NaN NaN NaN 837 9 -999.000
SITE06 CADS10 39 20.1220 20.1640 2014 020 03 405.16 0.97 NaN NaN NaN NaN NaN NaN NaN 838 9 -999.000
SITE06 CADS10 39 20.1640 20.2050 2014 020 04 403.73 0.35 NaN NaN NaN NaN NaN NaN NaN 833 9 -999.000
SITE06 CADS10 39 20.2060 20.2470 2014 020 05 403.43 0.36 NaN NaN NaN NaN NaN NaN NaN 835 9 -999.000
SITE06 CADS10 39 20.2470 20.2890 2014 020 06 403.86 0.26 NaN NaN NaN NaN NaN NaN NaN 833 9 -999.000
SITE06 CADS10 39 20.2890 20.3300 2014 020 07 403.99 0.33 NaN NaN NaN NaN NaN NaN NaN 839 9 -999.000
SITE06 CADS10 39 20.3310 20.3720 2014 020 08 404.43 0.47 NaN NaN NaN NaN NaN NaN NaN 833 9 -999.000
SITE06 CADS10 39 20.3720 20.4140 2014 020 09 403.31 0.93 NaN NaN NaN NaN NaN NaN NaN 840 9 -999.000
SITE06 CADS10 39 20.4140 20.4550 2014 020 10 402.25 0.64 NaN NaN NaN NaN NaN NaN NaN 835 9 -999.000
SITE06 CADS10 39 20.4560 20.4970 2014 020 11 402.36 0.97 NaN NaN NaN NaN NaN NaN NaN 837 9 -999.000
SITE06 CADS10 39 20.4970 20.5390 2014 020 12 403.28 1.48 NaN NaN NaN NaN NaN NaN NaN 838 9 -999.000
SITE06 CADS10 39 20.5390 20.5800 2014 020 13 404.24 2.09 NaN NaN NaN NaN NaN NaN NaN 835 9 -999.000
SITE06 CADS10 39 20.5810 20.6220 2014 020 14 407.69 3.03 NaN NaN NaN NaN NaN NaN NaN 835 9 -999.000
SITE06 CADS10 39 20.6220 20.6640 2014 020 15 406.56 2.53 NaN NaN NaN NaN NaN NaN NaN 836 9 -999.000
SITE06 CADS10 39 20.6640 20.7050 2014 020 16 406.02 2.84 NaN NaN NaN NaN NaN NaN NaN 828 9 -999.000
SITE06 CADS10 39 20.7060 20.7470 2014 020 17 408.03 3.79 NaN NaN NaN NaN NaN NaN NaN 832 9 -999.000
SITE06 CADS10 39 20.7470 20.7890 2014 020 18 403.25 2.58 NaN NaN NaN NaN NaN NaN NaN 831 9 -999.000
SITE06 CADS10 39 20.7890 20.8300 2014 020 19 402.77 2.90 NaN NaN NaN NaN NaN NaN NaN 832 9 -999.000
SITE06 CADS10 39 20.8310 20.8720 2014 020 20 404.82 4.39 NaN NaN NaN NaN NaN NaN NaN 835 9 -999.000
SITE06 CADS10 39 20.8720 20.9140 2014 020 21 405.78 3.95 NaN NaN NaN NaN NaN NaN NaN 832 9 -999.000
SITE06 CADS10 39 20.9140 20.9560 2014 020 22 407.46 3.58 NaN NaN NaN NaN NaN NaN NaN 834 9 -999.000
SITE06 CADS10 39 20.9560 20.9970 2014 020 23 411.01 4.26 NaN NaN NaN NaN NaN NaN NaN 827 9 -999.000
SITE06 CADS10 39 20.9970 21.0390 2014 021 00 414.96 3.38 NaN NaN NaN NaN NaN NaN NaN 830 9 -999.000
SITE06 CADS10 39 21.0390 21.0800 2014 021 01 414.88 3.92 NaN NaN NaN NaN NaN NaN NaN 838 9 -999.000
SITE06 CADS10 39 21.0810 21.1220 2014 021 02 409.96 4.73 NaN NaN NaN NaN NaN NaN NaN 838 9 -999.000
SITE06 CADS10 39 21.1220 21.1640 2014 021 03 405.14 1.36 NaN NaN NaN NaN NaN NaN NaN 835 9 -999.000
SITE06 CADS10 39 21.1640 21.2050 2014 021 04 403.70 1.19 NaN NaN NaN NaN NaN NaN NaN 839 9 -999.000
SITE06 CADS10 39 21.2060 21.2470 2014 021 05 404.79 1.01 NaN NaN NaN NaN NaN NaN NaN 841 9 -999.000
SITE06 CADS10 39 21.2470 21.2890 2014 021 06 404.84 0.80 NaN NaN NaN NaN NaN NaN NaN 838 9 -999.000
SITE06 CADS10 39 21.2890 21.3300 2014 021 07 403.76 1.54 NaN NaN NaN NaN NaN NaN NaN 838 9 -999.000
SITE06 CADS10 39 21.3310 21.3720 2014 021 08 400.92 0.35 NaN NaN NaN NaN NaN NaN NaN 838 9 -999.000
SITE06 CADS10 39 21.3720 21.4140 2014 021 09 402.64 1.23 NaN NaN NaN NaN NaN NaN NaN 842 9 -999.000
SITE06 CADS10 39 21.4140 21.4550 2014 021 10 401.49 0.84 NaN NaN NaN NaN NaN NaN NaN 841 9 -999.000
SITE06 CADS10 39 21.4560 21.4970 2014 021 11 399.30 1.18 NaN NaN NaN NaN NaN NaN NaN 850 9 -999.000
SITE06 CADS10 39 21.4970 21.5390 2014 021 12 398.99 0.94 NaN NaN NaN NaN NaN NaN NaN 866 9 -999.000
SITE06 CADS10 39 21.5390 21.5800 2014 021 13 398.54 1.02 NaN NaN NaN NaN NaN NaN NaN 876 9 -999.000
