NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE10_2017_40M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE10
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7181 N 
LONGITUDE:86.1436 W 
ALTITUDE:223 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:40m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2017-01-01 01:00:00
DATASET END DATE: 2017-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE10 CFADS2233 40 1.0400 1.0810 2017 001 01 417.77 0.92 NaN 2025.5 61.73 NaN NaN NaN NaN 1224 1 0.020
SITE10 CFADS2233 40 1.0810 1.1230 2017 001 02 417.16 1.14 NaN 1998.0 5.21 NaN NaN NaN NaN 1226 1 0.020
SITE10 CFADS2233 40 1.1230 1.1650 2017 001 03 418.97 1.38 NaN 1990.0 6.40 NaN NaN NaN NaN 1228 1 0.020
SITE10 CFADS2233 40 1.1650 1.2060 2017 001 04 419.16 2.47 NaN 2003.5 15.37 NaN NaN NaN NaN 1232 1 0.020
SITE10 CFADS2233 40 1.2060 1.2480 2017 001 05 423.76 2.13 NaN 2050.8 16.58 NaN NaN NaN NaN 1235 1 0.020
SITE10 CFADS2233 40 1.2480 1.2900 2017 001 06 427.11 3.38 NaN 2061.7 25.58 NaN NaN NaN NaN 1236 1 0.020
SITE10 CFADS2233 40 1.2900 1.3310 2017 001 07 436.21 5.02 NaN 2109.8 24.79 NaN NaN NaN NaN 1237 1 0.020
SITE10 CFADS2233 40 1.3310 1.3730 2017 001 08 418.16 1.61 NaN 2022.5 21.65 NaN NaN NaN NaN 1239 1 0.020
SITE10 CFADS2233 40 1.3730 1.4150 2017 001 09 424.49 4.00 NaN 2021.9 15.78 NaN NaN NaN NaN 1239 1 0.020
SITE10 CFADS2233 40 1.4150 1.4560 2017 001 10 425.49 3.71 NaN 2024.7 15.54 NaN NaN NaN NaN 1240 1 0.010
SITE10 CFADS2233 40 1.4560 1.4980 2017 001 11 430.29 6.00 NaN 2056.9 27.51 NaN NaN NaN NaN 1239 1 0.010
SITE10 CFADS2233 40 1.4980 1.5400 2017 001 12 431.13 3.44 NaN 2059.1 15.37 NaN NaN NaN NaN 1239 1 0.010
SITE10 CFADS2233 40 1.5400 1.5810 2017 001 13 432.26 3.48 NaN 2072.9 22.37 NaN NaN NaN NaN 1030 1 0.010
SITE10 CFADS2233 40 1.5810 1.6230 2017 001 14 433.72 3.87 NaN 2078.5 18.84 NaN NaN NaN NaN 1238 1 0.010
SITE10 CFADS2233 40 1.6230 1.6650 2017 001 15 424.47 1.27 NaN 2058.1 8.95 NaN NaN NaN NaN 1240 1 0.020
SITE10 CFADS2233 40 1.6650 1.7060 2017 001 16 421.26 1.66 NaN 2061.7 11.10 NaN NaN NaN NaN 1239 1 0.020
SITE10 CFADS2233 40 1.7060 1.7480 2017 001 17 418.84 0.65 NaN 2027.0 8.43 NaN NaN NaN NaN 1237 1 0.020
SITE10 CFADS2233 40 1.7480 1.7900 2017 001 18 417.32 0.36 NaN 2013.8 3.11 NaN NaN NaN NaN 1234 1 0.020
SITE10 CFADS2233 40 1.7900 1.8310 2017 001 19 416.85 0.31 NaN 2011.4 3.56 NaN NaN NaN NaN 1229 1 0.020
SITE10 CFADS2233 40 1.8310 1.8730 2017 001 20 416.58 0.33 NaN 2012.5 4.36 NaN NaN NaN NaN 1225 1 0.020
SITE10 CFADS2233 40 1.8730 1.9150 2017 001 21 418.82 1.26 NaN 2025.1 8.53 NaN NaN NaN NaN 1224 1 0.020
SITE10 CFADS2233 40 1.9150 1.9560 2017 001 22 421.58 2.12 NaN 2040.0 13.46 NaN NaN NaN NaN 1223 1 0.020
SITE10 CFADS2233 40 1.9560 1.9980 2017 001 23 427.01 1.82 NaN 2060.6 25.59 NaN NaN NaN NaN 1223 1 0.020
SITE10 CFADS2233 40 1.9980 2.0400 2017 002 00 427.32 1.75 NaN 2057.3 10.35 NaN NaN NaN NaN 1226 1 0.020
SITE10 CFADS2233 40 2.0400 2.0810 2017 002 01 428.96 1.80 NaN 2061.3 15.38 NaN NaN NaN NaN 1229 1 0.020
SITE10 CFADS2233 40 2.0810 2.1230 2017 002 02 435.35 1.61 NaN 2108.1 16.39 NaN NaN NaN NaN 1229 1 0.020
SITE10 CFADS2233 40 2.1230 2.1650 2017 002 03 432.58 2.26 NaN 2132.2 13.85 NaN NaN NaN NaN 1228 1 0.020
SITE10 CFADS2233 40 2.1650 2.2060 2017 002 04 428.12 1.83 NaN 2109.7 16.26 NaN NaN NaN NaN 1228 1 0.020
SITE10 CFADS2233 40 2.2060 2.2480 2017 002 05 425.56 0.78 NaN 2080.8 7.37 NaN NaN NaN NaN 1228 1 0.020
SITE10 CFADS2233 40 2.2480 2.2900 2017 002 06 424.40 0.37 NaN 2081.5 9.61 NaN NaN NaN NaN 1226 1 0.020
SITE10 CFADS2233 40 2.2900 2.3310 2017 002 07 424.37 0.37 NaN 2122.0 17.81 NaN NaN NaN NaN 1225 1 0.020
SITE10 CFADS2233 40 2.3310 2.3730 2017 002 08 425.49 0.87 NaN 2104.8 12.89 NaN NaN NaN NaN 1224 1 0.020
SITE10 CFADS2233 40 2.3730 2.4150 2017 002 09 427.74 1.24 NaN 2094.2 10.87 NaN NaN NaN NaN 1224 1 0.020
SITE10 CFADS2233 40 2.4150 2.4560 2017 002 10 427.50 0.64 NaN 2090.2 12.21 NaN NaN NaN NaN 1225 1 0.020
SITE10 CFADS2233 40 2.4560 2.4980 2017 002 11 427.44 0.61 NaN 2091.8 20.94 NaN NaN NaN NaN 1224 1 0.020
