NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE04_2019_60M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site04
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.5925 N 
LONGITUDE:86.1009 W 
ALTITUDE:249 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:60m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2019-01-01 02:00:00
DATASET END DATE: 2019-09-07 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site04 CFADS2169 60 1.0790 1.1200 2019 001 02 430.71 0.61 NaN 2077.4 6.98 NaN NaN NaN NaN 1195 1 0.140
site04 CFADS2169 60 1.1200 1.1620 2019 001 03 429.08 0.56 NaN 2055.1 2.42 NaN NaN NaN NaN 1195 1 0.140
site04 CFADS2169 60 1.1620 1.2040 2019 001 04 428.80 0.46 NaN 2055.7 2.98 NaN NaN NaN NaN 1198 1 0.130
site04 CFADS2169 60 1.2040 1.2450 2019 001 05 430.25 0.53 NaN 2067.1 4.39 NaN NaN NaN NaN 1201 1 0.130
site04 CFADS2169 60 1.2450 1.2870 2019 001 06 429.87 0.36 NaN 2075.6 1.33 NaN NaN NaN NaN 1199 1 0.130
site04 CFADS2169 60 1.2870 1.3290 2019 001 07 429.53 0.38 NaN 2069.2 4.58 NaN NaN NaN NaN 1200 1 0.120
site04 CFADS2169 60 1.3290 1.3700 2019 001 08 429.09 0.59 NaN 2065.5 4.24 NaN NaN NaN NaN 1201 1 0.120
site04 CFADS2169 60 1.3700 1.4120 2019 001 09 430.62 0.49 NaN 2075.4 3.44 NaN NaN NaN NaN 1201 1 0.120
site04 CFADS2169 60 1.4120 1.4540 2019 001 10 432.87 0.75 NaN 2090.3 6.04 NaN NaN NaN NaN 1200 1 0.120
site04 CFADS2169 60 1.4540 1.4950 2019 001 11 435.30 0.69 NaN 2110.7 6.17 NaN NaN NaN NaN 1201 1 0.120
site04 CFADS2169 60 1.4950 1.5370 2019 001 12 437.43 0.71 NaN 2126.9 2.73 NaN NaN NaN NaN 1203 1 0.120
site04 CFADS2169 60 1.5370 1.5790 2019 001 13 438.61 0.75 NaN 2127.7 2.22 NaN NaN NaN NaN 1204 1 0.110
site04 CFADS2169 60 1.5790 1.6200 2019 001 14 438.04 0.66 NaN 2134.0 9.58 NaN NaN NaN NaN 1003 1 0.110
site04 CFADS2169 60 1.6200 1.6620 2019 001 15 436.48 1.08 NaN 2106.5 36.26 NaN NaN NaN NaN 1207 1 0.110
site04 CFADS2169 60 1.6620 1.7040 2019 001 16 435.45 1.30 NaN 2098.1 9.22 NaN NaN NaN NaN 1207 1 0.110
site04 CFADS2169 60 1.7040 1.7450 2019 001 17 434.03 1.36 NaN 2085.6 6.78 NaN NaN NaN NaN 1205 1 0.110
site04 CFADS2169 60 1.7450 1.7870 2019 001 18 433.89 1.26 NaN 2100.3 34.17 NaN NaN NaN NaN 1207 1 0.110
site04 CFADS2169 60 1.7870 1.8290 2019 001 19 431.32 1.91 NaN 2061.8 8.17 NaN NaN NaN NaN 1205 1 0.110
site04 CFADS2169 60 1.8290 1.8700 2019 001 20 431.45 1.48 NaN 2065.5 5.33 NaN NaN NaN NaN 1206 1 0.110
site04 CFADS2169 60 1.8700 1.9120 2019 001 21 431.80 1.95 NaN 2073.8 11.94 NaN NaN NaN NaN 1206 1 0.110
site04 CFADS2169 60 1.9120 1.9540 2019 001 22 430.11 0.70 NaN 2057.0 1.64 NaN NaN NaN NaN 1206 1 0.110
site04 CFADS2169 60 1.9540 1.9950 2019 001 23 431.19 1.53 NaN 2062.7 3.94 NaN NaN NaN NaN 1207 1 0.110
site04 CFADS2169 60 1.9950 2.0370 2019 002 00 430.25 1.79 NaN 2057.7 5.12 NaN NaN NaN NaN 1208 1 0.110
site04 CFADS2169 60 2.0370 2.0790 2019 002 01 430.01 1.84 NaN 2052.6 4.98 NaN NaN NaN NaN 1209 1 0.110
site04 CFADS2169 60 2.0790 2.1200 2019 002 02 432.74 2.76 NaN 2056.3 7.21 NaN NaN NaN NaN 1208 1 0.110
site04 CFADS2169 60 2.1200 2.1620 2019 002 03 432.54 1.96 NaN 2058.2 14.72 NaN NaN NaN NaN 1208 1 0.110
site04 CFADS2169 60 2.1620 2.2040 2019 002 04 431.45 1.44 NaN 2217.8 100.45 NaN NaN NaN NaN 1209 1 0.110
site04 CFADS2169 60 2.2040 2.2450 2019 002 05 435.20 1.37 NaN 2074.5 26.35 NaN NaN NaN NaN 1210 1 0.110
site04 CFADS2169 60 2.2450 2.2870 2019 002 06 435.19 1.57 NaN 2077.6 35.64 NaN NaN NaN NaN 1209 1 0.110
site04 CFADS2169 60 2.2870 2.3290 2019 002 07 437.56 3.18 NaN 2106.0 26.19 NaN NaN NaN NaN 1211 1 0.110
site04 CFADS2169 60 2.3290 2.3700 2019 002 08 432.03 6.28 NaN 2044.4 34.90 NaN NaN NaN NaN 1213 1 0.110
site04 CFADS2169 60 2.3700 2.4120 2019 002 09 429.47 2.93 NaN 2029.1 16.53 NaN NaN NaN NaN 1212 1 0.110
site04 CFADS2169 60 2.4120 2.4540 2019 002 10 434.95 1.79 NaN 2055.3 4.71 NaN NaN NaN NaN 1212 1 0.110
site04 CFADS2169 60 2.4540 2.4950 2019 002 11 436.05 1.59 NaN 2067.5 7.64 NaN NaN NaN NaN 1215 1 0.110
site04 CFADS2169 60 2.4950 2.5370 2019 002 12 437.90 1.29 NaN 2091.4 6.84 NaN NaN NaN NaN 1215 1 0.110
site04 CFADS2169 60 2.5370 2.5790 2019 002 13 438.40 1.11 NaN 2104.5 2.51 NaN NaN NaN NaN 1013 1 0.110
