NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE10_2022_40M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2023-03-02
STATION NAME: site10
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7181 N 
LONGITUDE:86.1436 W 
ALTITUDE:223 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:40m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2022-01-01 00:00:00
DATASET END DATE: 2022-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
site10 CFADS2234   40   1.0400   1.0810  2022    1   1   442.06     0.91     NaN   2125.0    41.19     NaN     NaN    NaN     NaN     926  1  0.050
site10 CFADS2234   40   1.0810   1.1230  2022    1   2   443.40     0.96     NaN   2105.3     4.12     NaN     NaN    NaN     NaN     772  1  0.050
site10 CFADS2234   40   1.1230   1.1650  2022    1   3   440.49     2.10     NaN   2104.5     4.55     NaN     NaN    NaN     NaN     928  1  0.050
site10 CFADS2234   40   1.1650   1.2060  2022    1   4   435.54     1.48     NaN   2088.0     6.36     NaN     NaN    NaN     NaN     933  1  0.050
site10 CFADS2234   40   1.2060   1.2480  2022    1   5   436.00     1.08     NaN   2082.7    13.41     NaN     NaN    NaN     NaN     939  1  0.050
site10 CFADS2234   40   1.2480   1.2900  2022    1   6   432.44     0.65     NaN   2062.2     4.69     NaN     NaN    NaN     NaN     945  1  0.050
site10 CFADS2234   40   1.2900   1.3310  2022    1   7   429.23     0.76     NaN   2036.9     6.62     NaN     NaN    NaN     NaN     950  1  0.060
site10 CFADS2234   40   1.3310   1.3730  2022    1   8   428.74     0.25     NaN   2028.9     2.05     NaN     NaN    NaN     NaN     955  1  0.060
site10 CFADS2234   40   1.3730   1.4150  2022    1   9   428.58     0.46     NaN   2029.0     4.10     NaN     NaN    NaN     NaN     957  1  0.050
site10 CFADS2234   40   1.4150   1.4560  2022    1  10   433.41     4.08     NaN   2111.1   119.96     NaN     NaN    NaN     NaN     956  1  0.050
site10 CFADS2234   40   1.4560   1.4980  2022    1  11   443.73     1.14     NaN   2145.6    10.62     NaN     NaN    NaN     NaN     954  1  0.050
site10 CFADS2234   40   1.4980   1.5400  2022    1  12   446.05     0.92     NaN   2154.5     6.37     NaN     NaN    NaN     NaN     955  1  0.050
site10 CFADS2234   40   1.5400   1.5810  2022    1  13   446.55     1.09     NaN   2154.5     7.30     NaN     NaN    NaN     NaN     951  1  0.050
site10 CFADS2234   40   1.5810   1.6230  2022    1  14   444.97     1.09     NaN   2160.4    10.35     NaN     NaN    NaN     NaN     948  1  0.050
site10 CFADS2234   40   1.6230   1.6650  2022    1  15   445.22     0.72     NaN   2147.9     2.06     NaN     NaN    NaN     NaN     945  1  0.050
site10 CFADS2234   40   1.6650   1.7060  2022    1  16   446.45     0.81     NaN   2158.5     5.92     NaN     NaN    NaN     NaN     942  1  0.050
site10 CFADS2234   40   1.7060   1.7480  2022    1  17   449.05     2.56     NaN   2177.9    13.05     NaN     NaN    NaN     NaN     943  1  0.050
site10 CFADS2234   40   1.7480   1.7900  2022    1  18   450.28     1.14     NaN   2173.5    10.21     NaN     NaN    NaN     NaN     941  1  0.050
site10 CFADS2234   40   1.7900   1.8310  2022    1  19   447.57     0.74     NaN   2168.8     5.67     NaN     NaN    NaN     NaN     939  1  0.040
site10 CFADS2234   40   1.8310   1.8730  2022    1  20   446.40     0.99     NaN   2160.5     4.18     NaN     NaN    NaN     NaN     938  1  0.040
site10 CFADS2234   40   1.8730   1.9150  2022    1  21   448.90     2.14     NaN   2197.7    17.96     NaN     NaN    NaN     NaN     936  1  0.040
site10 CFADS2234   40   1.9150   1.9560  2022    1  22   453.53     0.96     NaN   2235.9     6.29     NaN     NaN    NaN     NaN     934  1  0.040
site10 CFADS2234   40   1.9560   1.9980  2022    1  23   456.66     1.63     NaN   2233.6     8.12     NaN     NaN    NaN     NaN     932  1  0.040
site10 CFADS2234   40   1.9980   2.0400  2022    2   0   460.24     1.46     NaN   2257.4     3.54     NaN     NaN    NaN     NaN     932  1  0.040
site10 CFADS2234   40   2.0400   2.0810  2022    2   1   452.42     3.29     NaN   2257.2    19.45     NaN     NaN    NaN     NaN     775  1  0.040
site10 CFADS2234   40   2.0810   2.1230  2022    2   2   448.18     1.88     NaN   2179.8    19.17     NaN     NaN    NaN     NaN     932  1  0.040
site10 CFADS2234   40   2.1230   2.1650  2022    2   3   439.94     2.75     NaN   2120.7    17.73     NaN     NaN    NaN     NaN     933  1  0.040
site10 CFADS2234   40   2.1650   2.2060  2022    2   4   435.04     0.87     NaN   2080.4     4.93     NaN     NaN    NaN     NaN     937  1  0.040
site10 CFADS2234   40   2.2060   2.2480  2022    2   5   434.67     0.48     NaN   2078.0     1.60     NaN     NaN    NaN     NaN     941  1  0.040
site10 CFADS2234   40   2.2480   2.2900  2022    2   6   434.41     0.54     NaN   2070.7     4.26     NaN     NaN    NaN     NaN     939  1  0.040
site10 CFADS2234   40   2.2900   2.3310  2022    2   7   434.10     0.64     NaN   2063.8     3.59     NaN     NaN    NaN     NaN     937  1  0.040
site10 CFADS2234   40   2.3310   2.3730  2022    2   8   432.22     0.74     NaN   2051.7     3.64     NaN     NaN    NaN     NaN     937  1  0.040
site10 CFADS2234   40   2.3730   2.4150  2022    2   9   430.72     0.64     NaN   2041.4     2.71     NaN     NaN    NaN     NaN     941  1  0.030
