NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE10_2023_40M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2024-01-26
STATION NAME: site10
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7181 N 
LONGITUDE:86.1436 W 
ALTITUDE:223 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:40m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2023-01-01 00:00:00
DATASET END DATE: 2023-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
site10 CFADS2234   40   1.0400   1.0810  2023    1   1   441.47     5.76     NaN   2068.3    12.17     NaN     NaN    NaN     NaN     880  1  0.030
site10 CFADS2234   40   1.0810   1.1230  2023    1   2   453.71     3.64     NaN   2103.2     9.82     NaN     NaN    NaN     NaN     727  1  0.030
site10 CFADS2234   40   1.1230   1.1650  2023    1   3   450.57     2.06     NaN   2110.8     5.48     NaN     NaN    NaN     NaN     879  1  0.030
site10 CFADS2234   40   1.1650   1.2060  2023    1   4   444.79     1.61     NaN   2111.8     5.50     NaN     NaN    NaN     NaN     882  1  0.030
site10 CFADS2234   40   1.2060   1.2480  2023    1   5   443.46     0.65     NaN   2105.6     6.74     NaN     NaN    NaN     NaN     882  1  0.030
site10 CFADS2234   40   1.2480   1.2900  2023    1   6   443.14     1.01     NaN   2104.9     5.65     NaN     NaN    NaN     NaN     882  1  0.030
site10 CFADS2234   40   1.2900   1.3310  2023    1   7   441.64     0.62     NaN   2100.4     6.41     NaN     NaN    NaN     NaN     882  1  0.030
site10 CFADS2234   40   1.3310   1.3730  2023    1   8   441.65     0.67     NaN   2094.8     4.97     NaN     NaN    NaN     NaN     883  1  0.030
site10 CFADS2234   40   1.3730   1.4150  2023    1   9   441.24     0.45     NaN   2088.2     4.04     NaN     NaN    NaN     NaN     883  1  0.030
site10 CFADS2234   40   1.4150   1.4560  2023    1  10   440.89     0.48     NaN   2087.3     5.11     NaN     NaN    NaN     NaN     888  1  0.030
site10 CFADS2234   40   1.4560   1.4980  2023    1  11   440.18     0.48     NaN   2084.0     5.02     NaN     NaN    NaN     NaN     889  1  0.030
site10 CFADS2234   40   1.4980   1.5400  2023    1  12   439.99     0.42     NaN   2079.2     1.87     NaN     NaN    NaN     NaN     892  1  0.040
site10 CFADS2234   40   1.5400   1.5810  2023    1  13   440.37     0.55     NaN   2076.1     3.58     NaN     NaN    NaN     NaN     895  1  0.040
site10 CFADS2234   40   1.5810   1.6230  2023    1  14   439.80     0.63     NaN   2069.9     5.22     NaN     NaN    NaN     NaN     899  1  0.040
site10 CFADS2234   40   1.6230   1.6650  2023    1  15   438.87     0.90     NaN   2061.7     2.56     NaN     NaN    NaN     NaN     902  1  0.040
site10 CFADS2234   40   1.6650   1.7060  2023    1  16   438.26     0.82     NaN   2061.9     2.27     NaN     NaN    NaN     NaN     906  1  0.040
site10 CFADS2234   40   1.7060   1.7480  2023    1  17   437.75     1.07     NaN   2065.6     4.16     NaN     NaN    NaN     NaN     911  1  0.040
site10 CFADS2234   40   1.7480   1.7900  2023    1  18   435.88     1.32     NaN   2071.4     3.20     NaN     NaN    NaN     NaN     915  1  0.040
site10 CFADS2234   40   1.7900   1.8310  2023    1  19   435.03     0.72     NaN   2076.4     2.65     NaN     NaN    NaN     NaN     916  1  0.040
site10 CFADS2234   40   1.8310   1.8730  2023    1  20   435.14     0.72     NaN   2078.4     4.83     NaN     NaN    NaN     NaN     916  1  0.050
site10 CFADS2234   40   1.8730   1.9150  2023    1  21   435.15     1.06     NaN   2075.9     3.32     NaN     NaN    NaN     NaN     918  1  0.050
site10 CFADS2234   40   1.9150   1.9560  2023    1  22   438.84     1.92     NaN   2079.8     4.24     NaN     NaN    NaN     NaN     919  1  0.050
site10 CFADS2234   40   1.9560   1.9980  2023    1  23   439.34     3.30     NaN   2078.6     7.33     NaN     NaN    NaN     NaN     922  1  0.040
site10 CFADS2234   40   1.9980   2.0400  2023    2   0   436.43     1.43     NaN   2072.3     5.13     NaN     NaN    NaN     NaN     922  1  0.040
site10 CFADS2234   40   2.0400   2.0810  2023    2   1   436.39     1.12     NaN   2073.2     5.65     NaN     NaN    NaN     NaN     768  1  0.040
site10 CFADS2234   40   2.0810   2.1230  2023    2   2   438.51     0.82     NaN   2085.1     4.22     NaN     NaN    NaN     NaN     925  1  0.040
site10 CFADS2234   40   2.1230   2.1650  2023    2   3   438.91     0.80     NaN   2090.1     3.65     NaN     NaN    NaN     NaN     924  1  0.040
site10 CFADS2234   40   2.1650   2.2060  2023    2   4   440.58     1.48     NaN   2092.6     4.56     NaN     NaN    NaN     NaN     926  1  0.040
site10 CFADS2234   40   2.2060   2.2480  2023    2   5   446.01     1.66     NaN   2126.3    28.23     NaN     NaN    NaN     NaN     925  1  0.040
site10 CFADS2234   40   2.2480   2.2900  2023    2   6   448.50     0.97     NaN   2137.9    12.94     NaN     NaN    NaN     NaN     926  1  0.040
site10 CFADS2234   40   2.2900   2.3310  2023    2   7   448.15     1.03     NaN   2171.5    27.33     NaN     NaN    NaN     NaN     925  1  0.040
site10 CFADS2234   40   2.3310   2.3730  2023    2   8   448.53     0.82     NaN   2127.8     5.20     NaN     NaN    NaN     NaN     926  1  0.040
