NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE03_2019_54M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site03
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7833 N 
LONGITUDE:86.1652 W 
ALTITUDE:226 m ASL 
NUMBER OF SAMPLING HEIGHTS:4 
SAMPLING HEIGHT:54m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2019-01-01 01:00:00
DATASET END DATE: 2019-12-08 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site03 CKADS2023 54 1.0560 1.0730 2019 001 01 431.39 0.66 NaN NaN NaN NaN 174.5 8.1 NaN 387 1 0.130
site03 CKADS2023 54 1.0970 1.1150 2019 001 02 434.30 0.39 NaN NaN NaN NaN 186.9 7.8 NaN 387 1 0.120
site03 CKADS2023 54 1.1390 1.1570 2019 001 03 430.70 0.41 NaN NaN NaN NaN 173.2 8.3 NaN 387 1 0.110
site03 CKADS2023 54 1.1800 1.1980 2019 001 04 431.83 0.60 NaN NaN NaN NaN 176.1 7.7 NaN 387 1 0.090
site03 CKADS2023 54 1.2220 1.2400 2019 001 05 433.19 0.35 NaN NaN NaN NaN 182.6 6.7 NaN 387 1 0.090
site03 CKADS2023 54 1.2640 1.2820 2019 001 06 432.90 0.27 NaN NaN NaN NaN 175.6 6.7 NaN 388 1 0.080
site03 CKADS2023 54 1.3050 1.3230 2019 001 07 433.50 0.27 NaN NaN NaN NaN 174.0 6.3 NaN 387 1 0.080
site03 CKADS2023 54 1.3470 1.3650 2019 001 08 433.21 0.35 NaN NaN NaN NaN 175.1 6.6 NaN 387 1 0.080
site03 CKADS2023 54 1.3890 1.4070 2019 001 09 434.39 0.30 NaN NaN NaN NaN 178.9 6.8 NaN 388 1 0.080
site03 CKADS2023 54 1.4300 1.4480 2019 001 10 436.59 0.40 NaN NaN NaN NaN 193.1 6.6 NaN 388 1 0.080
site03 CKADS2023 54 1.4720 1.4900 2019 001 11 435.54 1.09 NaN NaN NaN NaN 197.1 7.8 NaN 387 1 0.080
site03 CKADS2023 54 1.5140 1.5320 2019 001 12 435.81 0.76 NaN NaN NaN NaN 199.3 7.6 NaN 388 1 0.080
site03 CKADS2023 54 1.5550 1.5730 2019 001 13 436.07 1.01 NaN NaN NaN NaN 206.5 7.1 NaN 387 1 0.080
site03 CKADS2023 54 1.5970 1.6150 2019 001 14 436.45 1.40 NaN NaN NaN NaN 219.0 10.6 NaN 387 1 0.080
site03 CKADS2023 54 1.6390 1.6570 2019 001 15 433.95 1.24 NaN NaN NaN NaN 207.8 10.8 NaN 387 1 0.080
site03 CKADS2023 54 1.6800 1.6980 2019 001 16 433.45 0.73 NaN NaN NaN NaN 206.1 8.7 NaN 387 1 0.080
site03 CKADS2023 54 1.7220 1.7400 2019 001 17 432.08 1.90 NaN NaN NaN NaN 201.9 16.8 NaN 387 1 0.080
site03 CKADS2023 54 1.7640 1.7820 2019 001 18 430.89 0.89 NaN NaN NaN NaN 194.3 8.8 NaN 387 1 0.070
site03 CKADS2023 54 1.8050 1.8230 2019 001 19 427.97 1.00 NaN NaN NaN NaN 178.3 10.4 NaN 387 1 0.070
site03 CKADS2023 54 1.8540 1.8720 2019 001 20 427.71 1.08 NaN NaN NaN NaN 179.1 14.6 NaN 387 1 0.070
site03 CKADS2023 54 1.8960 1.9130 2019 001 21 423.57 0.59 NaN NaN NaN NaN 155.7 7.3 NaN 387 1 0.060
site03 CKADS2023 54 1.9370 1.9550 2019 001 22 424.45 0.98 NaN NaN NaN NaN 161.8 9.2 NaN 387 1 0.070
site03 CKADS2023 54 1.9790 1.9970 2019 001 23 426.55 1.32 NaN NaN NaN NaN 178.7 12.5 NaN 387 1 0.070
site03 CKADS2023 54 2.0210 2.0380 2019 002 00 427.73 1.44 NaN NaN NaN NaN 182.0 13.5 NaN 387 1 0.070
site03 CKADS2023 54 2.0620 2.0800 2019 002 01 427.71 1.22 NaN NaN NaN NaN 178.6 12.6 NaN 386 1 0.070
site03 CKADS2023 54 2.1040 2.1220 2019 002 02 430.78 2.04 NaN NaN NaN NaN 193.5 16.3 NaN 387 1 0.070
site03 CKADS2023 54 2.1450 2.1630 2019 002 03 427.38 1.81 NaN NaN NaN NaN 165.8 13.4 NaN 387 1 0.070
site03 CKADS2023 54 2.1870 2.2050 2019 002 04 428.58 1.74 NaN NaN NaN NaN 168.3 7.8 NaN 387 1 0.070
site03 CKADS2023 54 2.2290 2.2470 2019 002 05 428.41 0.75 NaN NaN NaN NaN 171.3 9.1 NaN 387 1 0.070
site03 CKADS2023 54 2.2700 2.2880 2019 002 06 425.86 0.66 NaN NaN NaN NaN 150.6 7.0 NaN 387 1 0.070
site03 CKADS2023 54 2.3120 2.3300 2019 002 07 428.46 1.84 NaN NaN NaN NaN 172.0 13.7 NaN 387 1 0.070
site03 CKADS2023 54 2.3540 2.3720 2019 002 08 428.05 1.34 NaN NaN NaN NaN 168.9 11.3 NaN 387 1 0.070
site03 CKADS2023 54 2.3950 2.4130 2019 002 09 428.62 1.31 NaN NaN NaN NaN 163.5 9.6 NaN 387 1 0.070
site03 CKADS2023 54 2.4370 2.4550 2019 002 10 430.33 1.64 NaN NaN NaN NaN 166.8 8.4 NaN 387 1 0.070
site03 CKADS2023 54 2.4790 2.4970 2019 002 11 435.61 1.11 NaN NaN NaN NaN 206.0 13.0 NaN 387 1 0.070
site03 CKADS2023 54 2.5200 2.5380 2019 002 12 438.16 1.83 NaN NaN NaN NaN 216.4 14.0 NaN 387 1 0.070
site03 CKADS2023 54 2.5620 2.5800 2019 002 13 442.15 3.16 NaN NaN NaN NaN 257.3 29.2 NaN 387 1 0.070
