NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE10_2019_40M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site10
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7181 N 
LONGITUDE:86.1436 W 
ALTITUDE:223 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:40m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2019-01-01 02:00:00
DATASET END DATE: 2019-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site10 CFADS2234 40 1.0810 1.1230 2019 001 02 433.16 0.91 NaN 2100.0 8.11 NaN NaN NaN NaN 1095 1 1.490
site10 CFADS2234 40 1.1230 1.1650 2019 001 03 430.85 0.48 NaN 2097.1 46.22 NaN NaN NaN NaN 1096 1 1.450
site10 CFADS2234 40 1.1650 1.2060 2019 001 04 430.78 0.77 NaN 2119.4 33.62 NaN NaN NaN NaN 1095 1 1.390
site10 CFADS2234 40 1.2060 1.2480 2019 001 05 432.75 0.49 NaN 2119.3 13.31 NaN NaN NaN NaN 1095 1 1.360
site10 CFADS2234 40 1.2480 1.2900 2019 001 06 431.71 0.50 NaN 2127.4 13.54 NaN NaN NaN NaN 1095 1 1.330
site10 CFADS2234 40 1.2900 1.3310 2019 001 07 431.75 0.55 NaN 2143.2 28.49 NaN NaN NaN NaN 1094 1 1.310
site10 CFADS2234 40 1.3310 1.3730 2019 001 08 432.94 1.15 NaN 2121.2 28.20 NaN NaN NaN NaN 1094 1 1.310
site10 CFADS2234 40 1.3730 1.4150 2019 001 09 433.28 1.28 NaN 2115.8 19.60 NaN NaN NaN NaN 1096 1 1.300
site10 CFADS2234 40 1.4150 1.4560 2019 001 10 435.84 1.75 NaN 2115.9 15.96 NaN NaN NaN NaN 1094 1 1.300
site10 CFADS2234 40 1.4560 1.4980 2019 001 11 437.21 1.13 NaN 2127.1 10.10 NaN NaN NaN NaN 1094 1 1.290
site10 CFADS2234 40 1.4980 1.5400 2019 001 12 436.27 1.70 NaN 2109.1 10.44 NaN NaN NaN NaN 1096 1 1.280
site10 CFADS2234 40 1.5400 1.5810 2019 001 13 438.19 0.88 NaN 2121.0 5.20 NaN NaN NaN NaN 1096 1 1.280
site10 CFADS2234 40 1.5810 1.6230 2019 001 14 436.36 0.71 NaN 2088.3 8.00 NaN NaN NaN NaN 1095 1 1.290
site10 CFADS2234 40 1.6230 1.6650 2019 001 15 435.48 0.66 NaN 2077.7 2.85 NaN NaN NaN NaN 1094 1 1.290
site10 CFADS2234 40 1.6650 1.7060 2019 001 16 435.58 1.20 NaN 2085.8 4.45 NaN NaN NaN NaN 1094 1 1.300
site10 CFADS2234 40 1.7060 1.7480 2019 001 17 434.31 0.80 NaN 2088.0 8.71 NaN NaN NaN NaN 1093 1 1.330
site10 CFADS2234 40 1.7480 1.7900 2019 001 18 433.42 0.66 NaN 2080.4 4.62 NaN NaN NaN NaN 1094 1 1.320
site10 CFADS2234 40 1.7900 1.8310 2019 001 19 431.57 0.80 NaN 2070.8 4.42 NaN NaN NaN NaN 1092 1 1.330
site10 CFADS2234 40 1.8310 1.8730 2019 001 20 430.41 1.13 NaN 2063.9 6.32 NaN NaN NaN NaN 1093 1 1.330
site10 CFADS2234 40 1.8730 1.9150 2019 001 21 429.09 1.28 NaN 2050.6 8.01 NaN NaN NaN NaN 909 1 1.300
site10 CFADS2234 40 1.9150 1.9560 2019 001 22 429.38 1.34 NaN 2054.5 23.28 NaN NaN NaN NaN 1094 1 1.280
site10 CFADS2234 40 1.9560 1.9980 2019 001 23 427.03 2.38 NaN 2085.7 91.61 NaN NaN NaN NaN 1092 1 1.280
site10 CFADS2234 40 1.9980 2.0400 2019 002 00 427.95 1.67 NaN 2078.9 36.74 NaN NaN NaN NaN 1092 1 1.280
site10 CFADS2234 40 2.0400 2.0810 2019 002 01 429.54 1.80 NaN 2264.9 123.14 NaN NaN NaN NaN 1091 1 1.280
site10 CFADS2234 40 2.0810 2.1230 2019 002 02 431.08 1.70 NaN 2055.9 11.87 NaN NaN NaN NaN 1092 1 1.280
site10 CFADS2234 40 2.1230 2.1650 2019 002 03 434.08 1.68 NaN 2060.8 10.73 NaN NaN NaN NaN 1091 1 1.280
site10 CFADS2234 40 2.1650 2.2060 2019 002 04 432.45 1.81 NaN 2055.6 11.69 NaN NaN NaN NaN 1092 1 1.270
site10 CFADS2234 40 2.2060 2.2480 2019 002 05 431.83 1.77 NaN 2043.9 11.54 NaN NaN NaN NaN 1090 1 1.270
site10 CFADS2234 40 2.2480 2.2900 2019 002 06 429.84 1.34 NaN 2034.4 6.81 NaN NaN NaN NaN 1091 1 1.260
site10 CFADS2234 40 2.2900 2.3310 2019 002 07 428.11 0.98 NaN 2028.9 5.84 NaN NaN NaN NaN 1092 1 1.250
site10 CFADS2234 40 2.3310 2.3730 2019 002 08 428.49 1.43 NaN 2046.2 14.65 NaN NaN NaN NaN 1091 1 1.240
site10 CFADS2234 40 2.3730 2.4150 2019 002 09 428.98 1.10 NaN 2029.5 7.47 NaN NaN NaN NaN 1090 1 1.240
site10 CFADS2234 40 2.4150 2.4560 2019 002 10 430.40 1.43 NaN 2028.3 11.18 NaN NaN NaN NaN 1091 1 1.240
site10 CFADS2234 40 2.4560 2.4980 2019 002 11 435.39 3.13 NaN 2044.0 12.52 NaN NaN NaN NaN 1091 1 1.240
site10 CFADS2234 40 2.4980 2.5400 2019 002 12 440.36 2.28 NaN 2076.3 8.47 NaN NaN NaN NaN 1090 1 1.240
site10 CFADS2234 40 2.5400 2.5810 2019 002 13 440.71 1.75 NaN 2100.7 3.97 NaN NaN NaN NaN 1089 1 1.240
