NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE07_2014_58M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE07
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7739 N 
LONGITUDE:86.2724 W 
ALTITUDE:241 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:58m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2014-11-11 01:00:00
DATASET END DATE: 2014-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE07 CFADS2234 58 315.0370 315.0790 2014 315 01 412.25 1.13 NaN 1959.5 3.17 NaN NaN NaN NaN 694 1 -999.000
SITE07 CFADS2234 58 315.0790 315.1200 2014 315 02 412.59 1.18 NaN 1957.9 3.25 NaN NaN NaN NaN 696 1 -999.000
SITE07 CFADS2234 58 315.1200 315.1620 2014 315 03 411.88 1.13 NaN 1955.0 1.91 NaN NaN NaN NaN 696 1 -999.000
SITE07 CFADS2234 58 315.1620 315.2040 2014 315 04 409.96 0.51 NaN 1950.5 2.31 NaN NaN NaN NaN 697 1 -999.000
SITE07 CFADS2234 58 315.2040 315.2450 2014 315 05 410.71 0.43 NaN 1949.5 1.20 NaN NaN NaN NaN 697 1 -999.000
SITE07 CFADS2234 58 315.2450 315.2870 2014 315 06 410.55 0.66 NaN 1956.6 3.25 NaN NaN NaN NaN 698 1 -999.000
SITE07 CFADS2234 58 315.2870 315.3290 2014 315 07 409.56 0.57 NaN 1972.1 3.96 NaN NaN NaN NaN 697 1 -999.000
SITE07 CFADS2234 58 315.3290 315.3700 2014 315 08 409.32 0.89 NaN 1988.2 5.41 NaN NaN NaN NaN 698 1 -999.000
SITE07 CFADS2234 58 315.3700 315.4120 2014 315 09 412.93 1.89 NaN 2002.0 3.23 NaN NaN NaN NaN 697 1 -999.000
SITE07 CFADS2234 58 315.4120 315.4540 2014 315 10 412.84 1.86 NaN 2010.3 2.56 NaN NaN NaN NaN 697 1 -999.000
SITE07 CFADS2234 58 315.4540 315.4950 2014 315 11 413.63 1.19 NaN 2016.7 2.64 NaN NaN NaN NaN 697 1 -999.000
SITE07 CFADS2234 58 315.4950 315.5370 2014 315 12 414.36 1.09 NaN 2018.6 1.42 NaN NaN NaN NaN 697 1 -999.000
SITE07 CFADS2234 58 315.5370 315.5790 2014 315 13 414.57 1.41 NaN 2017.4 3.01 NaN NaN NaN NaN 698 1 -999.000
SITE07 CFADS2234 58 315.5790 315.6200 2014 315 14 411.12 0.68 NaN 2009.9 1.30 NaN NaN NaN NaN 698 1 -999.000
SITE07 CFADS2234 58 315.6210 315.6620 2014 315 15 408.49 0.54 NaN 2007.7 3.30 NaN NaN NaN NaN 589 1 -999.000
SITE07 CFADS2234 58 315.6620 315.7040 2014 315 16 410.04 0.53 NaN 2027.4 9.93 NaN NaN NaN NaN 696 1 -999.000
SITE07 CFADS2234 58 315.7040 315.7450 2014 315 17 411.64 1.93 NaN 2040.4 10.02 NaN NaN NaN NaN 695 1 -999.000
SITE07 CFADS2234 58 315.7450 315.7870 2014 315 18 417.13 0.81 NaN 2000.7 10.06 NaN NaN NaN NaN 696 1 -999.000
SITE07 CFADS2234 58 315.7870 315.8290 2014 315 19 415.65 0.39 NaN 1977.3 4.68 NaN NaN NaN NaN 696 1 -999.000
SITE07 CFADS2234 58 315.8290 315.8700 2014 315 20 413.17 1.07 NaN 1960.0 5.42 NaN NaN NaN NaN 698 1 -999.000
SITE07 CFADS2234 58 315.8700 315.9120 2014 315 21 411.64 1.19 NaN 1951.6 1.54 NaN NaN NaN NaN 699 1 -999.000
SITE07 CFADS2234 58 315.9120 315.9540 2014 315 22 409.68 0.46 NaN 1946.2 1.70 NaN NaN NaN NaN 699 1 -999.000
SITE07 CFADS2234 58 315.9540 315.9950 2014 315 23 409.31 0.72 NaN 1945.1 1.80 NaN NaN NaN NaN 700 1 -999.000
SITE07 CFADS2234 58 315.9950 316.0370 2014 316 00 407.14 0.60 NaN 1939.0 1.95 NaN NaN NaN NaN 700 1 -999.000
SITE07 CFADS2234 58 316.0370 316.0790 2014 316 01 406.48 0.41 NaN 1934.7 2.32 NaN NaN NaN NaN 699 1 -999.000
SITE07 CFADS2234 58 316.0790 316.1200 2014 316 02 406.16 0.30 NaN 1932.7 1.26 NaN NaN NaN NaN 699 1 -999.000
SITE07 CFADS2234 58 316.1200 316.1620 2014 316 03 406.13 0.31 NaN 1931.4 1.08 NaN NaN NaN NaN 697 1 -999.000
SITE07 CFADS2234 58 316.1620 316.2040 2014 316 04 406.17 0.25 NaN 1931.9 1.07 NaN NaN NaN NaN 696 1 -999.000
SITE07 CFADS2234 58 316.2040 316.2450 2014 316 05 405.97 0.51 NaN 1931.8 1.39 NaN NaN NaN NaN 696 1 -999.000
SITE07 CFADS2234 58 316.2450 316.2870 2014 316 06 404.46 0.50 NaN 1925.8 1.71 NaN NaN NaN NaN 695 1 -999.000
SITE07 CFADS2234 58 316.2870 316.3290 2014 316 07 404.36 0.24 NaN 1925.9 0.84 NaN NaN NaN NaN 695 1 -999.000
SITE07 CFADS2234 58 316.3290 316.3700 2014 316 08 404.83 0.40 NaN 1925.3 1.43 NaN NaN NaN NaN 695 1 -999.000
SITE07 CFADS2234 58 316.3700 316.4120 2014 316 09 404.16 0.39 NaN 1922.8 1.13 NaN NaN NaN NaN 694 1 -999.000
SITE07 CFADS2234 58 316.4120 316.4540 2014 316 10 403.90 0.42 NaN 1923.2 1.03 NaN NaN NaN NaN 694 1 -999.000
SITE07 CFADS2234 58 316.4540 316.4950 2014 316 11 404.31 0.47 NaN 1923.9 0.99 NaN NaN NaN NaN 695 1 -999.000
