NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE01_2020_121M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE01
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.5805 N 
LONGITUDE:86.4207 W 
ALTITUDE:256 m ASL 
NUMBER OF SAMPLING HEIGHTS:3 
SAMPLING HEIGHT:121m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2020-01-01 02:00:00
DATASET END DATE: 2020-10-01 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE01 CFKADS2218 121 1.0830 1.1070 2020 001 02 419.85 0.15 NaN 1976.1 1.42 NaN 118.6 4.8 NaN 1132 1 0.070
SITE01 CFKADS2218 121 1.1240 1.1490 2020 001 03 420.03 0.10 NaN 1977.1 0.80 NaN 119.2 5.0 NaN 1123 1 0.070
SITE01 CFKADS2218 121 1.1660 1.1910 2020 001 04 420.11 0.11 NaN 1978.1 0.41 NaN 120.5 5.0 NaN 1131 1 0.070
SITE01 CFKADS2218 121 1.2080 1.2320 2020 001 05 420.01 0.16 NaN 1975.7 0.49 NaN 119.4 4.8 NaN 1129 1 0.070
SITE01 CFKADS2218 121 1.2490 1.2740 2020 001 06 420.53 0.15 NaN 1976.2 0.34 NaN 124.6 5.0 NaN 1131 1 0.070
SITE01 CFKADS2218 121 1.2910 1.3160 2020 001 07 420.24 0.10 NaN 1976.3 0.42 NaN 122.8 5.2 NaN 1130 1 0.070
SITE01 CFKADS2218 121 1.3330 1.3570 2020 001 08 419.85 0.13 NaN 1976.0 0.45 NaN 116.9 5.0 NaN 1097 1 0.070
SITE01 CFKADS2218 121 1.3740 1.3990 2020 001 09 419.91 0.16 NaN 1976.3 1.77 NaN 116.9 4.9 NaN 1132 1 0.070
SITE01 CFKADS2218 121 1.4160 1.4410 2020 001 10 420.21 0.17 NaN 1978.2 1.50 NaN 117.9 4.8 NaN 1133 1 0.070
SITE01 CFKADS2218 121 1.4570 1.4820 2020 001 11 420.20 0.17 NaN 1982.2 3.84 NaN 118.6 4.8 NaN 1132 1 0.070
SITE01 CFKADS2218 121 1.4990 1.5240 2020 001 12 421.75 0.42 NaN 1993.0 4.45 NaN 124.9 4.8 NaN 1133 1 0.070
SITE01 CFKADS2218 121 1.5410 1.5660 2020 001 13 423.61 0.20 NaN 2011.9 3.27 NaN 130.1 5.2 NaN 1122 1 0.070
SITE01 CFKADS2218 121 1.5820 1.6070 2020 001 14 423.90 0.26 NaN 2029.4 4.33 NaN 134.1 5.2 NaN 1116 1 0.070
SITE01 CFKADS2218 121 1.6240 1.6490 2020 001 15 424.07 0.27 NaN 2031.2 6.03 NaN 141.9 6.5 NaN 1118 1 0.070
SITE01 CFKADS2218 121 1.6660 1.6910 2020 001 16 422.61 0.26 NaN 2005.2 2.62 NaN 133.8 5.9 NaN 1115 1 0.070
SITE01 CFKADS2218 121 1.7070 1.7320 2020 001 17 422.05 0.26 NaN 1996.7 1.38 NaN 131.8 6.3 NaN 1113 1 0.070
SITE01 CFKADS2218 121 1.7490 1.7740 2020 001 18 419.92 0.50 NaN 1985.9 4.59 NaN 123.6 5.4 NaN 1118 1 0.070
SITE01 CFKADS2218 121 1.7910 1.8160 2020 001 19 419.46 0.19 NaN 1980.2 2.02 NaN 120.8 5.0 NaN 1117 1 0.060
SITE01 CFKADS2218 121 1.8320 1.8570 2020 001 20 419.92 0.25 NaN 2005.4 7.68 NaN 121.9 4.9 NaN 1108 1 0.060
SITE01 CFKADS2218 121 1.8740 1.8990 2020 001 21 419.37 0.18 NaN 2010.5 3.65 NaN 122.5 5.1 NaN 1093 1 0.060
SITE01 CFKADS2218 121 1.9160 1.9410 2020 001 22 419.68 0.08 NaN 2003.6 0.32 NaN 123.2 4.9 NaN 1094 1 0.060
SITE01 CFKADS2218 121 1.9570 1.9820 2020 001 23 419.84 0.17 NaN 2005.6 1.24 NaN 125.8 5.0 NaN 1095 1 0.060
SITE01 CFKADS2218 121 1.9990 2.0240 2020 002 00 420.66 0.11 NaN 1999.4 1.29 NaN 130.0 4.8 NaN 1102 1 0.060
SITE01 CFKADS2218 121 2.0410 2.0660 2020 002 01 420.42 0.16 NaN 2004.0 2.09 NaN 128.9 4.9 NaN 1100 1 0.060
SITE01 CFKADS2218 121 2.0820 2.1070 2020 002 02 420.17 0.08 NaN 2007.3 0.36 NaN 128.1 4.9 NaN 1094 1 0.060
SITE01 CFKADS2218 121 2.1240 2.1490 2020 002 03 420.39 0.10 NaN 2008.8 0.67 NaN 128.9 5.0 NaN 1113 1 0.060
SITE01 CFKADS2218 121 2.1660 2.1910 2020 002 04 420.79 0.08 NaN 2009.6 0.95 NaN 130.8 4.8 NaN 1120 1 0.060
SITE01 CFKADS2218 121 2.2070 2.2320 2020 002 05 420.78 0.11 NaN 2002.5 2.29 NaN 130.5 5.0 NaN 1118 1 0.060
SITE01 CFKADS2218 121 2.2490 2.2740 2020 002 06 420.62 0.10 NaN 1994.5 1.00 NaN 128.3 4.9 NaN 1117 1 0.060
SITE01 CFKADS2218 121 2.2910 2.3160 2020 002 07 420.53 0.15 NaN 1992.3 0.46 NaN 128.7 5.0 NaN 1119 1 0.060
SITE01 CFKADS2218 121 2.3320 2.3570 2020 002 08 419.67 0.26 NaN 1988.3 1.16 NaN 127.7 5.1 NaN 1117 1 0.060
SITE01 CFKADS2218 121 2.3740 2.3990 2020 002 09 418.93 0.11 NaN 1985.5 0.63 NaN 125.5 5.1 NaN 1116 1 0.070
SITE01 CFKADS2218 121 2.4160 2.4400 2020 002 10 418.70 0.08 NaN 1987.2 1.58 NaN 124.8 4.8 NaN 1110 1 0.070
