NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE07_2024_58M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2025-01-08
STATION NAME: site07
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7739 N 
LONGITUDE:86.2724 W 
ALTITUDE:241 m ASL 
NUMBER OF SAMPLING HEIGHTS:2 
SAMPLING HEIGHT:58m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2024-01-01 00:00:00
DATASET END DATE: 2024-11-07 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
site07 CKADS2023   58   1.0370   1.0790  2024    1   1   438.08     0.79     NaN      NaN      NaN     NaN   135.2    8.0     NaN     601  1  0.030
site07 CKADS2023   58   1.0790   1.1200  2024    1   2   439.23     0.50     NaN      NaN      NaN     NaN   136.9    7.5     NaN     602  1  0.030
site07 CKADS2023   58   1.1200   1.1620  2024    1   3   439.60     0.39     NaN      NaN      NaN     NaN   137.8    7.2     NaN     601  1  0.040
site07 CKADS2023   58   1.1620   1.2040  2024    1   4   439.05     0.42     NaN      NaN      NaN     NaN   135.1    7.4     NaN     599  1  0.040
site07 CKADS2023   58   1.2040   1.2450  2024    1   5   438.53     0.34     NaN      NaN      NaN     NaN   137.6    7.7     NaN     601  1  0.030
site07 CKADS2023   58   1.2450   1.2870  2024    1   6   436.32     0.87     NaN      NaN      NaN     NaN   142.7    8.2     NaN     600  1  0.030
site07 CKADS2023   58   1.2870   1.3290  2024    1   7   435.82     0.39     NaN      NaN      NaN     NaN   141.2    7.9     NaN     600  1  0.030
site07 CKADS2023   58   1.3290   1.3700  2024    1   8   436.58     0.39     NaN      NaN      NaN     NaN   144.9    7.5     NaN     601  1  0.030
site07 CKADS2023   58   1.3700   1.4120  2024    1   9   436.58     0.35     NaN      NaN      NaN     NaN   153.2    9.2     NaN     600  1  0.030
site07 CKADS2023   58   1.4120   1.4540  2024    1  10   436.35     0.36     NaN      NaN      NaN     NaN   142.6    8.9     NaN     601  1  0.030
site07 CKADS2023   58   1.4540   1.4950  2024    1  11   436.69     0.39     NaN      NaN      NaN     NaN   138.4    7.4     NaN     602  1  0.030
site07 CKADS2023   58   1.4950   1.5370  2024    1  12   437.15     0.39     NaN      NaN      NaN     NaN   142.6    7.8     NaN     600  1  0.030
site07 CKADS2023   58   1.5370   1.5790  2024    1  13   438.64     0.68     NaN      NaN      NaN     NaN   167.2   14.2     NaN     602  1  0.030
site07 CKADS2023   58   1.5790   1.6200  2024    1  14   438.82     0.42     NaN      NaN      NaN     NaN   150.5    9.6     NaN     601  1  0.030
site07 CKADS2023   58   1.6200   1.6620  2024    1  15   438.55     0.31     NaN      NaN      NaN     NaN   150.1    7.6     NaN     601  1  0.030
site07 CKADS2023   58   1.6620   1.7040  2024    1  16   439.14     0.39     NaN      NaN      NaN     NaN   159.5    8.8     NaN     601  1  0.030
site07 CKADS2023   58   1.7040   1.7450  2024    1  17   439.14     0.55     NaN      NaN      NaN     NaN   161.3    8.2     NaN     600  1  0.040
site07 CKADS2023   58   1.7450   1.7870  2024    1  18   437.09     0.97     NaN      NaN      NaN     NaN   154.5    9.6     NaN     601  1  0.040
site07 CKADS2023   58   1.7870   1.8290  2024    1  19   437.19     0.53     NaN      NaN      NaN     NaN   151.2    7.2     NaN     514  1  0.040
site07 CKADS2023   58   1.8290   1.8700  2024    1  20   434.68     1.17     NaN      NaN      NaN     NaN   144.1    9.8     NaN     602  1  0.040
site07 CKADS2023   58   1.8700   1.9120  2024    1  21   433.45     0.41     NaN      NaN      NaN     NaN   139.1    7.9     NaN     602  1  0.040
site07 CKADS2023   58   1.9120   1.9540  2024    1  22   435.27     1.06     NaN      NaN      NaN     NaN   152.7   11.0     NaN     602  1  0.040
site07 CKADS2023   58   1.9540   1.9950  2024    1  23   437.64     0.76     NaN      NaN      NaN     NaN   155.8    8.6     NaN     602  1  0.040
site07 CKADS2023   58   1.9950   2.0370  2024    2   0   438.20     0.46     NaN      NaN      NaN     NaN   155.8    7.5     NaN     603  1  0.040
site07 CKADS2023   58   2.0370   2.0790  2024    2   1   437.81     0.62     NaN      NaN      NaN     NaN   152.4    9.4     NaN     602  1  0.040
site07 CKADS2023   58   2.0790   2.1200  2024    2   2   437.68     0.97     NaN      NaN      NaN     NaN   153.5   10.4     NaN     603  1  0.040
site07 CKADS2023   58   2.1200   2.1620  2024    2   3   435.00     1.25     NaN      NaN      NaN     NaN   137.5    8.7     NaN     602  1  0.040
site07 CKADS2023   58   2.1620   2.2040  2024    2   4   435.79     0.81     NaN      NaN      NaN     NaN   137.4    7.5     NaN     604  1  0.040
site07 CKADS2023   58   2.2040   2.2450  2024    2   5   434.75     0.57     NaN      NaN      NaN     NaN   132.0    7.3     NaN     601  1  0.040
site07 CKADS2023   58   2.2450   2.2870  2024    2   6   434.17     0.54     NaN      NaN      NaN     NaN   129.7    7.1     NaN     603  1  0.040
site07 CKADS2023   58   2.2870   2.3290  2024    2   7   433.64     0.46     NaN      NaN      NaN     NaN   127.4    7.1     NaN     602  1  0.040
site07 CKADS2023   58   2.3290   2.3700  2024    2   8   432.80     0.34     NaN      NaN      NaN     NaN   126.2    6.7     NaN     601  1  0.040
site07 CKADS2023   58   2.3700   2.4120  2024    2   9   433.29     0.36     NaN      NaN      NaN     NaN   127.2    7.2     NaN     602  1  0.030
site07 CKADS2023   58   2.4120   2.4540  2024    2  10   433.78     0.53     NaN      NaN      NaN     NaN   130.7    7.3     NaN     601  1  0.030
site07 CKADS2023   58   2.4540   2.4950  2024    2  11   433.13     0.50     NaN      NaN      NaN     NaN   129.3    7.1     NaN     601  1  0.030
site07 CKADS2023   58   2.4950   2.5370  2024    2  12   432.87     0.33     NaN      NaN      NaN     NaN   129.0    7.1     NaN     601  1  0.030
site07 CKADS2023   58   2.5370   2.5790  2024    2  13   432.98     0.52     NaN      NaN      NaN     NaN   129.2    7.4     NaN     601  1  0.030
site07 CKADS2023   58   2.5790   2.6200  2024    2  14   433.59     0.52     NaN      NaN      NaN     NaN   134.1    6.8     NaN     601  1  0.030
site07 CKADS2023   58   2.6200   2.6620  2024    2  15   433.74     0.89     NaN      NaN      NaN     NaN   139.3    9.1     NaN     602  1  0.030
site07 CKADS2023   58   2.6620   2.7040  2024    2  16   432.49     0.25     NaN      NaN      NaN     NaN   132.1    7.0     NaN     601  1  0.030
site07 CKADS2023   58   2.7040   2.7450  2024    2  17   433.91     0.60     NaN      NaN      NaN     NaN   144.1   10.9     NaN     601  1  0.030
site07 CKADS2023   58   2.7450   2.7870  2024    2  18   434.07     0.68     NaN      NaN      NaN     NaN   141.8    9.6     NaN     602  1  0.030
site07 CKADS2023   58   2.7870   2.8290  2024    2  19   435.41     1.04     NaN      NaN      NaN     NaN   149.5    9.7     NaN     601  1  0.030
site07 CKADS2023   58   2.8290   2.8700  2024    2  20   437.00     0.46     NaN      NaN      NaN     NaN   154.0    8.2     NaN     601  1  0.030
site07 CKADS2023   58   2.8700   2.9120  2024    2  21   438.07     0.59     NaN      NaN      NaN     NaN   150.0    8.9     NaN     601  1  0.030
site07 CKADS2023   58   2.9120   2.9540  2024    2  22   438.75     0.90     NaN      NaN      NaN     NaN   157.8    8.5     NaN     601  1  0.030
site07 CKADS2023   58   2.9540   2.9950  2024    2  23   438.21     0.49     NaN      NaN      NaN     NaN   153.3    7.5     NaN     602  1  0.030
site07 CKADS2023   58   2.9950   3.0370  2024    3   0   439.89     0.64     NaN      NaN      NaN     NaN   164.1    8.5     NaN     603  1  0.030
site07 CKADS2023   58   3.0370   3.0790  2024    3   1   439.94     0.40     NaN      NaN      NaN     NaN   163.8    7.9     NaN     602  1  0.030
site07 CKADS2023   58   3.0790   3.1200  2024    3   2   439.84     0.56     NaN      NaN      NaN     NaN   157.0    8.1     NaN     602  1  0.030
site07 CKADS2023   58   3.1200   3.1620  2024    3   3   441.85     0.76     NaN      NaN      NaN     NaN   165.1    7.6     NaN     603  1  0.030
