NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE07_2015_58M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE07
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7739 N 
LONGITUDE:86.2724 W 
ALTITUDE:241 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:58m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2015-01-01 01:00:00
DATASET END DATE: 2015-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE07 CFADS2234 58 1.0370 1.0790 2015 001 01 410.67 0.64 NaN 1955.9 4.84 NaN NaN NaN NaN 872 1 -999.000
SITE07 CFADS2234 58 1.0790 1.1200 2015 001 02 408.86 0.31 NaN 1966.4 3.14 NaN NaN NaN NaN 1023 1 -999.000
SITE07 CFADS2234 58 1.1200 1.1620 2015 001 03 409.54 1.08 NaN 1994.4 20.74 NaN NaN NaN NaN 1025 1 -999.000
SITE07 CFADS2234 58 1.1620 1.2040 2015 001 04 410.93 0.82 NaN 2033.5 21.41 NaN NaN NaN NaN 1027 1 -999.000
SITE07 CFADS2234 58 1.2040 1.2450 2015 001 05 411.17 0.79 NaN 1980.0 5.61 NaN NaN NaN NaN 1037 1 -999.000
SITE07 CFADS2234 58 1.2450 1.2870 2015 001 06 413.55 0.43 NaN 1977.2 2.62 NaN NaN NaN NaN 1027 1 -999.000
SITE07 CFADS2234 58 1.2870 1.3290 2015 001 07 415.86 1.66 NaN 2039.7 53.62 NaN NaN NaN NaN 1027 1 -999.000
SITE07 CFADS2234 58 1.3290 1.3700 2015 001 08 416.24 1.21 NaN 2030.5 30.85 NaN NaN NaN NaN 1025 1 -999.000
SITE07 CFADS2234 58 1.3700 1.4120 2015 001 09 415.90 1.27 NaN 2001.3 19.72 NaN NaN NaN NaN 1022 1 -999.000
SITE07 CFADS2234 58 1.4120 1.4540 2015 001 10 416.27 1.19 NaN 2003.8 16.36 NaN NaN NaN NaN 1021 1 -999.000
SITE07 CFADS2234 58 1.4540 1.4950 2015 001 11 415.56 1.41 NaN 2015.7 14.75 NaN NaN NaN NaN 1027 1 -999.000
SITE07 CFADS2234 58 1.4950 1.5370 2015 001 12 414.78 1.29 NaN 2006.5 19.60 NaN NaN NaN NaN 1027 1 -999.000
SITE07 CFADS2234 58 1.5370 1.5790 2015 001 13 414.80 0.47 NaN 2013.5 10.10 NaN NaN NaN NaN 1028 1 -999.000
SITE07 CFADS2234 58 1.5790 1.6200 2015 001 14 414.33 0.45 NaN 2022.2 6.54 NaN NaN NaN NaN 1020 1 -999.000
SITE07 CFADS2234 58 1.6200 1.6620 2015 001 15 413.60 0.68 NaN 2015.9 10.95 NaN NaN NaN NaN 1021 1 -999.000
SITE07 CFADS2234 58 1.6620 1.7040 2015 001 16 413.37 0.48 NaN 2015.8 8.14 NaN NaN NaN NaN 1023 1 -999.000
SITE07 CFADS2234 58 1.7040 1.7450 2015 001 17 413.25 0.38 NaN 1999.8 7.86 NaN NaN NaN NaN 1028 1 -999.000
SITE07 CFADS2234 58 1.7450 1.7870 2015 001 18 413.30 0.48 NaN 1994.4 5.97 NaN NaN NaN NaN 1021 1 -999.000
SITE07 CFADS2234 58 1.7870 1.8290 2015 001 19 412.60 0.30 NaN 1993.0 5.08 NaN NaN NaN NaN 1031 1 -999.000
SITE07 CFADS2234 58 1.8290 1.8700 2015 001 20 412.84 0.34 NaN 1985.3 2.40 NaN NaN NaN NaN 1032 1 -999.000
SITE07 CFADS2234 58 1.8700 1.9120 2015 001 21 413.08 0.57 NaN 1990.2 5.90 NaN NaN NaN NaN 1040 1 -999.000
SITE07 CFADS2234 58 1.9120 1.9540 2015 001 22 414.40 0.88 NaN 2010.7 10.69 NaN NaN NaN NaN 1032 1 -999.000
SITE07 CFADS2234 58 1.9540 1.9950 2015 001 23 414.02 0.99 NaN 1993.3 13.80 NaN NaN NaN NaN 1040 1 -999.000
SITE07 CFADS2234 58 1.9950 2.0370 2015 002 00 413.79 0.39 NaN 1988.0 3.04 NaN NaN NaN NaN 1032 1 -999.000
SITE07 CFADS2234 58 2.0370 2.0790 2015 002 01 414.55 0.52 NaN 1988.2 5.56 NaN NaN NaN NaN 880 1 -999.000
SITE07 CFADS2234 58 2.0790 2.1200 2015 002 02 418.31 2.29 NaN 2015.5 24.72 NaN NaN NaN NaN 1037 1 -999.000
SITE07 CFADS2234 58 2.1200 2.1620 2015 002 03 417.74 0.76 NaN 2012.5 9.31 NaN NaN NaN NaN 1033 1 -999.000
SITE07 CFADS2234 58 2.1620 2.2040 2015 002 04 417.54 0.45 NaN 2005.7 3.61 NaN NaN NaN NaN 1033 1 -999.000
SITE07 CFADS2234 58 2.2040 2.2450 2015 002 05 417.42 0.62 NaN 2005.8 4.59 NaN NaN NaN NaN 1026 1 -999.000
SITE07 CFADS2234 58 2.2450 2.2870 2015 002 06 417.52 0.77 NaN 2020.1 19.65 NaN NaN NaN NaN 1039 1 -999.000
SITE07 CFADS2234 58 2.2870 2.3290 2015 002 07 418.82 1.83 NaN 2026.6 14.56 NaN NaN NaN NaN 1028 1 -999.000
SITE07 CFADS2234 58 2.3290 2.3700 2015 002 08 421.52 2.04 NaN 2033.2 14.19 NaN NaN NaN NaN 1034 1 -999.000
SITE07 CFADS2234 58 2.3700 2.4120 2015 002 09 422.81 2.83 NaN 2057.7 26.72 NaN NaN NaN NaN 1025 1 -999.000
SITE07 CFADS2234 58 2.4120 2.4540 2015 002 10 421.14 1.74 NaN 2054.8 23.80 NaN NaN NaN NaN 1025 1 -999.000
SITE07 CFADS2234 58 2.4540 2.4950 2015 002 11 419.63 1.23 NaN 2037.5 7.05 NaN NaN NaN NaN 1028 1 -999.000
