NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE03_2018_54M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site03
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7833 N 
LONGITUDE:86.1652 W 
ALTITUDE:226 m ASL 
NUMBER OF SAMPLING HEIGHTS:4 
SAMPLING HEIGHT:54m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2018-05-22 01:00:00
DATASET END DATE: 2018-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site03 CFKADS2025 54 142.0417 NaN 2018 142 01 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.0833 NaN 2018 142 02 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.1250 NaN 2018 142 03 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.1667 NaN 2018 142 04 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.2083 NaN 2018 142 05 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.2500 NaN 2018 142 06 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.2917 NaN 2018 142 07 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.3333 NaN 2018 142 08 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.3750 NaN 2018 142 09 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.4167 NaN 2018 142 10 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.4583 NaN 2018 142 11 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.5000 NaN 2018 142 12 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.5417 NaN 2018 142 13 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.5833 NaN 2018 142 14 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 0 NaN
site03 CFKADS2025 54 142.6800 142.7060 2018 142 16 412.92 3.67 NaN 1998.5 37.33 NaN 182.7 15.9 NaN 1254 1 0.240
site03 CFKADS2025 54 142.7060 142.7470 2018 142 17 411.46 3.78 NaN 1975.7 30.66 NaN 177.0 18.8 NaN 2051 1 0.230
site03 CFKADS2025 54 142.7480 142.7890 2018 142 18 411.90 1.94 NaN 1962.7 6.83 NaN 174.7 22.5 NaN 2061 1 0.220
site03 CFKADS2025 54 142.7890 142.8310 2018 142 19 413.46 1.13 NaN 1962.2 11.11 NaN 173.7 32.4 NaN 2063 1 0.220
site03 CFKADS2025 54 142.8310 142.8720 2018 142 20 414.96 2.08 NaN 1952.8 1.82 NaN 148.7 16.2 NaN 2065 1 0.190
site03 CFKADS2025 54 142.8720 142.9140 2018 142 21 417.54 1.75 NaN 1954.4 2.08 NaN 148.7 20.7 NaN 2070 1 0.180
site03 CFKADS2025 54 142.9140 142.9560 2018 142 22 420.99 2.06 NaN 1967.0 9.40 NaN 152.0 15.2 NaN 2068 1 0.170
site03 CFKADS2025 54 142.9560 142.9970 2018 142 23 424.98 1.92 NaN 1985.4 5.02 NaN 172.3 20.5 NaN 2070 1 0.160
site03 CFKADS2025 54 142.9970 143.0390 2018 143 00 426.28 2.06 NaN 1989.0 4.79 NaN 179.3 25.9 NaN 2071 1 0.160
site03 CFKADS2025 54 143.0390 143.0810 2018 143 01 430.53 2.22 NaN 2012.3 16.53 NaN 211.3 21.5 NaN 2074 1 0.160
site03 CFKADS2025 54 143.0810 143.1220 2018 143 02 430.05 0.96 NaN 2031.1 2.42 NaN 209.7 9.3 NaN 2071 1 0.170
site03 CFKADS2025 54 143.1220 143.1640 2018 143 03 429.60 1.23 NaN 2026.8 4.79 NaN 191.8 10.1 NaN 2067 1 0.170
site03 CFKADS2025 54 143.1640 143.2060 2018 143 04 429.42 1.23 NaN 2020.4 3.73 NaN 178.5 10.8 NaN 2062 1 0.170
site03 CFKADS2025 54 143.2060 143.2470 2018 143 05 428.44 1.69 NaN 2019.3 2.47 NaN 173.7 10.1 NaN 2056 1 0.170
site03 CFKADS2025 54 143.2480 143.2890 2018 143 06 431.43 2.38 NaN 2026.8 2.44 NaN 180.8 12.7 NaN 2050 1 0.160
site03 CFKADS2025 54 143.2890 143.3310 2018 143 07 433.45 2.82 NaN 2028.8 3.32 NaN 174.2 11.6 NaN 2045 1 0.160
site03 CFKADS2025 54 143.3310 143.3720 2018 143 08 437.99 2.58 NaN 2035.8 2.68 NaN 176.4 13.7 NaN 2042 1 0.160
site03 CFKADS2025 54 143.3720 143.4140 2018 143 09 441.70 1.53 NaN 2047.8 7.16 NaN 178.3 12.1 NaN 2038 1 0.160
site03 CFKADS2025 54 143.4140 143.4560 2018 143 10 443.70 2.06 NaN 2062.9 3.62 NaN 191.3 11.7 NaN 2036 1 0.160
site03 CFKADS2025 54 143.4560 143.4970 2018 143 11 444.60 2.08 NaN 2061.4 4.67 NaN 211.8 12.1 NaN 2037 1 0.160
site03 CFKADS2025 54 143.4970 143.5390 2018 143 12 436.85 2.27 NaN 2042.1 4.14 NaN 213.0 8.4 NaN 2037 1 0.160
site03 CFKADS2025 54 143.5390 143.5810 2018 143 13 430.93 3.57 NaN 2033.5 4.14 NaN 215.1 9.0 NaN 2031 1 0.160
site03 CFKADS2025 54 143.5810 143.6220 2018 143 14 427.05 2.28 NaN 2021.6 6.84 NaN 214.4 23.1 NaN 1186 1 0.150
site03 CFKADS2025 54 143.6230 143.6640 2018 143 15 422.62 1.99 NaN 2003.3 5.22 NaN 189.1 12.9 NaN 2028 1 0.120
site03 CFKADS2025 54 143.6640 143.7060 2018 143 16 421.55 2.44 NaN 1990.8 5.02 NaN 191.6 22.6 NaN 2023 1 0.150
site03 CFKADS2025 54 143.7060 143.7160 2018 143 17 419.20 1.00 NaN 1977.7 4.46 NaN 177.0 11.8 NaN 487 1 0.160
site03 CFKADS2025 54 143.8040 143.8220 2018 143 19 416.90 2.45 NaN 1947.7 1.49 NaN 159.3 26.2 NaN 888 1 0.060
site03 CFKADS2025 54 143.8460 143.8640 2018 143 20 416.12 2.76 NaN 1942.3 1.10 NaN 153.4 26.3 NaN 879 1 0.120
site03 CFKADS2025 54 143.8880 143.9060 2018 143 21 415.17 2.80 NaN 1938.0 1.27 NaN 146.9 25.5 NaN 875 1 0.120
site03 CFKADS2025 54 143.9290 143.9470 2018 143 22 413.55 0.43 NaN 1937.2 1.15 NaN 135.3 7.8 NaN 877 1 0.120
site03 CFKADS2025 54 143.9710 143.9890 2018 143 23 413.39 0.46 NaN 1941.6 1.79 NaN 140.9 9.4 NaN 879 1 0.120
site03 CFKADS2025 54 144.0120 144.0300 2018 144 00 416.76 0.77 NaN 1949.9 1.43 NaN 193.4 14.1 NaN 879 1 0.120
site03 CFKADS2025 54 144.0540 144.0720 2018 144 01 421.71 3.41 NaN 1969.5 2.13 NaN 224.5 39.3 NaN 881 1 0.120
site03 CFKADS2025 54 144.0960 144.1140 2018 144 02 424.77 3.76 NaN 1970.8 4.08 NaN 216.1 29.1 NaN 876 1 0.130
site03 CFKADS2025 54 144.1380 144.1550 2018 144 03 431.43 2.94 NaN 1984.0 8.02 NaN 254.9 27.2 NaN 873 1 0.130
site03 CFKADS2025 54 144.1790 144.1970 2018 144 04 441.32 5.28 NaN 2002.9 13.44 NaN 288.4 39.5 NaN 875 1 0.140
site03 CFKADS2025 54 144.2210 144.2390 2018 144 05 435.87 2.45 NaN 1992.6 3.60 NaN 204.6 14.0 NaN 874 1 0.140
site03 CFKADS2025 54 144.2620 144.2800 2018 144 06 433.40 1.64 NaN 1987.9 2.29 NaN 163.4 11.0 NaN 872 1 0.140
site03 CFKADS2025 54 144.3040 144.3220 2018 144 07 435.42 2.56 NaN 1993.7 3.01 NaN 165.1 20.9 NaN 873 1 0.140
site03 CFKADS2025 54 144.3460 144.3640 2018 144 08 433.34 1.67 NaN 1990.2 3.59 NaN 148.1 9.1 NaN 873 1 0.140
site03 CFKADS2025 54 144.3870 144.4050 2018 144 09 436.48 1.21 NaN 1998.5 3.13 NaN 162.2 7.9 NaN 870 1 0.130
site03 CFKADS2025 54 144.4290 144.4470 2018 144 10 447.67 8.47 NaN 1999.7 7.17 NaN 257.3 68.2 NaN 870 1 0.130
site03 CFKADS2025 54 144.4710 144.4890 2018 144 11 441.30 3.43 NaN 2015.1 3.28 NaN 250.7 23.1 NaN 871 1 0.140
site03 CFKADS2025 54 144.5120 144.5300 2018 144 12 438.07 3.34 NaN 2016.1 1.88 NaN 269.7 27.1 NaN 871 1 0.150
site03 CFKADS2025 54 144.5540 144.5720 2018 144 13 422.22 3.33 NaN 2008.3 5.75 NaN 215.4 23.7 NaN 873 1 0.150
