NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE02_2021_136M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2022-02-21
STATION NAME: SITE02
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7978 N 
LONGITUDE:86.0183 W 
ALTITUDE:267 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:136m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2021-01-01 00:00:00
DATASET END DATE: 2021-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE02 CFKADS2079  136   1.0350   1.0770  2021    1   1   426.34     0.33     NaN   2046.4     4.02     NaN   132.6   10.7     NaN    2019  1  0.040
SITE02 CFKADS2079  136   1.0770   1.1190  2021    1   2   426.78     0.10     NaN   2046.2     1.31     NaN   136.4   10.4     NaN    2017  1  0.040
SITE02 CFKADS2079  136   1.1190   1.1600  2021    1   3   426.82     0.20     NaN   2077.3    12.89     NaN   136.8   10.6     NaN    2015  1  0.040
SITE02 CFKADS2079  136   1.1600   1.2020  2021    1   4   427.57     0.37     NaN   2082.8     2.41     NaN   139.7   10.5     NaN    2014  1  0.040
SITE02 CFKADS2079  136   1.2020   1.2440  2021    1   5   428.36     0.44     NaN   2081.1    15.51     NaN   144.7   11.5     NaN    2014  1  0.040
SITE02 CFKADS2079  136   1.2440   1.2850  2021    1   6   428.94     0.37     NaN   2041.7     3.25     NaN   150.6   10.8     NaN    2012  1  0.040
SITE02 CFKADS2079  136   1.2850   1.3270  2021    1   7   429.23     0.36     NaN   2037.4     2.23     NaN   153.4   10.8     NaN    2012  1  0.040
SITE02 CFKADS2079  136   1.3270   1.3690  2021    1   8   428.61     0.23     NaN   2037.9     1.89     NaN   149.6   10.6     NaN    2012  1  0.040
SITE02 CFKADS2079  136   1.3690   1.4100  2021    1   9   428.68     0.14     NaN   2046.0     6.16     NaN   149.3   10.5     NaN    2011  1  0.040
SITE02 CFKADS2079  136   1.4100   1.4520  2021    1  10   428.62     0.15     NaN   2050.0     6.34     NaN   149.1   10.0     NaN    2015  1  0.040
SITE02 CFKADS2079  136   1.4520   1.4940  2021    1  11   429.01     0.14     NaN   2055.4     7.71     NaN   149.2   10.2     NaN    2012  1  0.040
SITE02 CFKADS2079  136   1.4940   1.5350  2021    1  12   428.67     0.33     NaN   2076.5     1.51     NaN   146.1   10.5     NaN    2015  1  0.040
SITE02 CFKADS2079  136   1.5350   1.5770  2021    1  13   428.35     0.44     NaN   2091.5     5.05     NaN   146.2   10.8     NaN    2013  1  0.040
SITE02 CFKADS2079  136   1.5770   1.6190  2021    1  14   430.09     0.42     NaN   2089.4     4.65     NaN   153.7   10.5     NaN    2015  1  0.040
SITE02 CFKADS2079  136   1.6190   1.6600  2021    1  15   430.82     0.28     NaN   2081.3     2.05     NaN   156.5   10.2     NaN    2017  1  0.040
SITE02 CFKADS2079  136   1.6600   1.7020  2021    1  16   430.23     0.27     NaN   2092.6     5.82     NaN   153.9   10.3     NaN    2019  1  0.040
SITE02 CFKADS2079  136   1.7020   1.7440  2021    1  17   430.60     0.25     NaN   2115.5     8.95     NaN   155.0   10.3     NaN    2021  1  0.040
SITE02 CFKADS2079  136   1.7440   1.7850  2021    1  18   431.49     0.23     NaN   2148.0     7.56     NaN   159.2   10.4     NaN    2021  1  0.040
SITE02 CFKADS2079  136   1.7850   1.8190  2021    1  19   432.42     0.30     NaN   2180.4    11.55     NaN   162.4   10.6     NaN    1652  1  0.040
SITE02 CFKADS2079  136   1.8280   1.8690  2021    1  20   432.90     0.20     NaN   2202.3     8.17     NaN   164.6   10.6     NaN    1988  1  0.040
SITE02 CFKADS2079  136   1.8690   1.9100  2021    1  21   432.70     0.39     NaN   2234.3    20.52     NaN   163.6   10.5     NaN    2029  1  0.040
SITE02 CFKADS2079  136   1.9100   1.9520  2021    1  22   432.87     0.87     NaN   2215.3    34.43     NaN   165.4   12.4     NaN    2024  1  0.040
SITE02 CFKADS2079  136   1.9520   1.9940  2021    1  23   434.28     1.42     NaN   2170.9    23.67     NaN   169.6   15.2     NaN    2008  1  0.040
SITE02 CFKADS2079  136   1.9940   2.0350  2021    2   0   432.18     3.49     NaN   2104.1    22.72     NaN   147.1   12.9     NaN    2006  1  0.040
SITE02 CFKADS2079  136   2.0350   2.0770  2021    2   1   432.55     0.74     NaN   2108.8     5.25     NaN   158.7   11.7     NaN    2020  1  0.040
SITE02 CFKADS2079  136   2.0770   2.1190  2021    2   2   433.53     0.83     NaN   2114.8    48.17     NaN   155.4   11.2     NaN    2015  1  0.040
SITE02 CFKADS2079  136   2.1190   2.1600  2021    2   3   433.81     0.50     NaN   2084.7    19.07     NaN   157.1   11.1     NaN    2006  1  0.040
SITE02 CFKADS2079  136   2.1600   2.2020  2021    2   4   435.13     0.69     NaN   2078.9     3.93     NaN   163.9   10.8     NaN    2013  1  0.040
SITE02 CFKADS2079  136   2.2020   2.2440  2021    2   5   434.70     0.98     NaN   2082.4     3.50     NaN   169.4   10.3     NaN    2018  1  0.040
SITE02 CFKADS2079  136   2.2440   2.2850  2021    2   6   432.33     0.86     NaN   2085.1     3.92     NaN   162.9   10.5     NaN    2025  1  0.040
SITE02 CFKADS2079  136   2.2850   2.3270  2021    2   7   430.50     0.34     NaN   2091.0     2.77     NaN   154.7   10.3     NaN    2026  1  0.040
