NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE02_2023_136M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2024-01-26
STATION NAME: SITE02
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7978 N 
LONGITUDE:86.0183 W 
ALTITUDE:267 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:136m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2023-01-01 00:00:00
DATASET END DATE: 2023-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
SITE02 CFKADS2079  136  32.0000      NaN  2023   32   0      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.0417      NaN  2023   32   1      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.0833      NaN  2023   32   2      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.1250      NaN  2023   32   3      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.1667      NaN  2023   32   4      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.2083      NaN  2023   32   5      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.2500      NaN  2023   32   6      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.2917      NaN  2023   32   7      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.3333      NaN  2023   32   8      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.3750      NaN  2023   32   9      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.4167      NaN  2023   32  10      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.4583      NaN  2023   32  11      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.5000      NaN  2023   32  12      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.5417      NaN  2023   32  13      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.5833      NaN  2023   32  14      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.6250      NaN  2023   32  15      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.6667      NaN  2023   32  16      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
SITE02 CFKADS2079  136  32.7500  32.7850  2023   32  18   435.58     1.64     NaN   2046.7     3.22     NaN   163.4   15.7     NaN    1669  1  0.070
SITE02 CFKADS2079  136  32.7850  32.8270  2023   32  19   433.71     0.59     NaN   2041.3     2.46     NaN   153.8   11.3     NaN    1995  1  0.060
SITE02 CFKADS2079  136  32.8270  32.8690  2023   32  20   434.03     0.59     NaN   2053.0     7.53     NaN   161.3   12.5     NaN    1990  1  0.060
SITE02 CFKADS2079  136  32.8690  32.9100  2023   32  21   434.96     0.89     NaN   2053.2     6.34     NaN   172.4   13.0     NaN    1992  1  0.060
SITE02 CFKADS2079  136  32.9100  32.9520  2023   32  22   436.14     1.09     NaN   2050.9     5.00     NaN   187.4   15.9     NaN    1993  1  0.060
SITE02 CFKADS2079  136  32.9520  32.9940  2023   32  23   436.86     1.63     NaN   2051.0     2.38     NaN   195.2   17.5     NaN    1995  1  0.060
SITE02 CFKADS2079  136  32.9940  33.0350  2023   33   0   433.84     2.08     NaN   2044.3     8.59     NaN   166.8   19.2     NaN    1994  1  0.060
SITE02 CFKADS2079  136  33.0350  33.0770  2023   33   1   431.59     1.56     NaN   2037.5     3.62     NaN   148.7   14.4     NaN    1992  1  0.060
SITE02 CFKADS2079  136  33.0770  33.1190  2023   33   2   428.85     0.79     NaN   2032.8     5.51     NaN   135.8   16.0     NaN    1993  1  0.070
SITE02 CFKADS2079  136  33.1190  33.1600  2023   33   3   429.67     0.93     NaN   2055.0    14.95     NaN   145.2   12.7     NaN    1992  1  0.060
SITE02 CFKADS2079  136  33.1600  33.2020  2023   33   4   431.22     1.00     NaN   2058.0     7.40     NaN   148.0   12.1     NaN    1992  1  0.060
SITE02 CFKADS2079  136  33.2020  33.2440  2023   33   5   432.81     2.61     NaN   2055.7    48.91     NaN   149.5   14.2     NaN    1994  1  0.060
SITE02 CFKADS2079  136  33.2440  33.2850  2023   33   6   435.75     2.08     NaN   2247.6   160.33     NaN   171.7   12.9     NaN    1993  1  0.070
SITE02 CFKADS2079  136  33.2850  33.3270  2023   33   7   435.32     1.60     NaN   2192.4    61.38     NaN   175.2   20.2     NaN    1991  1  0.070
