NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE07_2012_58M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE07
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7739 N 
LONGITUDE:86.2724 W 
ALTITUDE:241 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:58m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2012-04-02 00:00:00
DATASET END DATE: 2012-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE07 CADS05 58 92.9950 93.0370 2012 093 00 410.74 2.84 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.0370 93.0790 2012 093 01 413.74 3.90 NaN NaN NaN NaN NaN NaN NaN 568 1 -999.000
SITE07 CADS05 58 93.0790 93.1200 2012 093 02 423.15 16.10 NaN NaN NaN NaN NaN NaN NaN 435 1 -999.000
SITE07 CADS05 58 93.1200 93.1620 2012 093 03 428.73 11.19 NaN NaN NaN NaN NaN NaN NaN 569 1 -999.000
SITE07 CADS05 58 93.1620 93.2040 2012 093 04 413.62 4.41 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.2040 93.2450 2012 093 05 409.82 1.06 NaN NaN NaN NaN NaN NaN NaN 571 1 -999.000
SITE07 CADS05 58 93.2450 93.2870 2012 093 06 410.57 0.42 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.2870 93.3290 2012 093 07 411.56 0.63 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.3290 93.3700 2012 093 08 412.91 0.68 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.3700 93.4120 2012 093 09 415.57 0.99 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.4120 93.4540 2012 093 10 416.43 0.71 NaN NaN NaN NaN NaN NaN NaN 569 1 -999.000
SITE07 CADS05 58 93.4540 93.4950 2012 093 11 412.93 3.17 NaN NaN NaN NaN NaN NaN NaN 571 1 -999.000
SITE07 CADS05 58 93.4950 93.5370 2012 093 12 408.04 1.31 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.5370 93.5790 2012 093 13 406.39 0.73 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.5790 93.6200 2012 093 14 404.71 1.19 NaN NaN NaN NaN NaN NaN NaN 569 1 -999.000
SITE07 CADS05 58 93.6200 93.6620 2012 093 15 402.67 1.06 NaN NaN NaN NaN NaN NaN NaN 569 1 -999.000
SITE07 CADS05 58 93.6620 93.7040 2012 093 16 402.37 1.00 NaN NaN NaN NaN NaN NaN NaN 571 1 -999.000
SITE07 CADS05 58 93.7040 93.7450 2012 093 17 401.50 1.13 NaN NaN NaN NaN NaN NaN NaN 571 1 -999.000
SITE07 CADS05 58 93.7450 93.7870 2012 093 18 400.97 1.13 NaN NaN NaN NaN NaN NaN NaN 569 1 -999.000
SITE07 CADS05 58 93.7870 93.8290 2012 093 19 400.89 1.86 NaN NaN NaN NaN NaN NaN NaN 571 1 -999.000
SITE07 CADS05 58 93.8290 93.8700 2012 093 20 399.14 1.28 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.8700 93.9120 2012 093 21 400.22 1.99 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.9120 93.9540 2012 093 22 400.10 1.73 NaN NaN NaN NaN NaN NaN NaN 566 1 -999.000
SITE07 CADS05 58 93.9540 93.9950 2012 093 23 400.40 1.11 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 93.9950 94.0370 2012 094 00 403.17 1.02 NaN NaN NaN NaN NaN NaN NaN 569 1 -999.000
SITE07 CADS05 58 94.0370 94.0790 2012 094 01 407.20 1.54 NaN NaN NaN NaN NaN NaN NaN 434 1 -999.000
SITE07 CADS05 58 94.0790 94.1200 2012 094 02 405.49 0.68 NaN NaN NaN NaN NaN NaN NaN 569 1 -999.000
SITE07 CADS05 58 94.1200 94.1620 2012 094 03 407.16 1.12 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 94.1620 94.2040 2012 094 04 408.92 0.74 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 94.2040 94.2450 2012 094 05 409.32 0.67 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 94.2450 94.2870 2012 094 06 414.13 1.50 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 94.2870 94.3290 2012 094 07 418.44 1.44 NaN NaN NaN NaN NaN NaN NaN 571 1 -999.000
SITE07 CADS05 58 94.3290 94.3700 2012 094 08 422.18 2.31 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 94.3700 94.4120 2012 094 09 421.43 1.51 NaN NaN NaN NaN NaN NaN NaN 569 1 -999.000
SITE07 CADS05 58 94.4120 94.4540 2012 094 10 429.90 3.35 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 94.4540 94.4950 2012 094 11 435.13 3.17 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 94.4950 94.5370 2012 094 12 441.87 5.93 NaN NaN NaN NaN NaN NaN NaN 570 1 -999.000
SITE07 CADS05 58 94.5370 94.5790 2012 094 13 429.94 3.72 NaN NaN NaN NaN NaN NaN NaN 569 1 -999.000
