NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE03_2020_54M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site03
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7833 N 
LONGITUDE:86.1652 W 
ALTITUDE:226 m ASL 
NUMBER OF SAMPLING HEIGHTS:4 
SAMPLING HEIGHT:54m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2020-01-06 01:00:00
DATASET END DATE: 2020-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site03 CKADS2025 54 6.0390 6.0810 2020 006 01 423.60 0.88 NaN NaN NaN NaN 153.8 12.4 NaN 882 1 0.200
site03 CKADS2025 54 6.0810 6.1220 2020 006 02 419.73 1.23 NaN NaN NaN NaN 128.8 10.3 NaN 881 1 0.200
site03 CKADS2025 54 6.1220 6.1640 2020 006 03 419.01 0.24 NaN NaN NaN NaN 127.0 9.2 NaN 882 1 0.190
site03 CKADS2025 54 6.1640 6.2060 2020 006 04 420.38 1.07 NaN NaN NaN NaN 131.8 10.1 NaN 883 1 0.180
site03 CKADS2025 54 6.2060 6.2470 2020 006 05 420.48 0.44 NaN NaN NaN NaN 129.4 9.6 NaN 882 1 0.180
site03 CKADS2025 54 6.2480 6.2890 2020 006 06 420.83 0.34 NaN NaN NaN NaN 130.5 9.8 NaN 882 1 0.180
site03 CKADS2025 54 6.2890 6.3310 2020 006 07 420.64 0.31 NaN NaN NaN NaN 132.5 9.6 NaN 883 1 0.170
site03 CKADS2025 54 6.3310 6.3720 2020 006 08 421.04 0.34 NaN NaN NaN NaN 132.5 9.3 NaN 883 1 0.170
site03 CKADS2025 54 6.3730 6.4140 2020 006 09 420.71 0.28 NaN NaN NaN NaN 130.5 9.4 NaN 883 1 0.160
site03 CKADS2025 54 6.4140 6.4560 2020 006 10 421.74 0.61 NaN NaN NaN NaN 134.5 9.8 NaN 884 1 0.160
site03 CKADS2025 54 6.4560 6.4970 2020 006 11 423.42 0.78 NaN NaN NaN NaN 144.2 10.5 NaN 883 1 0.160
site03 CKADS2025 54 6.4970 6.5390 2020 006 12 426.70 1.85 NaN NaN NaN NaN 171.7 16.3 NaN 884 1 0.160
site03 CKADS2025 54 6.5390 6.5710 2020 006 13 430.05 2.89 NaN NaN NaN NaN 189.9 15.4 NaN 672 1 0.160
site03 CKADS2025 54 6.5820 6.6220 2020 006 14 431.63 2.85 NaN NaN NaN NaN 206.8 27.9 NaN 862 1 0.160
site03 CKADS2025 54 6.6220 6.6620 2020 006 15 429.78 1.66 NaN NaN NaN NaN 192.7 14.7 NaN 645 1 0.160
site03 CKADS2025 54 6.6860 6.7040 2020 006 16 431.53 0.97 NaN NaN NaN NaN 223.0 10.6 NaN 381 1 0.170
site03 CKADS2025 54 6.7280 6.7460 2020 006 17 431.72 1.84 NaN NaN NaN NaN 224.5 16.9 NaN 382 1 0.170
site03 CKADS2025 54 6.7690 6.7870 2020 006 18 428.63 1.33 NaN NaN NaN NaN 217.0 34.0 NaN 382 1 0.170
site03 CKADS2025 54 6.8110 6.8290 2020 006 19 427.38 2.53 NaN NaN NaN NaN 216.3 27.9 NaN 382 1 0.170
site03 CKADS2025 54 6.8530 6.8710 2020 006 20 428.22 2.64 NaN NaN NaN NaN 230.0 29.2 NaN 381 1 0.180
site03 CKADS2025 54 6.8940 6.9120 2020 006 21 429.06 2.40 NaN NaN NaN NaN 245.5 27.5 NaN 382 1 0.180
site03 CKADS2025 54 6.9360 6.9540 2020 006 22 427.99 3.52 NaN NaN NaN NaN 248.0 47.1 NaN 381 1 0.180
site03 CKADS2025 54 6.9780 6.9960 2020 006 23 435.40 4.25 NaN NaN NaN NaN 303.6 35.7 NaN 381 1 0.170
site03 CKADS2025 54 7.0190 7.0370 2020 007 00 426.79 6.63 NaN NaN NaN NaN 197.3 65.6 NaN 381 1 0.180
site03 CKADS2025 54 7.0610 7.0790 2020 007 01 444.34 5.80 NaN NaN NaN NaN 346.7 54.4 NaN 382 1 0.180
site03 CKADS2025 54 7.1030 7.1210 2020 007 02 432.90 5.83 NaN NaN NaN NaN 252.7 53.1 NaN 381 1 0.180
site03 CKADS2025 54 7.1440 7.1620 2020 007 03 449.85 8.02 NaN NaN NaN NaN 393.0 68.9 NaN 381 1 0.180
site03 CKADS2025 54 7.1860 7.2040 2020 007 04 485.06 5.86 NaN NaN NaN NaN 628.7 48.6 NaN 381 1 0.180
site03 CKADS2025 54 7.2280 7.2460 2020 007 05 434.96 5.01 NaN NaN NaN NaN 238.7 33.2 NaN 382 1 0.170
site03 CKADS2025 54 7.2690 7.2870 2020 007 06 430.41 3.01 NaN NaN NaN NaN 227.4 59.6 NaN 381 1 0.170
site03 CKADS2025 54 7.3110 7.3290 2020 007 07 423.75 5.41 NaN NaN NaN NaN 166.2 37.8 NaN 382 1 0.170
site03 CKADS2025 54 7.3530 7.3710 2020 007 08 463.58 19.61 NaN NaN NaN NaN 376.2 102.5 NaN 382 1 0.170
site03 CKADS2025 54 7.3940 7.4120 2020 007 09 445.58 21.66 NaN NaN NaN NaN 260.0 111.7 NaN 381 1 0.170
site03 CKADS2025 54 7.4360 7.4540 2020 007 10 486.89 21.54 NaN NaN NaN NaN 408.2 91.3 NaN 382 1 0.170
site03 CKADS2025 54 7.4780 7.4960 2020 007 11 498.16 18.63 NaN NaN NaN NaN 533.6 102.7 NaN 382 1 0.170
site03 CKADS2025 54 7.5190 7.5370 2020 007 12 516.59 16.27 NaN NaN NaN NaN 631.9 98.1 NaN 382 1 0.160
site03 CKADS2025 54 7.5610 7.5730 2020 007 13 494.30 7.41 NaN NaN NaN NaN 568.4 48.5 NaN 264 1 0.160
