NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE03_2024_54M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2025-01-08
STATION NAME: site03
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7833 N 
LONGITUDE:86.1652 W 
ALTITUDE:226 m ASL 
NUMBER OF SAMPLING HEIGHTS:4 
SAMPLING HEIGHT:54m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2024-01-01 00:00:00
DATASET END DATE: 2024-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
site03 CKADS2025   54   1.0040   1.0220  2024    1   0   440.71     1.40     NaN      NaN      NaN     NaN   156.3   14.5     NaN     374  1  0.080
site03 CKADS2025   54   1.0460   1.0640  2024    1   1   439.79     1.31     NaN      NaN      NaN     NaN   163.6   14.8     NaN     375  1  0.080
site03 CKADS2025   54   1.0870   1.1050  2024    1   2   439.62     0.86     NaN      NaN      NaN     NaN   156.7   12.3     NaN     374  1  0.080
site03 CKADS2025   54   1.1290   1.1470  2024    1   3   440.17     0.68     NaN      NaN      NaN     NaN   150.3   10.3     NaN     374  1  0.080
site03 CKADS2025   54   1.1710   1.1890  2024    1   4   440.63     0.83     NaN      NaN      NaN     NaN   143.4    9.9     NaN     375  1  0.080
site03 CKADS2025   54   1.2120   1.2300  2024    1   5   440.78     0.89     NaN      NaN      NaN     NaN   145.9   10.1     NaN     374  1  0.080
site03 CKADS2025   54   1.2540   1.2720  2024    1   6   437.68     1.04     NaN      NaN      NaN     NaN   146.3    9.0     NaN     375  1  0.080
site03 CKADS2025   54   1.2960   1.3140  2024    1   7   436.19     0.37     NaN      NaN      NaN     NaN   145.1    9.2     NaN     375  1  0.080
site03 CKADS2025   54   1.3370   1.3550  2024    1   8   436.64     0.38     NaN      NaN      NaN     NaN   147.6    9.6     NaN     375  1  0.080
site03 CKADS2025   54   1.3790   1.3970  2024    1   9   437.10     0.31     NaN      NaN      NaN     NaN   147.8    9.5     NaN     375  1  0.080
site03 CKADS2025   54   1.4210   1.4330  2024    1  10   436.55     0.29     NaN      NaN      NaN     NaN   144.8    8.9     NaN     259  1  0.080
site03 CKADS2025   54   1.4620   1.4800  2024    1  11   436.70     0.50     NaN      NaN      NaN     NaN   141.1    9.3     NaN     374  1  0.080
site03 CKADS2025   54   1.5040   1.5220  2024    1  12   437.11     0.33     NaN      NaN      NaN     NaN   142.0    9.3     NaN     374  1  0.080
site03 CKADS2025   54   1.5460   1.5640  2024    1  13   438.30     0.46     NaN      NaN      NaN     NaN   145.9    9.1     NaN     375  1  0.080
site03 CKADS2025   54   1.5870   1.6050  2024    1  14   440.55     0.60     NaN      NaN      NaN     NaN   163.3   11.8     NaN     375  1  0.080
site03 CKADS2025   54   1.6290   1.6470  2024    1  15   441.27     0.80     NaN      NaN      NaN     NaN   161.2    9.6     NaN     375  1  0.080
site03 CKADS2025   54   1.6710   1.6890  2024    1  16   440.54     0.60     NaN      NaN      NaN     NaN   163.4    9.9     NaN     375  1  0.080
site03 CKADS2025   54   1.7120   1.7300  2024    1  17   440.20     0.94     NaN      NaN      NaN     NaN   166.2   10.5     NaN     375  1  0.080
site03 CKADS2025   54   1.7540   1.7720  2024    1  18   439.65     1.14     NaN      NaN      NaN     NaN   165.6   13.0     NaN     375  1  0.080
site03 CKADS2025   54   1.7960   1.8140  2024    1  19   434.59     0.98     NaN      NaN      NaN     NaN   142.8   12.1     NaN     374  1  0.080
site03 CKADS2025   54   1.8370   1.8550  2024    1  20   436.03     1.63     NaN      NaN      NaN     NaN   152.0   20.2     NaN     375  1  0.080
site03 CKADS2025   54   1.8790   1.8970  2024    1  21   435.20     1.50     NaN      NaN      NaN     NaN   148.9   17.2     NaN     375  1  0.080
site03 CKADS2025   54   1.9210   1.9380  2024    1  22   436.21     1.31     NaN      NaN      NaN     NaN   157.4   13.5     NaN     375  1  0.080
site03 CKADS2025   54   1.9620   1.9800  2024    1  23   435.27     1.87     NaN      NaN      NaN     NaN   148.5   15.3     NaN     375  1  0.080
site03 CKADS2025   54   2.0040   2.0220  2024    2   0   438.53     0.51     NaN      NaN      NaN     NaN   162.3   10.1     NaN     376  1  0.080
site03 CKADS2025   54   2.0460   2.0630  2024    2   1   438.53     0.54     NaN      NaN      NaN     NaN   164.1    9.8     NaN     374  1  0.080
site03 CKADS2025   54   2.0870   2.1050  2024    2   2   438.95     0.58     NaN      NaN      NaN     NaN   169.7   11.5     NaN     375  1  0.080
site03 CKADS2025   54   2.1290   2.1470  2024    2   3   437.75     0.99     NaN      NaN      NaN     NaN   159.3   10.3     NaN     375  1  0.080
site03 CKADS2025   54   2.1700   2.1880  2024    2   4   434.93     0.79     NaN      NaN      NaN     NaN   143.5   10.8     NaN     375  1  0.080
site03 CKADS2025   54   2.2120   2.2300  2024    2   5   436.36     1.83     NaN      NaN      NaN     NaN   141.7   12.1     NaN     375  1  0.080
site03 CKADS2025   54   2.2540   2.2720  2024    2   6   434.54     0.76     NaN      NaN      NaN     NaN   137.7   10.1     NaN     374  1  0.080
site03 CKADS2025   54   2.2950   2.3130  2024    2   7   434.91     1.15     NaN      NaN      NaN     NaN   133.9    8.6     NaN     374  1  0.080
site03 CKADS2025   54   2.3370   2.3550  2024    2   8   433.64     0.92     NaN      NaN      NaN     NaN   130.7    8.8     NaN     375  1  0.080
