NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE02_2024_136M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2025-01-08
STATION NAME: SITE02
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7978 N 
LONGITUDE:86.0183 W 
ALTITUDE:267 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:136m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2024-01-01 00:00:00
DATASET END DATE: 2024-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
SITE02 CFKADS2079  136   1.0350   1.0770  2024    1   1   439.95     0.62     NaN   2092.1     5.28     NaN   155.3   18.2     NaN    1964  1  0.050
SITE02 CFKADS2079  136   1.0770   1.1190  2024    1   2   439.85     0.59     NaN   2085.8     1.78     NaN   152.6   18.5     NaN    1965  1  0.050
SITE02 CFKADS2079  136   1.1190   1.1600  2024    1   3   440.13     0.49     NaN   2092.7     1.26     NaN   153.2   17.7     NaN    1965  1  0.050
SITE02 CFKADS2079  136   1.1600   1.2020  2024    1   4   440.61     0.50     NaN   2094.2     2.52     NaN   151.3   18.2     NaN    1965  1  0.050
SITE02 CFKADS2079  136   1.2020   1.2440  2024    1   5   439.80     0.71     NaN   2085.7     3.85     NaN   147.6   17.5     NaN    1964  1  0.050
SITE02 CFKADS2079  136   1.2440   1.2850  2024    1   6   439.32     0.84     NaN   2078.0     6.17     NaN   152.4   18.4     NaN    1964  1  0.050
SITE02 CFKADS2079  136   1.2850   1.3270  2024    1   7   437.28     0.43     NaN   2062.3     2.29     NaN   151.3   20.2     NaN    1964  1  0.050
SITE02 CFKADS2079  136   1.3270   1.3690  2024    1   8   437.25     0.38     NaN   2060.0     4.05     NaN   161.8   28.1     NaN    1960  1  0.050
SITE02 CFKADS2079  136   1.3690   1.4100  2024    1   9   437.71     0.32     NaN   2061.6     2.58     NaN   161.4   22.9     NaN    1961  1  0.050
SITE02 CFKADS2079  136   1.4100   1.4520  2024    1  10   437.81     0.52     NaN   2062.9     4.06     NaN   161.4   25.3     NaN    1958  1  0.050
SITE02 CFKADS2079  136   1.4520   1.4940  2024    1  11   438.03     0.43     NaN   2066.1     5.26     NaN   163.2   29.9     NaN    1959  1  0.050
SITE02 CFKADS2079  136   1.4940   1.5350  2024    1  12   438.58     0.59     NaN   2065.1     1.30     NaN   149.3   17.9     NaN    1959  1  0.050
SITE02 CFKADS2079  136   1.5350   1.5770  2024    1  13   439.29     0.52     NaN   2074.5     4.43     NaN   158.3   22.8     NaN    1960  1  0.050
SITE02 CFKADS2079  136   1.5770   1.6190  2024    1  14   439.99     0.39     NaN   2082.8     3.66     NaN   156.3   18.0     NaN    1960  1  0.050
SITE02 CFKADS2079  136   1.6190   1.6600  2024    1  15   441.37     0.60     NaN   2094.8     2.96     NaN   167.2   18.2     NaN    1959  1  0.050
SITE02 CFKADS2079  136   1.6600   1.7020  2024    1  16   441.13     0.78     NaN   2092.4     3.64     NaN   172.0   18.8     NaN    1957  1  0.050
SITE02 CFKADS2079  136   1.7020   1.7440  2024    1  17   437.98     1.02     NaN   2073.8     4.96     NaN   159.7   18.6     NaN    1959  1  0.050
SITE02 CFKADS2079  136   1.7440   1.7850  2024    1  18   438.46     1.29     NaN   2074.5     6.79     NaN   163.2   20.3     NaN    1957  1  0.050
SITE02 CFKADS2079  136   1.7850   1.8270  2024    1  19   435.35     1.26     NaN   2051.6     7.84     NaN   150.9   19.3     NaN    1957  1  0.050
SITE02 CFKADS2079  136   1.8270   1.8690  2024    1  20   433.94     0.73     NaN   2041.7     1.61     NaN   145.4   19.3     NaN    1959  1  0.050
SITE02 CFKADS2079  136   1.8690   1.9100  2024    1  21   433.93     0.86     NaN   2039.0     1.68     NaN   147.3   20.0     NaN    1567  1  0.050
SITE02 CFKADS2079  136   1.9100   1.9520  2024    1  22   433.39     1.15     NaN   2035.2     2.84     NaN   143.3   20.8     NaN    1961  1  0.050
SITE02 CFKADS2079  136   1.9520   1.9940  2024    1  23   434.70     1.24     NaN   2040.0     7.42     NaN   159.2   42.1     NaN    1960  1  0.050
SITE02 CFKADS2079  136   1.9940   2.0350  2024    2   0   437.02     1.61     NaN   2062.4    12.29     NaN   164.1   30.8     NaN    1961  1  0.050
SITE02 CFKADS2079  136   2.0350   2.0770  2024    2   1   439.20     0.95     NaN   2068.0     4.54     NaN   159.2   19.7     NaN    1960  1  0.050
SITE02 CFKADS2079  136   2.0770   2.1190  2024    2   2   438.97     0.69     NaN   2067.7     4.22     NaN   163.8   28.3     NaN    1962  1  0.050
SITE02 CFKADS2079  136   2.1190   2.1600  2024    2   3   437.91     2.30     NaN   2058.8     8.93     NaN   154.5   22.1     NaN    1961  1  0.050
SITE02 CFKADS2079  136   2.1600   2.2020  2024    2   4   434.26     1.09     NaN   2044.9     4.31     NaN   136.3   18.6     NaN    1962  1  0.050
SITE02 CFKADS2079  136   2.2020   2.2440  2024    2   5   434.58     0.95     NaN   2044.5     3.83     NaN   134.1   18.9     NaN    1959  1  0.050
SITE02 CFKADS2079  136   2.2440   2.2850  2024    2   6   434.71     0.84     NaN   2045.8     4.06     NaN   133.6   18.5     NaN    1961  1  0.050
