NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE02_2018_136M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE02
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7978 N 
LONGITUDE:86.0183 W 
ALTITUDE:267 m ASL 
NUMBER OF SAMPLING HEIGHTS:3 
SAMPLING HEIGHT:136m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2018-01-01 02:00:00
DATASET END DATE: 2018-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE02 CFKADS2079 136 1.0770 1.1190 2018 001 02 427.45 1.04 NaN 2065.3 3.39 NaN 192.8 11.6 NaN 2028 1 0.050
SITE02 CFKADS2079 136 1.1190 1.1600 2018 001 03 426.51 1.45 NaN 2062.8 10.20 NaN 191.8 14.1 NaN 1621 1 0.040
SITE02 CFKADS2079 136 1.1600 1.2020 2018 001 04 425.60 0.90 NaN 2048.7 6.37 NaN 186.7 11.1 NaN 2026 1 0.040
SITE02 CFKADS2079 136 1.2020 1.2440 2018 001 05 425.06 0.71 NaN 2037.3 4.14 NaN 181.1 8.3 NaN 2027 1 0.040
SITE02 CFKADS2079 136 1.2440 1.2850 2018 001 06 424.21 0.65 NaN 2031.8 3.54 NaN 177.8 8.4 NaN 2027 1 0.040
SITE02 CFKADS2079 136 1.2850 1.3270 2018 001 07 424.07 0.46 NaN 2028.7 4.63 NaN 175.1 9.0 NaN 2029 1 0.040
SITE02 CFKADS2079 136 1.3270 1.3690 2018 001 08 423.76 0.59 NaN 2020.0 3.13 NaN 172.0 8.4 NaN 2031 1 0.040
SITE02 CFKADS2079 136 1.3690 1.4100 2018 001 09 423.74 1.15 NaN 2035.7 18.67 NaN 170.2 9.7 NaN 2036 1 0.040
SITE02 CFKADS2079 136 1.4100 1.4520 2018 001 10 423.10 0.69 NaN 2129.2 28.35 NaN 166.7 8.1 NaN 2037 1 0.040
SITE02 CFKADS2079 136 1.4520 1.4940 2018 001 11 424.99 1.13 NaN 2074.2 23.79 NaN 172.5 8.6 NaN 2036 1 0.040
SITE02 CFKADS2079 136 1.4940 1.5350 2018 001 12 425.92 0.81 NaN 2042.7 5.42 NaN 177.6 8.9 NaN 2032 1 0.040
SITE02 CFKADS2079 136 1.5350 1.5770 2018 001 13 425.60 0.66 NaN 2035.8 2.64 NaN 180.2 9.1 NaN 2033 1 0.030
SITE02 CFKADS2079 136 1.5770 1.6190 2018 001 14 425.18 0.71 NaN 2030.9 2.66 NaN 180.8 8.8 NaN 2033 1 0.030
SITE02 CFKADS2079 136 1.6190 1.6600 2018 001 15 424.49 1.16 NaN 2023.4 4.99 NaN 183.4 12.4 NaN 2035 1 0.030
SITE02 CFKADS2079 136 1.6600 1.7020 2018 001 16 422.96 0.93 NaN 2010.3 5.64 NaN 178.9 12.3 NaN 2034 1 0.030
SITE02 CFKADS2079 136 1.7020 1.7440 2018 001 17 419.85 1.20 NaN 1988.2 6.97 NaN 165.1 11.6 NaN 2031 1 0.030
SITE02 CFKADS2079 136 1.7440 1.7850 2018 001 18 417.98 0.93 NaN 1974.4 3.99 NaN 156.5 11.1 NaN 2032 1 0.040
SITE02 CFKADS2079 136 1.7850 1.8270 2018 001 19 417.05 0.77 NaN 1968.8 2.74 NaN 154.0 12.3 NaN 2034 1 0.040
SITE02 CFKADS2079 136 1.8270 1.8690 2018 001 20 417.93 1.25 NaN 1972.8 2.74 NaN 166.6 15.2 NaN 2031 1 0.040
SITE02 CFKADS2079 136 1.8690 1.9100 2018 001 21 416.94 1.24 NaN 1972.1 2.66 NaN 159.6 14.4 NaN 2030 1 0.040
SITE02 CFKADS2079 136 1.9100 1.9520 2018 001 22 416.61 0.78 NaN 1974.4 2.97 NaN 154.1 11.5 NaN 2033 1 0.030
SITE02 CFKADS2079 136 1.9520 1.9940 2018 001 23 420.63 1.76 NaN 1993.3 7.72 NaN 183.1 14.7 NaN 2032 1 0.030
SITE02 CFKADS2079 136 1.9940 2.0350 2018 002 00 422.33 1.76 NaN 2008.6 5.48 NaN 189.1 16.5 NaN 2032 1 0.030
SITE02 CFKADS2079 136 2.0350 2.0770 2018 002 01 425.38 2.88 NaN 2017.8 9.30 NaN 202.0 23.8 NaN 2033 1 0.030
SITE02 CFKADS2079 136 2.0770 2.1190 2018 002 02 425.69 1.49 NaN 2018.4 5.46 NaN 195.6 15.5 NaN 1624 1 0.030
SITE02 CFKADS2079 136 2.1190 2.1600 2018 002 03 425.70 1.35 NaN 2019.6 5.14 NaN 187.5 13.2 NaN 2035 1 0.030
SITE02 CFKADS2079 136 2.1600 2.2020 2018 002 04 425.98 0.78 NaN 2022.2 3.16 NaN 179.7 9.5 NaN 2032 1 0.030
SITE02 CFKADS2079 136 2.2020 2.2440 2018 002 05 427.28 1.96 NaN 2028.8 7.68 NaN 193.4 17.1 NaN 2033 1 0.030
SITE02 CFKADS2079 136 2.2440 2.2850 2018 002 06 424.75 0.97 NaN 2021.7 4.44 NaN 171.3 10.2 NaN 2031 1 0.030
SITE02 CFKADS2079 136 2.2850 2.3270 2018 002 07 423.52 1.00 NaN 2022.4 3.81 NaN 161.7 9.8 NaN 2032 1 0.030
SITE02 CFKADS2079 136 2.3270 2.3690 2018 002 08 425.65 0.79 NaN 2031.4 2.30 NaN 165.4 8.5 NaN 2031 1 0.030
SITE02 CFKADS2079 136 2.3690 2.4100 2018 002 09 425.07 1.18 NaN 2033.7 3.72 NaN 163.3 12.5 NaN 2030 1 0.030
SITE02 CFKADS2079 136 2.4100 2.4520 2018 002 10 424.86 2.25 NaN 2055.6 39.83 NaN 168.0 16.3 NaN 2028 1 0.030
