NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE06_2013_39M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE06
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.9201 N 
LONGITUDE:86.0280 W 
ALTITUDE:251 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:39m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2013-07-16 00:00:00
DATASET END DATE: 2013-12-17 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE06 CADS10 39 197.0000 197.0390 2013 197 00 391.95 0.40 NaN NaN NaN NaN NaN NaN NaN 466 1 -999.000
SITE06 CADS10 39 197.0390 197.0810 2013 197 01 394.62 1.79 NaN NaN NaN NaN NaN NaN NaN 506 1 -999.000
SITE06 CADS10 39 197.0810 197.1220 2013 197 02 395.50 2.32 NaN NaN NaN NaN NaN NaN NaN 503 1 -999.000
SITE06 CADS10 39 197.1220 197.1640 2013 197 03 391.77 0.21 NaN NaN NaN NaN NaN NaN NaN 503 1 -999.000
SITE06 CADS10 39 197.1640 197.2050 2013 197 04 391.90 0.34 NaN NaN NaN NaN NaN NaN NaN 502 1 -999.000
SITE06 CADS10 39 197.2060 197.2470 2013 197 05 391.09 0.39 NaN NaN NaN NaN NaN NaN NaN 497 1 -999.000
SITE06 CADS10 39 197.2470 197.2890 2013 197 06 408.50 8.24 NaN NaN NaN NaN NaN NaN NaN 496 1 -999.000
SITE06 CADS10 39 197.2890 197.3300 2013 197 07 429.25 19.31 NaN NaN NaN NaN NaN NaN NaN 494 1 -999.000
SITE06 CADS10 39 197.3310 197.3720 2013 197 08 410.84 17.12 NaN NaN NaN NaN NaN NaN NaN 499 1 -999.000
SITE06 CADS10 39 197.3720 197.4140 2013 197 09 433.36 10.82 NaN NaN NaN NaN NaN NaN NaN 497 1 -999.000
SITE06 CADS10 39 197.4140 197.4550 2013 197 10 441.53 17.50 NaN NaN NaN NaN NaN NaN NaN 498 1 -999.000
SITE06 CADS10 39 197.4560 197.4970 2013 197 11 424.48 13.85 NaN NaN NaN NaN NaN NaN NaN 502 1 -999.000
SITE06 CADS10 39 197.4970 197.5390 2013 197 12 434.30 5.71 NaN NaN NaN NaN NaN NaN NaN 501 1 -999.000
SITE06 CADS10 39 197.5390 197.5800 2013 197 13 422.21 4.42 NaN NaN NaN NaN NaN NaN NaN 506 1 -999.000
SITE06 CADS10 39 197.5810 197.6220 2013 197 14 412.20 5.49 NaN NaN NaN NaN NaN NaN NaN 507 1 -999.000
SITE06 CADS10 39 197.6220 197.6640 2013 197 15 405.21 4.27 NaN NaN NaN NaN NaN NaN NaN 510 1 -999.000
SITE06 CADS10 39 197.6640 197.7050 2013 197 16 404.76 2.86 NaN NaN NaN NaN NaN NaN NaN 506 1 -999.000
SITE06 CADS10 39 197.7060 197.7470 2013 197 17 401.09 1.82 NaN NaN NaN NaN NaN NaN NaN 385 1 -999.000
SITE06 CADS10 39 197.7470 197.7890 2013 197 18 400.04 1.93 NaN NaN NaN NaN NaN NaN NaN 507 1 -999.000
SITE06 CADS10 39 197.7890 197.8300 2013 197 19 394.29 3.45 NaN NaN NaN NaN NaN NaN NaN 509 1 -999.000
SITE06 CADS10 39 197.8310 197.8720 2013 197 20 388.99 2.46 NaN NaN NaN NaN NaN NaN NaN 511 1 -999.000
SITE06 CADS10 39 197.8720 197.9140 2013 197 21 388.02 2.32 NaN NaN NaN NaN NaN NaN NaN 508 1 -999.000
SITE06 CADS10 39 197.9140 197.9560 2013 197 22 385.91 2.25 NaN NaN NaN NaN NaN NaN NaN 510 1 -999.000
SITE06 CADS10 39 197.9560 197.9970 2013 197 23 385.38 2.35 NaN NaN NaN NaN NaN NaN NaN 508 1 -999.000
SITE06 CADS10 39 197.9970 198.0390 2013 198 00 382.87 2.30 NaN NaN NaN NaN NaN NaN NaN 507 1 -999.000
SITE06 CADS10 39 198.0390 198.0800 2013 198 01 386.12 3.03 NaN NaN NaN NaN NaN NaN NaN 509 1 -999.000
SITE06 CADS10 39 198.0810 198.1220 2013 198 02 392.80 5.39 NaN NaN NaN NaN NaN NaN NaN 510 1 -999.000
SITE06 CADS10 39 198.1220 198.1640 2013 198 03 397.64 2.93 NaN NaN NaN NaN NaN NaN NaN 508 1 -999.000
SITE06 CADS10 39 198.1640 198.2050 2013 198 04 409.24 4.52 NaN NaN NaN NaN NaN NaN NaN 512 1 -999.000
SITE06 CADS10 39 198.2060 198.2470 2013 198 05 403.03 8.25 NaN NaN NaN NaN NaN NaN NaN 508 1 -999.000
SITE06 CADS10 39 198.2470 198.2890 2013 198 06 402.03 10.28 NaN NaN NaN NaN NaN NaN NaN 508 1 -999.000
SITE06 CADS10 39 198.2890 198.3300 2013 198 07 418.50 7.95 NaN NaN NaN NaN NaN NaN NaN 509 1 -999.000
SITE06 CADS10 39 198.3310 198.3720 2013 198 08 421.84 15.22 NaN NaN NaN NaN NaN NaN NaN 509 1 -999.000
SITE06 CADS10 39 198.3720 198.4140 2013 198 09 427.13 12.54 NaN NaN NaN NaN NaN NaN NaN 511 1 -999.000
SITE06 CADS10 39 198.4140 198.4550 2013 198 10 437.22 29.80 NaN NaN NaN NaN NaN NaN NaN 509 1 -999.000
SITE06 CADS10 39 198.4560 198.4970 2013 198 11 464.11 9.41 NaN NaN NaN NaN NaN NaN NaN 510 1 -999.000
SITE06 CADS10 39 198.4970 198.5390 2013 198 12 442.11 13.46 NaN NaN NaN NaN NaN NaN NaN 511 1 -999.000
SITE06 CADS10 39 198.5390 198.5800 2013 198 13 418.07 7.78 NaN NaN NaN NaN NaN NaN NaN 510 1 -999.000
