NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE10_2015_40M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE10
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7181 N 
LONGITUDE:86.1436 W 
ALTITUDE:223 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:40m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2015-01-01 01:00:00
DATASET END DATE: 2015-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE10 CFADS2155 40 1.0400 1.0810 2015 001 01 407.18 1.17 NaN 2028.5 7.33 NaN NaN NaN NaN 893 9 -999.000
SITE10 CFADS2155 40 1.0810 1.1230 2015 001 02 405.71 0.51 NaN 2045.0 6.86 NaN NaN NaN NaN 1075 9 -999.000
SITE10 CFADS2155 40 1.1230 1.1650 2015 001 03 405.60 0.48 NaN 2029.4 3.17 NaN NaN NaN NaN 1075 9 -999.000
SITE10 CFADS2155 40 1.1650 1.2060 2015 001 04 405.67 0.57 NaN 2039.1 7.15 NaN NaN NaN NaN 1074 9 -999.000
SITE10 CFADS2155 40 1.2060 1.2480 2015 001 05 407.12 0.37 NaN 2053.6 4.25 NaN NaN NaN NaN 1072 9 -999.000
SITE10 CFADS2155 40 1.2480 1.2900 2015 001 06 407.51 0.35 NaN 2039.2 7.80 NaN NaN NaN NaN 1075 9 -999.000
SITE10 CFADS2155 40 1.2900 1.3310 2015 001 07 408.50 0.41 NaN 2022.2 3.03 NaN NaN NaN NaN 1073 9 -999.000
SITE10 CFADS2155 40 1.3310 1.3730 2015 001 08 408.29 0.34 NaN 2032.2 7.72 NaN NaN NaN NaN 1075 9 -999.000
SITE10 CFADS2155 40 1.3730 1.4150 2015 001 09 408.54 0.46 NaN 2052.7 5.39 NaN NaN NaN NaN 1072 9 -999.000
SITE10 CFADS2155 40 1.4150 1.4560 2015 001 10 409.08 0.38 NaN 2050.3 4.29 NaN NaN NaN NaN 1073 9 -999.000
SITE10 CFADS2155 40 1.4560 1.4980 2015 001 11 408.67 0.36 NaN 2064.4 3.72 NaN NaN NaN NaN 1072 9 -999.000
SITE10 CFADS2155 40 1.4980 1.5400 2015 001 12 409.32 0.40 NaN 2076.4 5.62 NaN NaN NaN NaN 1070 9 -999.000
SITE10 CFADS2155 40 1.5400 1.5810 2015 001 13 410.01 0.44 NaN 2109.0 10.83 NaN NaN NaN NaN 1068 9 -999.000
SITE10 CFADS2155 40 1.5810 1.6230 2015 001 14 410.28 0.49 NaN 2121.1 5.07 NaN NaN NaN NaN 1067 9 -999.000
SITE10 CFADS2155 40 1.6230 1.6650 2015 001 15 409.65 0.53 NaN 2099.9 7.19 NaN NaN NaN NaN 1069 9 -999.000
SITE10 CFADS2155 40 1.6650 1.7060 2015 001 16 409.96 0.55 NaN 2085.5 4.34 NaN NaN NaN NaN 1070 9 -999.000
SITE10 CFADS2155 40 1.7060 1.7480 2015 001 17 410.55 0.40 NaN 2063.3 12.10 NaN NaN NaN NaN 1073 9 -999.000
SITE10 CFADS2155 40 1.7480 1.7900 2015 001 18 410.75 0.50 NaN 2033.0 9.44 NaN NaN NaN NaN 1080 9 -999.000
SITE10 CFADS2155 40 1.7900 1.8310 2015 001 19 410.37 0.41 NaN 2011.2 4.57 NaN NaN NaN NaN 1079 9 -999.000
SITE10 CFADS2155 40 1.8310 1.8730 2015 001 20 410.51 1.01 NaN 2002.1 3.37 NaN NaN NaN NaN 1077 9 -999.000
SITE10 CFADS2155 40 1.8730 1.9150 2015 001 21 409.70 0.32 NaN 1992.8 3.09 NaN NaN NaN NaN 1080 9 -999.000
SITE10 CFADS2155 40 1.9150 1.9560 2015 001 22 410.30 0.66 NaN 1989.8 3.66 NaN NaN NaN NaN 1080 9 -999.000
SITE10 CFADS2155 40 1.9560 1.9980 2015 001 23 412.68 0.61 NaN 1997.7 4.66 NaN NaN NaN NaN 1079 9 -999.000
SITE10 CFADS2155 40 1.9980 2.0400 2015 002 00 412.50 0.81 NaN 2003.4 2.36 NaN NaN NaN NaN 1079 9 -999.000
SITE10 CFADS2155 40 2.0400 2.0810 2015 002 01 417.00 3.24 NaN 2023.3 20.54 NaN NaN NaN NaN 897 9 -999.000
SITE10 CFADS2155 40 2.0810 2.1230 2015 002 02 413.38 0.80 NaN 2014.8 6.13 NaN NaN NaN NaN 1078 9 -999.000
SITE10 CFADS2155 40 2.1230 2.1650 2015 002 03 413.68 0.38 NaN 2024.3 4.72 NaN NaN NaN NaN 1077 9 -999.000
SITE10 CFADS2155 40 2.1650 2.2060 2015 002 04 413.31 0.39 NaN 2032.2 5.40 NaN NaN NaN NaN 1077 9 -999.000
SITE10 CFADS2155 40 2.2060 2.2480 2015 002 05 413.54 0.45 NaN 2038.6 6.22 NaN NaN NaN NaN 1075 9 -999.000
SITE10 CFADS2155 40 2.2480 2.2900 2015 002 06 413.30 0.46 NaN 2105.6 83.02 NaN NaN NaN NaN 1076 9 -999.000
SITE10 CFADS2155 40 2.2900 2.3310 2015 002 07 415.09 0.66 NaN 2047.0 12.51 NaN NaN NaN NaN 1077 9 -999.000
SITE10 CFADS2155 40 2.3310 2.3730 2015 002 08 416.33 0.80 NaN 2067.7 7.56 NaN NaN NaN NaN 1075 9 -999.000
SITE10 CFADS2155 40 2.3730 2.4150 2015 002 09 416.26 0.86 NaN 2086.4 9.61 NaN NaN NaN NaN 1072 9 -999.000
SITE10 CFADS2155 40 2.4150 2.4560 2015 002 10 417.40 1.17 NaN 2106.0 6.65 NaN NaN NaN NaN 1074 9 -999.000
SITE10 CFADS2155 40 2.4560 2.4980 2015 002 11 418.36 1.42 NaN 2113.9 9.52 NaN NaN NaN NaN 1072 9 -999.000
