NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE07_2025_58M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2025-05-08
STATION NAME: site07
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7739 N 
LONGITUDE:86.2724 W 
ALTITUDE:241 m ASL 
NUMBER OF SAMPLING HEIGHTS:2 
SAMPLING HEIGHT:58m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2025-01-03 03:00:00
DATASET END DATE: 2025-05-01 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
site07 CKADS2023   58   3.0000      NaN  2025    3   0      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.0417      NaN  2025    3   1      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.0833      NaN  2025    3   2      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.1250      NaN  2025    3   3      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.1667      NaN  2025    3   4      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.2083      NaN  2025    3   5      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.2500      NaN  2025    3   6      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.2917      NaN  2025    3   7      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.3333      NaN  2025    3   8      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.3750      NaN  2025    3   9      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.4167      NaN  2025    3  10      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.4583      NaN  2025    3  11      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.5000      NaN  2025    3  12      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.5417      NaN  2025    3  13      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.5833      NaN  2025    3  14      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.6250      NaN  2025    3  15      NaN      NaN     NaN      NaN      NaN     NaN     NaN    NaN     NaN       0  0    NaN
site07 CKADS2023   58   3.8060   3.8290  2025    3  19   437.52     0.38     NaN      NaN      NaN     NaN   123.1    8.5     NaN     479  1  0.030
site07 CKADS2023   58   3.8290   3.8700  2025    3  20   437.57     0.34     NaN      NaN      NaN     NaN   122.9    8.0     NaN     655  1  0.030
site07 CKADS2023   58   3.8700   3.9120  2025    3  21   437.47     0.32     NaN      NaN      NaN     NaN   122.2    8.2     NaN     657  1  0.030
site07 CKADS2023   58   3.9120   3.9540  2025    3  22   437.54     0.44     NaN      NaN      NaN     NaN   124.7    8.8     NaN     655  1  0.030
site07 CKADS2023   58   3.9540   3.9950  2025    3  23   437.75     0.57     NaN      NaN      NaN     NaN   127.4    9.1     NaN     657  1  0.030
site07 CKADS2023   58   3.9950   4.0370  2025    4   0   437.13     0.93     NaN      NaN      NaN     NaN   134.9   10.9     NaN     605  1  0.030
site07 CKADS2023   58   4.0370   4.0790  2025    4   1   437.12     0.48     NaN      NaN      NaN     NaN   135.2    8.7     NaN     605  1  0.020
site07 CKADS2023   58   4.0790   4.1200  2025    4   2   437.44     0.45     NaN      NaN      NaN     NaN   137.1    8.5     NaN     605  1  0.020
site07 CKADS2023   58   4.1200   4.1620  2025    4   3   437.64     0.43     NaN      NaN      NaN     NaN   137.8    8.3     NaN     604  1  0.020
site07 CKADS2023   58   4.1620   4.2040  2025    4   4   438.33     0.45     NaN      NaN      NaN     NaN   142.1    8.2     NaN     605  1  0.020
site07 CKADS2023   58   4.2040   4.2450  2025    4   5   438.25     0.41     NaN      NaN      NaN     NaN   138.9    8.2     NaN     603  1  0.020
site07 CKADS2023   58   4.2450   4.2870  2025    4   6   438.65     0.50     NaN      NaN      NaN     NaN   137.4    8.0     NaN     605  1  0.020
site07 CKADS2023   58   4.2870   4.3290  2025    4   7   439.41     0.50     NaN      NaN      NaN     NaN   139.4    8.5     NaN     604  1  0.020
site07 CKADS2023   58   4.3290   4.3700  2025    4   8   439.62     0.48     NaN      NaN      NaN     NaN   137.0    8.1     NaN     603  1  0.020
site07 CKADS2023   58   4.3700   4.4120  2025    4   9   439.49     0.61     NaN      NaN      NaN     NaN   138.4    8.4     NaN     603  1  0.020
site07 CKADS2023   58   4.4120   4.4540  2025    4  10   439.52     0.48     NaN      NaN      NaN     NaN   137.1    7.9     NaN     602  1  0.020
site07 CKADS2023   58   4.4540   4.4950  2025    4  11   440.24     0.65     NaN      NaN      NaN     NaN   143.9    8.8     NaN     603  1  0.020
