NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE07_2017_58M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE07
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7739 N 
LONGITUDE:86.2724 W 
ALTITUDE:241 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:58m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2017-01-01 01:00:00
DATASET END DATE: 2017-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE07 CFADS2234 58 1.0370 1.0790 2017 001 01 415.63 0.87 NaN 1990.7 9.33 NaN NaN NaN NaN 1057 1 0.080
SITE07 CFADS2234 58 1.0790 1.1200 2017 001 02 415.84 0.41 NaN 1987.2 1.91 NaN NaN NaN NaN 1055 1 0.070
SITE07 CFADS2234 58 1.1200 1.1620 2017 001 03 416.29 0.40 NaN 1984.6 1.39 NaN NaN NaN NaN 1055 1 0.070
SITE07 CFADS2234 58 1.1620 1.2040 2017 001 04 415.68 0.52 NaN 1981.1 2.33 NaN NaN NaN NaN 1053 1 0.070
SITE07 CFADS2234 58 1.2040 1.2450 2017 001 05 418.49 2.05 NaN 1984.7 4.38 NaN NaN NaN NaN 1050 1 0.070
SITE07 CFADS2234 58 1.2450 1.2870 2017 001 06 416.62 1.29 NaN 1980.1 2.39 NaN NaN NaN NaN 1049 1 0.070
SITE07 CFADS2234 58 1.2870 1.3290 2017 001 07 415.51 0.38 NaN 1979.1 1.53 NaN NaN NaN NaN 1051 1 0.060
SITE07 CFADS2234 58 1.3290 1.3700 2017 001 08 414.44 0.82 NaN 1975.9 2.94 NaN NaN NaN NaN 1053 1 0.060
SITE07 CFADS2234 58 1.3700 1.4120 2017 001 09 414.04 0.43 NaN 1975.7 1.58 NaN NaN NaN NaN 1052 1 0.060
SITE07 CFADS2234 58 1.4120 1.4540 2017 001 10 415.29 2.19 NaN 1979.8 4.70 NaN NaN NaN NaN 1053 1 0.060
SITE07 CFADS2234 58 1.4540 1.4950 2017 001 11 417.77 2.20 NaN 2062.8 114.37 NaN NaN NaN NaN 1052 1 0.060
SITE07 CFADS2234 58 1.4950 1.5370 2017 001 12 423.62 3.76 NaN 2019.5 16.45 NaN NaN NaN NaN 1050 1 0.050
SITE07 CFADS2234 58 1.5370 1.5790 2017 001 13 424.82 4.78 NaN 2026.9 21.20 NaN NaN NaN NaN 1050 1 0.050
SITE07 CFADS2234 58 1.5790 1.6200 2017 001 14 453.80 9.53 NaN 2156.4 44.17 NaN NaN NaN NaN 1047 1 0.050
SITE07 CFADS2234 58 1.6200 1.6620 2017 001 15 449.35 4.86 NaN 2139.1 22.40 NaN NaN NaN NaN 872 1 0.050
SITE07 CFADS2234 58 1.6620 1.7040 2017 001 16 435.10 7.29 NaN 2101.9 56.30 NaN NaN NaN NaN 1048 1 0.060
SITE07 CFADS2234 58 1.7040 1.7450 2017 001 17 424.93 3.12 NaN 2186.7 86.36 NaN NaN NaN NaN 1045 1 0.060
SITE07 CFADS2234 58 1.7450 1.7870 2017 001 18 423.40 3.49 NaN 2037.6 19.63 NaN NaN NaN NaN 1050 1 0.060
SITE07 CFADS2234 58 1.7870 1.8290 2017 001 19 419.37 1.84 NaN 2015.2 3.26 NaN NaN NaN NaN 1049 1 0.070
SITE07 CFADS2234 58 1.8290 1.8700 2017 001 20 419.95 2.13 NaN 2011.9 2.90 NaN NaN NaN NaN 1053 1 0.070
SITE07 CFADS2234 58 1.8700 1.9120 2017 001 21 418.52 1.39 NaN 2014.0 4.84 NaN NaN NaN NaN 1057 1 0.070
SITE07 CFADS2234 58 1.9120 1.9540 2017 001 22 420.79 1.23 NaN 2048.4 14.36 NaN NaN NaN NaN 1053 1 0.070
SITE07 CFADS2234 58 1.9540 1.9950 2017 001 23 429.78 1.79 NaN 2076.7 8.62 NaN NaN NaN NaN 1050 1 0.070
SITE07 CFADS2234 58 1.9950 2.0370 2017 002 00 433.06 2.13 NaN 2096.8 14.42 NaN NaN NaN NaN 1046 1 0.070
SITE07 CFADS2234 58 2.0370 2.0790 2017 002 01 429.75 2.45 NaN 2072.7 24.58 NaN NaN NaN NaN 1047 1 0.070
SITE07 CFADS2234 58 2.0790 2.1200 2017 002 02 436.23 3.09 NaN 2101.6 12.51 NaN NaN NaN NaN 1046 1 0.070
SITE07 CFADS2234 58 2.1200 2.1620 2017 002 03 438.78 1.95 NaN 2096.8 15.81 NaN NaN NaN NaN 1043 1 0.070
SITE07 CFADS2234 58 2.1620 2.2040 2017 002 04 436.70 1.33 NaN 2094.1 11.78 NaN NaN NaN NaN 1048 1 0.070
SITE07 CFADS2234 58 2.2040 2.2450 2017 002 05 437.21 1.64 NaN 2121.8 11.33 NaN NaN NaN NaN 1047 1 0.070
SITE07 CFADS2234 58 2.2450 2.2870 2017 002 06 440.21 2.28 NaN 2119.9 6.40 NaN NaN NaN NaN 1049 1 0.070
SITE07 CFADS2234 58 2.2870 2.3290 2017 002 07 440.14 1.33 NaN 2142.6 21.00 NaN NaN NaN NaN 1045 1 0.070
SITE07 CFADS2234 58 2.3290 2.3700 2017 002 08 439.01 1.11 NaN 2136.6 7.89 NaN NaN NaN NaN 1049 1 0.070
SITE07 CFADS2234 58 2.3700 2.4120 2017 002 09 439.20 1.35 NaN 2133.2 5.44 NaN NaN NaN NaN 1050 1 0.070
SITE07 CFADS2234 58 2.4120 2.4540 2017 002 10 440.65 2.93 NaN 2154.7 22.18 NaN NaN NaN NaN 1043 1 0.070
SITE07 CFADS2234 58 2.4540 2.4950 2017 002 11 443.46 1.86 NaN 2186.0 8.45 NaN NaN NaN NaN 1049 1 0.070
