NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE07_2020_58M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site07
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7739 N 
LONGITUDE:86.2724 W 
ALTITUDE:241 m ASL 
NUMBER OF SAMPLING HEIGHTS:2 
SAMPLING HEIGHT:58m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2020-01-06 01:00:00
DATASET END DATE: 2020-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site07 CFKADS2025 58 6.0370 6.0790 2020 006 01 422.81 0.60 NaN 2004.6 4.55 NaN 131.2 6.8 NaN 1223 1 0.020
site07 CFKADS2025 58 6.0790 6.1200 2020 006 02 420.20 1.14 NaN 1981.4 7.94 NaN 115.6 6.4 NaN 1220 1 0.020
site07 CFKADS2025 58 6.1200 6.1620 2020 006 03 418.67 0.24 NaN 1972.4 1.61 NaN 110.8 5.4 NaN 1216 1 0.020
site07 CFKADS2025 58 6.1620 6.2040 2020 006 04 419.58 0.31 NaN 1976.7 5.08 NaN 113.5 5.5 NaN 1211 1 0.020
site07 CFKADS2025 58 6.2040 6.2450 2020 006 05 419.98 0.28 NaN 1975.3 1.09 NaN 112.3 5.2 NaN 1201 1 0.020
site07 CFKADS2025 58 6.2450 6.2870 2020 006 06 420.38 0.28 NaN 1979.9 9.84 NaN 116.3 8.0 NaN 1195 1 0.020
site07 CFKADS2025 58 6.2870 6.3290 2020 006 07 420.17 0.25 NaN 1999.9 16.18 NaN 128.5 9.4 NaN 1201 1 0.020
site07 CFKADS2025 58 6.3290 6.3700 2020 006 08 420.68 0.32 NaN 1990.6 12.38 NaN 120.7 6.8 NaN 1211 1 0.020
site07 CFKADS2025 58 6.3700 6.4120 2020 006 09 421.22 0.33 NaN 2018.5 70.82 NaN 117.9 5.3 NaN 1222 1 0.020
site07 CFKADS2025 58 6.4120 6.4540 2020 006 10 421.77 0.55 NaN 1998.8 15.35 NaN 127.1 15.4 NaN 1230 1 0.020
site07 CFKADS2025 58 6.4540 6.4950 2020 006 11 423.64 0.72 NaN 2023.8 24.37 NaN 156.8 21.0 NaN 1236 1 0.020
site07 CFKADS2025 58 6.4950 6.5170 2020 006 12 424.56 0.75 NaN 2015.0 34.54 NaN 159.6 24.9 NaN 1048 1 0.020
site07 CFKADS2025 58 6.5370 6.5620 2020 006 13 425.55 0.79 NaN 1994.7 5.95 NaN 147.7 11.2 NaN 1236 1 0.020
site07 CFKADS2025 58 6.5790 6.6040 2020 006 14 426.39 0.70 NaN 2007.7 9.54 NaN 148.5 6.5 NaN 1233 1 0.020
site07 CFKADS2025 58 6.6210 6.6460 2020 006 15 424.02 0.34 NaN 1994.6 3.38 NaN 137.0 7.8 NaN 1236 1 0.020
site07 CFKADS2025 58 6.6620 6.6870 2020 006 16 424.85 0.34 NaN 2001.0 5.75 NaN 147.8 6.3 NaN 1238 1 0.020
site07 CFKADS2025 58 6.7040 6.7290 2020 006 17 425.98 0.41 NaN 2024.2 9.80 NaN 162.9 7.2 NaN 1228 1 0.020
site07 CFKADS2025 58 6.7460 6.7710 2020 006 18 423.60 0.70 NaN 1996.8 5.17 NaN 150.8 7.2 NaN 1206 1 0.020
site07 CFKADS2025 58 6.7880 6.8120 2020 006 19 422.38 1.14 NaN 1986.7 4.50 NaN 147.6 7.6 NaN 1204 1 0.020
site07 CFKADS2025 58 6.8290 6.8540 2020 006 20 421.02 0.47 NaN 1976.2 2.72 NaN 144.0 7.7 NaN 1233 1 0.020
site07 CFKADS2025 58 6.8710 6.8960 2020 006 21 421.38 0.49 NaN 1975.8 1.82 NaN 149.6 7.3 NaN 1241 1 0.020
site07 CFKADS2025 58 6.9120 6.9370 2020 006 22 421.81 1.19 NaN 1987.3 5.55 NaN 152.0 11.5 NaN 1242 1 0.020
site07 CFKADS2025 58 6.9540 6.9790 2020 006 23 420.32 0.96 NaN 1979.6 4.29 NaN 134.2 10.1 NaN 1240 1 0.020
site07 CFKADS2025 58 6.9950 7.0210 2020 007 00 419.21 0.20 NaN 2002.9 3.75 NaN 124.9 5.3 NaN 1242 1 0.020
site07 CFKADS2025 58 7.0370 7.0620 2020 007 01 423.84 4.97 NaN 1991.3 13.12 NaN 140.0 13.0 NaN 1212 1 0.020
site07 CFKADS2025 58 7.0790 7.1040 2020 007 02 422.21 2.35 NaN 1996.8 10.67 NaN 136.3 6.0 NaN 1203 1 0.020
site07 CFKADS2025 58 7.1210 7.1460 2020 007 03 436.33 3.38 NaN 2017.7 6.81 NaN 260.1 30.5 NaN 1200 1 0.020
site07 CFKADS2025 58 7.1620 7.1870 2020 007 04 441.72 7.84 NaN 2038.2 21.45 NaN 286.2 53.4 NaN 1204 1 0.020
site07 CFKADS2025 58 7.2040 7.2290 2020 007 05 427.63 5.18 NaN 2002.9 24.43 NaN 182.6 34.5 NaN 1218 1 0.020
site07 CFKADS2025 58 7.2460 7.2710 2020 007 06 446.77 15.46 NaN 2877.5 653.72 NaN 230.6 48.4 NaN 1232 1 0.020
site07 CFKADS2025 58 7.2870 7.3120 2020 007 07 448.18 16.23 NaN 2110.5 62.39 NaN 329.0 123.5 NaN 1240 1 0.020
site07 CFKADS2025 58 7.3290 7.3540 2020 007 08 436.13 11.72 NaN 2037.5 55.33 NaN 249.0 89.0 NaN 1242 1 0.020
site07 CFKADS2025 58 7.3710 7.3960 2020 007 09 424.11 7.08 NaN 1987.7 33.10 NaN 148.6 46.3 NaN 1242 1 0.020
site07 CFKADS2025 58 7.4120 7.4370 2020 007 10 464.99 11.35 NaN 2130.3 47.70 NaN 370.2 66.9 NaN 1242 1 0.020
