NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE13_2015_87M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: SITE13
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.7173 N 
LONGITUDE:85.9417 W 
ALTITUDE:248 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:87m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2015-01-01 01:00:00
DATASET END DATE: 2015-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
SITE13 CFADS2159 87 1.0380 1.0790 2015 001 01 410.35 0.98 NaN 1970.4 4.65 NaN NaN NaN NaN 596 1 -999.000
SITE13 CFADS2159 87 1.0790 1.1210 2015 001 02 408.98 0.17 NaN 1958.9 7.48 NaN NaN NaN NaN 596 1 -999.000
SITE13 CFADS2159 87 1.1210 1.1630 2015 001 03 408.68 0.12 NaN 1945.5 0.67 NaN NaN NaN NaN 595 1 -999.000
SITE13 CFADS2159 87 1.1630 1.2040 2015 001 04 409.00 0.23 NaN 1948.1 1.31 NaN NaN NaN NaN 596 1 -999.000
SITE13 CFADS2159 87 1.2040 1.2460 2015 001 05 410.18 0.46 NaN 1959.7 5.98 NaN NaN NaN NaN 595 1 -999.000
SITE13 CFADS2159 87 1.2460 1.2880 2015 001 06 411.64 0.19 NaN 1976.0 2.71 NaN NaN NaN NaN 594 1 -999.000
SITE13 CFADS2159 87 1.2880 1.3290 2015 001 07 412.05 0.27 NaN 1978.3 1.03 NaN NaN NaN NaN 593 1 -999.000
SITE13 CFADS2159 87 1.3290 1.3710 2015 001 08 412.47 0.30 NaN 1985.2 2.93 NaN NaN NaN NaN 593 1 -999.000
SITE13 CFADS2159 87 1.3710 1.4130 2015 001 09 412.26 0.12 NaN 1996.1 1.99 NaN NaN NaN NaN 592 1 -999.000
SITE13 CFADS2159 87 1.4130 1.4540 2015 001 10 412.45 0.13 NaN 1999.1 1.91 NaN NaN NaN NaN 591 1 -999.000
SITE13 CFADS2159 87 1.4540 1.4960 2015 001 11 412.24 0.16 NaN 2003.5 1.11 NaN NaN NaN NaN 591 1 -999.000
SITE13 CFADS2159 87 1.4960 1.5380 2015 001 12 412.83 0.24 NaN 2006.9 2.54 NaN NaN NaN NaN 590 1 -999.000
SITE13 CFADS2159 87 1.5380 1.5790 2015 001 13 413.23 0.13 NaN 2024.6 7.32 NaN NaN NaN NaN 589 1 -999.000
SITE13 CFADS2159 87 1.5790 1.6210 2015 001 14 412.96 0.27 NaN 2025.7 4.91 NaN NaN NaN NaN 588 1 -999.000
SITE13 CFADS2159 87 1.6210 1.6630 2015 001 15 412.71 0.19 NaN 2022.9 1.71 NaN NaN NaN NaN 590 1 -999.000
SITE13 CFADS2159 87 1.6630 1.7040 2015 001 16 413.01 0.16 NaN 2014.9 8.10 NaN NaN NaN NaN 597 1 -999.000
SITE13 CFADS2159 87 1.7040 1.7460 2015 001 17 412.86 0.39 NaN 2008.1 3.21 NaN NaN NaN NaN 601 1 -999.000
SITE13 CFADS2159 87 1.7460 1.7880 2015 001 18 412.37 0.08 NaN 2011.8 1.90 NaN NaN NaN NaN 603 1 -999.000
SITE13 CFADS2159 87 1.7880 1.8290 2015 001 19 412.38 0.11 NaN 1999.9 5.66 NaN NaN NaN NaN 505 1 -999.000
SITE13 CFADS2159 87 1.8290 1.8710 2015 001 20 412.38 0.15 NaN 1997.9 4.51 NaN NaN NaN NaN 614 1 -999.000
SITE13 CFADS2159 87 1.8710 1.9130 2015 001 21 413.21 0.19 NaN 1984.0 0.40 NaN NaN NaN NaN 615 1 -999.000
SITE13 CFADS2159 87 1.9130 1.9540 2015 001 22 413.55 0.50 NaN 1978.3 2.10 NaN NaN NaN NaN 615 1 -999.000
SITE13 CFADS2159 87 1.9540 1.9960 2015 001 23 414.60 0.39 NaN 1979.4 1.76 NaN NaN NaN NaN 615 1 -999.000
SITE13 CFADS2159 87 1.9960 2.0380 2015 002 00 415.20 0.19 NaN 1980.9 0.76 NaN NaN NaN NaN 612 1 -999.000
SITE13 CFADS2159 87 2.0380 2.0790 2015 002 01 415.29 0.41 NaN 1984.7 2.01 NaN NaN NaN NaN 609 1 -999.000
SITE13 CFADS2159 87 2.0790 2.1210 2015 002 02 414.70 0.18 NaN 1986.7 0.97 NaN NaN NaN NaN 608 1 -999.000
SITE13 CFADS2159 87 2.1210 2.1630 2015 002 03 415.34 0.31 NaN 1990.8 1.56 NaN NaN NaN NaN 605 1 -999.000
SITE13 CFADS2159 87 2.1630 2.2040 2015 002 04 415.58 0.16 NaN 1995.7 1.10 NaN NaN NaN NaN 604 1 -999.000
SITE13 CFADS2159 87 2.2040 2.2460 2015 002 05 416.06 0.30 NaN 1998.6 0.95 NaN NaN NaN NaN 604 1 -999.000
SITE13 CFADS2159 87 2.2460 2.2880 2015 002 06 416.44 0.22 NaN 2001.0 1.68 NaN NaN NaN NaN 602 1 -999.000
SITE13 CFADS2159 87 2.2880 2.3290 2015 002 07 416.75 0.43 NaN 2004.7 1.51 NaN NaN NaN NaN 605 1 -999.000
SITE13 CFADS2159 87 2.3290 2.3710 2015 002 08 417.77 0.38 NaN 2012.1 6.44 NaN NaN NaN NaN 602 1 -999.000
SITE13 CFADS2159 87 2.3710 2.4130 2015 002 09 417.79 0.40 NaN 2037.2 3.80 NaN NaN NaN NaN 602 1 -999.000
SITE13 CFADS2159 87 2.4130 2.4540 2015 002 10 417.96 0.52 NaN 2048.8 5.22 NaN NaN NaN NaN 601 1 -999.000
SITE13 CFADS2159 87 2.4540 2.4960 2015 002 11 417.80 0.42 NaN 2038.6 3.65 NaN NaN NaN NaN 601 1 -999.000
