NUMBER OF HEADER LINES: 51

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE09_2022_130M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2023-03-02
STATION NAME: site09
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:39.8627 N 
LONGITUDE:85.7448 W 
ALTITUDE:277 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:130m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2022-01-01 00:00:00
DATASET END DATE: 2022-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Traceable to the WMO X2019 scale (CO2), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The INFLUX observation network includes up to twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std(ppm) unc(ppm) CH4(ppb) std(ppb) unc(ppb) CO(ppb) std(ppb) unc(ppb) #pts Flag H2O(percent) 
site09 CFADS2233  130   1.0360   1.0780  2022    1   1   437.84     0.52     NaN   2082.3     4.39     NaN     NaN    NaN     NaN    1185  1  0.070
site09 CFADS2233  130   1.0780   1.1190  2022    1   2   436.19     0.47     NaN   2079.5     3.92     NaN     NaN    NaN     NaN    1185  1  0.070
site09 CFADS2233  130   1.1190   1.1610  2022    1   3   437.18     0.53     NaN   2092.9     4.29     NaN     NaN    NaN     NaN    1185  1  0.070
site09 CFADS2233  130   1.1610   1.2030  2022    1   4   436.61     0.52     NaN   2091.7     2.44     NaN     NaN    NaN     NaN    1184  1  0.070
site09 CFADS2233  130   1.2030   1.2440  2022    1   5   431.89     2.26     NaN   2066.8    12.44     NaN     NaN    NaN     NaN    1184  1  0.070
site09 CFADS2233  130   1.2440   1.2860  2022    1   6   434.15     0.66     NaN   2068.2     4.45     NaN     NaN    NaN     NaN    1183  1  0.070
site09 CFADS2233  130   1.2860   1.3280  2022    1   7   431.34     1.79     NaN   2052.0    12.97     NaN     NaN    NaN     NaN    1181  1  0.070
site09 CFADS2233  130   1.3280   1.3690  2022    1   8   427.98     0.42     NaN   2031.2    11.82     NaN     NaN    NaN     NaN    1179  1  0.070
site09 CFADS2233  130   1.3690   1.4110  2022    1   9   427.39     0.19     NaN   2021.6     0.97     NaN     NaN    NaN     NaN    1180  1  0.070
site09 CFADS2233  130   1.4110   1.4530  2022    1  10   435.47     3.05     NaN   2085.8    23.85     NaN     NaN    NaN     NaN    1179  1  0.070
site09 CFADS2233  130   1.4530   1.4940  2022    1  11   439.37     1.83     NaN   2112.5     7.24     NaN     NaN    NaN     NaN    1179  1  0.070
site09 CFADS2233  130   1.4940   1.5360  2022    1  12   444.83     1.06     NaN   2135.7     4.99     NaN     NaN    NaN     NaN    1178  1  0.070
site09 CFADS2233  130   1.5360   1.5780  2022    1  13   445.68     1.10     NaN   2146.1     5.22     NaN     NaN    NaN     NaN    1179  1  0.070
site09 CFADS2233  130   1.5780   1.6190  2022    1  14   446.85     0.64     NaN   2167.1     9.02     NaN     NaN    NaN     NaN    1178  1  0.070
site09 CFADS2233  130   1.6190   1.6610  2022    1  15   446.38     0.22     NaN   2186.0     4.86     NaN     NaN    NaN     NaN    1179  1  0.070
site09 CFADS2233  130   1.6610   1.7030  2022    1  16   445.29     0.41     NaN   2167.5     5.77     NaN     NaN    NaN     NaN    1180  1  0.070
site09 CFADS2233  130   1.7030   1.7440  2022    1  17   444.79     0.46     NaN   2158.9     4.29     NaN     NaN    NaN     NaN    1180  1  0.070
site09 CFADS2233  130   1.7440   1.7860  2022    1  18   444.46     0.33     NaN   2152.8     5.44     NaN     NaN    NaN     NaN    1181  1  0.070
site09 CFADS2233  130   1.7860   1.8280  2022    1  19   444.70     0.32     NaN   2152.4     6.00     NaN     NaN    NaN     NaN    1180  1  0.070
site09 CFADS2233  130   1.8280   1.8690  2022    1  20   446.49     0.67     NaN   2174.7     9.19     NaN     NaN    NaN     NaN    1181  1  0.070
site09 CFADS2233  130   1.8690   1.9110  2022    1  21   450.13     1.35     NaN   2212.3    12.58     NaN     NaN    NaN     NaN    1181  1  0.070
site09 CFADS2233  130   1.9110   1.9530  2022    1  22   452.15     0.18     NaN   2252.4     8.69     NaN     NaN    NaN     NaN    1181  1  0.070
site09 CFADS2233  130   1.9530   1.9940  2022    1  23   451.15     3.01     NaN   2288.5    32.42     NaN     NaN    NaN     NaN    1180  1  0.070
site09 CFADS2233  130   1.9940   2.0360  2022    2   0   445.22     1.06     NaN   2221.7    21.41     NaN     NaN    NaN     NaN    1182  1  0.070
site09 CFADS2233  130   2.0360   2.0780  2022    2   1   441.89     0.62     NaN   2153.3     9.59     NaN     NaN    NaN     NaN    1182  1  0.070
site09 CFADS2233  130   2.0780   2.1190  2022    2   2   439.56     1.39     NaN   2131.4     4.74     NaN     NaN    NaN     NaN    1184  1  0.070
site09 CFADS2233  130   2.1190   2.1610  2022    2   3   434.99     0.68     NaN   2097.7    14.00     NaN     NaN    NaN     NaN    1185  1  0.070
site09 CFADS2233  130   2.1610   2.2030  2022    2   4   432.83     0.47     NaN   2072.7     2.68     NaN     NaN    NaN     NaN    1183  1  0.070
site09 CFADS2233  130   2.2030   2.2440  2022    2   5   431.87     0.59     NaN   2065.1     8.66     NaN     NaN    NaN     NaN    1180  1  0.060
site09 CFADS2233  130   2.2440   2.2860  2022    2   6   430.63     0.28     NaN   2048.8     1.85     NaN     NaN    NaN     NaN    1181  1  0.060
site09 CFADS2233  130   2.2860   2.3280  2022    2   7   431.31     0.87     NaN   2048.9     1.85     NaN     NaN    NaN     NaN    1186  1  0.060
site09 CFADS2233  130   2.3280   2.3690  2022    2   8   430.04     1.25     NaN   2039.7     3.72     NaN     NaN    NaN     NaN     989  1  0.060
