NUMBER OF HEADER LINES: 52

TITLE: In-situ tower greenhouse gas data (The Pennsylvania State University) 
PROJECT: Indianapolis flux project (INFLUX) 
FUNDING: National Institute of Standards and Technology (NIST)
FILE NAME: PSU_INFLUX_INSITU_SITE08_2020_41M_num.dat
DATA FORMAT: .dat
DATA VERSION: 2021-04-21
STATION NAME: site08
OBSERVATION CATEGORY:  Air sampling observation
COUNTRY/TERRITORY:  USA
CONTRIBUTOR:  PSU
LATITUDE:40.0411 N 
LONGITUDE:85.9734 W 
ALTITUDE:245 m ASL 
NUMBER OF SAMPLING HEIGHTS:1 
SAMPLING HEIGHT:41m AGL
CONTACT POINT:  nmiles@psu.edu
WEBSITE:  www.influx.psu.edu
PARAMETER:CO2/CH4/CO
DATASET START DATE: 2020-01-01 02:00:00
DATASET END DATE: 2020-12-31 23:59:59
TIME INTERVAL:  hourly averages
TIME INTERVAL COMMENT: The time stamps represent the hourly average of that hour, e.g., 1:00:00AM is the average from 1:00:00AM to 1:59:59AM
MEASUREMENT UNIT:ppm (CO2), ppb (CH4), ppb (CO)
MEASUREMENT METHOD:  Cavity Ring Down Spectroscopy (Picarro, Inc.) 
SAMPLING TYPE: in situ
TIME ZONE: EST; data reported in UTC 
REFERENCE SCALE: Converted from traceable to the WMO X2007 scale (CO2) to WMO X2019 scale (CO2),  using a linear function suggested by Hall et al. (2020): X2019=1.00079 * X2007 - 0.142 (ppm), WMO X2004A scale (CH4), WMO CO_X2014 scale (CO) 

FAIR USE POLICY:  We reserve the right to make corrections to the data based on scientific grounds, e.g., recalibration of standard gases or discovery of operational issues not known at the time of the release.  If the data are obtained for potential use in a publication or presentation, kindly inform Penn State personnel (co2data@meteo.psu.edu) of the nature of this work.

CITATIONS:

Richardson SJ, Miles NL, Davis KJ, Lauvaux T, Martins DK, Turnbull JC, et al. Tower measurement network of in-situ CO2, CH4, and CO in support of the Indianapolis FLUX (INFLUX) Experiment. Elem Sci Anth. 2017;5:59. DOI: http://doi.org/10.1525/elementa.140

Miles NL, Richardson  SJ, Davis KJ, and Haupt BJ, 2017. In-situ tower atmospheric measurements of carbon dioxide, methane and carbon monoxide mole fraction for the Indianapolis Flux (INFLUX) project, Indianapolis, IN, USA. Data set. Available on-line [http://datacommons.psu.edu] from The Pennsylvania State University Data Commons, University Park, Pennsylvania, USA. http://dx.doi.org/10.18113/D37G6P. 

Hall, B. D., Crotwell, A. M., Kitzis, D. R., Mefford, T., Miller, B. R., Schibig, M. F., & Tans, P. P. (2020). Revision of the WMO/GAW CO 2 calibration scale. Atmospheric Measurement Techniques Discussions, 1-33. DOI: https://doi.org/10.5194/amt-2020-408

COMMENTS: Measurements are made with Picarro Inc. wavelength-scanned cavity ring down spectroscopic instruments located at the base of communication towers. Depending on instrument repairs and availability, CH4 and CO may be reported, but all instruments report CO2. Hourly averages are reported, with the minimum and maximum time included in the average indicated. The standard deviation within the averaging window is also reported. All sites measuring CO are dried using a Nafion dryer.  As of late May 2013, all sites are dried.  A zero-offset correction was applied daily, using data collected from 1 or 2 tertiary standards traceable to the NOAA scale. Round robin tests using 3-4 NOAA-calibrated tanks were conducted every 1-2 years.  For further details, see Richardson et al.(citation above).

ABSTRACT: The Indianapolis Flux Experiment (INFLUX) was designed to develop and evaluate methods for the measurement and modeling of greenhouse gas fluxes from urban environments. Determination of greenhouse gas fluxes and uncertainty bounds is essential for the evaluation of the effectiveness of mitigation strategies.  The current INFLUX observation network includes twelve in-situ tower-based, continuous measurements of CO2, 5 of CO, 9 of CH4, flask sampling of 14CO2 and other trace gases, and periodic aircraft sampling of greenhouse gases and meteorological conditions. A total carbon column observing network (TCCON) column remote sensing station was deployed Aug - Dec 2012. Four of the tower sites include eddy covariance and radiative flux measurements, and a scanning Doppler lidar is located near Site 02.  The data from the towers, TCCON, and aircraft measurements are being used in an inverse-modeling approach to yield estimates of the urban area flux at 1 km2 resolution. Additionally, very high space/time resolution estimates of fossil fuel carbon emissions (Hestia project) offer state-of-the-art "bottom up" emissions estimates for the city and its surroundings.

FLAGS: 1 indicates no known problems. 0 indicates that the data is unavailable or not recommended for use. 9 indicates that there were no known instrument problems, but data is unrealistic compared to other sites and is not recommended for use.  

COLUMN HEADERS: Location code, Instr serial number, Height (m AGL), Time (minimum fractional day of year of the measurement, UTC), Time (maximum fractional day of year of the measurement, UTC), Year, DOY (day of year), Hour (UTC), CO2 (dry mole fraction, ppm), Standard Deviation (during measurement, ppm), Instrument Uncertainty (ppm), CH4(dry mole fraction, ppb), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppm), CO (dry mole fraction, ppm), Standard Deviation (during measurement, ppb), Instrument Uncertainty (ppb), User Flag, H2O(percent) 

STANDARD DEVIATION: The atmospheric variability is characterized by the standard deviation during the reported measurement period.

UNCERTAINTY: In lieu of a full assessment of the total uncertainty as it changes in time, the instrument uncertainty is characterized by the standard deviation of the reference gas error for a 31-day period (including 15 days prior to the measurement day and 15 days following the measurement day). 

Site Instr z(mAGL) Time(min) Time(max) Year DOY Hour CO2(ppm) std_co2(ppm) unc_co2(ppm) CH4(ppb) std_ch4(ppb) unc_ch4(ppb) CO(ppb) std_co(ppb) unc_co(ppb) #pts Flag H2O(percent)
site08 CFADS2236 41 1.0820 1.1230 2020 001 02 420.85 0.22 NaN 1982.4 2.42 NaN NaN NaN NaN 1106 1 0.030
site08 CFADS2236 41 1.1230 1.1650 2020 001 03 420.84 0.42 NaN 1983.1 2.56 NaN NaN NaN NaN 923 1 0.030
site08 CFADS2236 41 1.1650 1.2070 2020 001 04 420.01 0.20 NaN 1982.8 2.45 NaN NaN NaN NaN 1107 1 0.030
site08 CFADS2236 41 1.2070 1.2480 2020 001 05 420.27 0.29 NaN 1984.3 2.73 NaN NaN NaN NaN 1106 1 0.030
site08 CFADS2236 41 1.2480 1.2900 2020 001 06 420.41 0.22 NaN 1991.6 3.40 NaN NaN NaN NaN 1107 1 0.030
site08 CFADS2236 41 1.2900 1.3320 2020 001 07 420.62 0.18 NaN 1991.2 1.70 NaN NaN NaN NaN 1108 1 0.030
site08 CFADS2236 41 1.3320 1.3730 2020 001 08 420.86 0.25 NaN 1992.3 2.05 NaN NaN NaN NaN 1108 1 0.030
site08 CFADS2236 41 1.3730 1.4150 2020 001 09 421.63 0.25 NaN 1998.9 3.25 NaN NaN NaN NaN 1108 1 0.030
site08 CFADS2236 41 1.4150 1.4570 2020 001 10 421.56 0.18 NaN 2002.6 4.37 NaN NaN NaN NaN 1107 1 0.030
site08 CFADS2236 41 1.4570 1.4980 2020 001 11 421.93 0.22 NaN 2014.8 9.42 NaN NaN NaN NaN 1108 1 0.030
site08 CFADS2236 41 1.4980 1.5400 2020 001 12 422.83 0.55 NaN 2001.7 3.11 NaN NaN NaN NaN 1107 1 0.030
site08 CFADS2236 41 1.5400 1.5820 2020 001 13 424.31 0.30 NaN 1995.0 1.62 NaN NaN NaN NaN 1106 1 0.030
site08 CFADS2236 41 1.5820 1.6230 2020 001 14 424.15 0.20 NaN 1999.2 0.76 NaN NaN NaN NaN 1105 1 0.030
site08 CFADS2236 41 1.6230 1.6650 2020 001 15 424.24 0.11 NaN 2002.1 0.51 NaN NaN NaN NaN 1124 1 0.040
site08 CFADS2236 41 1.6650 1.7070 2020 001 16 424.11 0.18 NaN 2002.4 1.17 NaN NaN NaN NaN 1157 1 0.050
site08 CFADS2236 41 1.7070 1.7480 2020 001 17 423.22 0.28 NaN 2008.4 4.46 NaN NaN NaN NaN 1153 1 0.050
site08 CFADS2236 41 1.7480 1.7900 2020 001 18 421.50 0.51 NaN 1998.3 6.39 NaN NaN NaN NaN 1159 1 0.050
site08 CFADS2236 41 1.7900 1.8320 2020 001 19 420.29 0.51 NaN 1985.9 2.24 NaN NaN NaN NaN 1165 1 0.050
site08 CFADS2236 41 1.8320 1.8730 2020 001 20 419.45 0.53 NaN 1986.6 5.39 NaN NaN NaN NaN 1171 1 0.050
site08 CFADS2236 41 1.8730 1.9150 2020 001 21 421.79 0.45 NaN 2008.7 4.04 NaN NaN NaN NaN 1167 1 0.050
site08 CFADS2236 41 1.9150 1.9570 2020 001 22 422.10 0.51 NaN 2013.0 6.38 NaN NaN NaN NaN 1166 1 0.050
site08 CFADS2236 41 1.9570 1.9980 2020 001 23 423.21 0.31 NaN 2010.7 4.94 NaN NaN NaN NaN 1169 1 0.040
site08 CFADS2236 41 1.9980 2.0400 2020 002 00 423.38 0.26 NaN 2008.2 1.95 NaN NaN NaN NaN 1170 1 0.040
site08 CFADS2236 41 2.0400 2.0820 2020 002 01 422.82 0.22 NaN 2005.0 1.15 NaN NaN NaN NaN 1163 1 0.040
site08 CFADS2236 41 2.0820 2.1230 2020 002 02 422.51 0.15 NaN 2015.8 7.43 NaN NaN NaN NaN 963 1 0.040
site08 CFADS2236 41 2.1230 2.1650 2020 002 03 422.94 0.18 NaN 2023.5 2.58 NaN NaN NaN NaN 1152 1 0.040
site08 CFADS2236 41 2.1650 2.2070 2020 002 04 423.37 0.14 NaN 2022.8 2.22 NaN NaN NaN NaN 1147 1 0.040
site08 CFADS2236 41 2.2070 2.2480 2020 002 05 423.68 0.23 NaN 2016.5 0.96 NaN NaN NaN NaN 1142 1 0.030
site08 CFADS2236 41 2.2480 2.2900 2020 002 06 423.24 0.46 NaN 2007.9 3.47 NaN NaN NaN NaN 1137 1 0.030
site08 CFADS2236 41 2.2900 2.3320 2020 002 07 423.27 0.35 NaN 2005.0 1.24 NaN NaN NaN NaN 1135 1 0.030
site08 CFADS2236 41 2.3320 2.3730 2020 002 08 423.47 0.15 NaN 2003.0 0.40 NaN NaN NaN NaN 1139 1 0.040
site08 CFADS2236 41 2.3730 2.4150 2020 002 09 423.75 0.18 NaN 2002.6 1.12 NaN NaN NaN NaN 1147 1 0.040
site08 CFADS2236 41 2.4150 2.4570 2020 002 10 423.77 0.24 NaN 2002.9 2.88 NaN NaN NaN NaN 1154 1 0.040
site08 CFADS2236 41 2.4570 2.4980 2020 002 11 425.12 0.70 NaN 2007.6 2.60 NaN NaN NaN NaN 1155 1 0.040
site08 CFADS2236 41 2.4980 2.5400 2020 002 12 426.50 0.52 NaN 2007.7 2.44 NaN NaN NaN NaN 1149 1 0.040
site08 CFADS2236 41 2.5400 2.5820 2020 002 13 428.42 0.61 NaN 2013.8 2.22 NaN NaN NaN NaN 1145 1 0.040
